rule,odds_source,walk_forward_bets,walk_forward_profit,walk_forward_roi_pct,portfolio_bets,portfolio_staked,portfolio_profit,portfolio_roi_pct,portfolio_max_drawdown,positive_months,negative_months,positive_seasons,negative_seasons,passes_screen,fail_reasons
league|outcome|favorite_relation=I1|away|market_favorite,B365_OPEN,16,3.52,22.0,16,160.0,35.2,22.0,31.3,1,0,1,0,False,['bets<100']
league|outcome|favorite_relation=I1|away|market_favorite,AVG_OPEN,16,3.32,20.75,16,160.0,33.2,20.75,31.5,1,0,1,0,False,['bets<100']
league|outcome|favorite_relation=I1|away|market_favorite,B365_CLOSE,33,4.53,13.73,33,330.0,45.3,13.73,31.2,2,0,1,0,False,['bets<100']
league|outcome|favorite_relation=I1|away|market_favorite,AVG_CLOSE,33,4.34,13.15,33,330.0,43.4,13.15,31.5,2,0,1,0,False,['bets<100']
"league|outcome|odds_bucket=I1|away|[1.0,1.8)",AVG_OPEN,24,2.3,9.58,24,240.0,23.0,9.58,39.7,3,2,1,0,False,"['bets<100', 'drawdown>profit']"
"league|outcome|odds_bucket=I1|draw|[3.5,4.0)",MAX_OPEN,54,5.03,9.31,54,540.0,50.3,9.31,167.0,2,2,1,0,False,"['bets<100', 'positive_months<=negative_months', 'drawdown>profit']"
"league|outcome|odds_bucket=I1|away|[1.0,1.8)",B365_OPEN,26,2.1,8.08,26,260.0,21.0,8.08,39.3,3,2,1,0,False,"['bets<100', 'drawdown>profit']"
league|outcome|favorite_relation=I1|away|market_favorite,MAX_OPEN,30,0.31,1.03,30,300.0,3.1,1.03,50.6,1,1,1,0,False,"['bets<100', 'roi<3%', 'positive_months<=negative_months', 'drawdown>profit']"
league|outcome|favorite_relation=I1|away|market_favorite,MAX_CLOSE,61,0.38,0.62,61,610.0,3.8,0.62,82.4,2,2,1,0,False,"['bets<100', 'roi<3%', 'positive_months<=negative_months', 'drawdown>profit']"
"league|outcome|market_prob_bucket=I1|away|[0.55,1.00]",B365_OPEN,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<100', 'profit<=0', 'roi<3%', 'positive_months<=negative_months', 'positive_seasons<=negative_seasons']"
"league|outcome|market_prob_bucket=I1|away|[0.55,1.00]",AVG_OPEN,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<100', 'profit<=0', 'roi<3%', 'positive_months<=negative_months', 'positive_seasons<=negative_seasons']"
"league|outcome|odds_bucket=I1|away|[1.0,1.8)",MAX_OPEN,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<100', 'profit<=0', 'roi<3%', 'positive_months<=negative_months', 'positive_seasons<=negative_seasons']"
"league|outcome|market_prob_bucket=I1|away|[0.55,1.00]",MAX_OPEN,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<100', 'profit<=0', 'roi<3%', 'positive_months<=negative_months', 'positive_seasons<=negative_seasons']"
"league|outcome|market_prob_bucket=I1|away|[0.55,1.00]",B365_CLOSE,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<100', 'profit<=0', 'roi<3%', 'positive_months<=negative_months', 'positive_seasons<=negative_seasons']"
"league|outcome|market_prob_bucket=I1|away|[0.55,1.00]",AVG_CLOSE,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<100', 'profit<=0', 'roi<3%', 'positive_months<=negative_months', 'positive_seasons<=negative_seasons']"
"league|outcome|odds_bucket=I1|away|[1.0,1.8)",MAX_CLOSE,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<100', 'profit<=0', 'roi<3%', 'positive_months<=negative_months', 'positive_seasons<=negative_seasons']"
"league|outcome|odds_bucket=I1|draw|[3.5,4.0)",AVG_OPEN,17,-2.35,-13.82,17,170.0,-23.5,-13.82,73.4,1,1,0,1,False,"['bets<100', 'profit<=0', 'roi<3%', 'positive_months<=negative_months', 'positive_seasons<=negative_seasons', 'drawdown>profit']"
"league|outcome|odds_bucket=I1|draw|[3.5,4.0)",AVG_CLOSE,47,-6.94,-14.77,47,470.0,-69.4,-14.77,152.8,3,3,0,2,False,"['bets<100', 'profit<=0', 'roi<3%', 'positive_months<=negative_months', 'positive_seasons<=negative_seasons', 'drawdown>profit']"
"league|outcome|odds_bucket=I1|draw|[3.5,4.0)",MAX_CLOSE,34,-5.17,-15.21,34,340.0,-51.7,-15.21,125.8,1,2,0,1,False,"['bets<100', 'profit<=0', 'roi<3%', 'positive_months<=negative_months', 'positive_seasons<=negative_seasons', 'drawdown>profit']"
"league|outcome|odds_bucket=I1|away|[1.0,1.8)",B365_CLOSE,19,-3.37,-17.74,19,190.0,-33.7,-17.74,42.8,1,3,0,1,False,"['bets<100', 'profit<=0', 'roi<3%', 'positive_months<=negative_months', 'positive_seasons<=negative_seasons', 'drawdown>profit']"
"league|outcome|odds_bucket=I1|away|[1.0,1.8)",AVG_CLOSE,19,-3.39,-17.84,19,190.0,-33.9,-17.84,42.4,1,3,0,1,False,"['bets<100', 'profit<=0', 'roi<3%', 'positive_months<=negative_months', 'positive_seasons<=negative_seasons', 'drawdown>profit']"
