date,league,home_team,away_team,outcome,actual_result,odds,odds_bucket,market_prob_bucket,favorite_relation,stake,won,profit,rule_label,month,candidate_id,odds_source
2025-08-23,I1,Sassuolo,Napoli,away,away,1.57,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.57,"league|outcome|odds_bucket=I1|away|[1.0,1.8)",2025-08,diagnostic-league-outcome-odds-bucket-i1-away-1p0-1p8,B365_OPEN
2025-08-29,I1,Lecce,Milan,away,away,1.57,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.57,"league|outcome|odds_bucket=I1|away|[1.0,1.8)",2025-08,diagnostic-league-outcome-odds-bucket-i1-away-1p0-1p8,B365_OPEN
2025-08-30,I1,Pisa,Roma,away,away,1.7,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.7,"league|outcome|odds_bucket=I1|away|[1.0,1.8)",2025-08,diagnostic-league-outcome-odds-bucket-i1-away-1p0-1p8,B365_OPEN
2025-09-20,I1,Verona,Juventus,away,draw,1.55,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I1|away|[1.0,1.8)",2025-09,diagnostic-league-outcome-odds-bucket-i1-away-1p0-1p8,B365_OPEN
2025-09-27,I1,Cagliari,Inter,away,away,1.53,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.53,"league|outcome|odds_bucket=I1|away|[1.0,1.8)",2025-09,diagnostic-league-outcome-odds-bucket-i1-away-1p0-1p8,B365_OPEN
2026-03-01,I1,Cremonese,Milan,away,away,1.5,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.5,"league|outcome|odds_bucket=I1|away|[1.0,1.8)",2026-03,diagnostic-league-outcome-odds-bucket-i1-away-1p0-1p8,B365_OPEN
2026-03-07,I1,Cagliari,Como,away,away,1.57,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.57,"league|outcome|odds_bucket=I1|away|[1.0,1.8)",2026-03,diagnostic-league-outcome-odds-bucket-i1-away-1p0-1p8,B365_OPEN
2026-03-14,I1,Udinese,Juventus,away,away,1.55,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.55,"league|outcome|odds_bucket=I1|away|[1.0,1.8)",2026-03,diagnostic-league-outcome-odds-bucket-i1-away-1p0-1p8,B365_OPEN
2026-03-20,I1,Cagliari,Napoli,away,away,1.75,"[1.0,1.8)","[0.42,0.55)",market_favorite,1.0,True,0.75,"league|outcome|odds_bucket=I1|away|[1.0,1.8)",2026-03,diagnostic-league-outcome-odds-bucket-i1-away-1p0-1p8,B365_OPEN
2026-03-22,I1,Fiorentina,Inter,away,draw,1.62,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I1|away|[1.0,1.8)",2026-03,diagnostic-league-outcome-odds-bucket-i1-away-1p0-1p8,B365_OPEN
