date,bets,staked,settled_bets,settled_profit,equity,cooldown_active,skipped_reason
2017-03-04,1,10.0,0,0.0,0.0,False,
2017-03-05,1,10.0,1,-10.0,-10.0,False,
2017-03-06,1,10.0,1,14.8,4.8,False,
2017-03-07,0,0.0,1,-10.0,-5.2,False,
2017-03-08,0,0.0,0,0.0,-5.2,False,
2017-03-09,0,0.0,0,0.0,-5.2,False,
2017-03-10,0,0.0,0,0.0,-5.2,False,
2017-03-11,1,10.0,0,0.0,-5.2,False,
2017-03-12,1,10.0,1,-10.0,-15.2,False,
2017-03-13,0,0.0,1,-10.0,-25.2,False,
2017-03-14,0,0.0,0,0.0,-25.2,False,
2017-03-15,0,0.0,0,0.0,-25.2,False,
2017-03-16,0,0.0,0,0.0,-25.2,False,
2017-03-17,0,0.0,0,0.0,-25.2,False,
2017-03-18,1,10.0,0,0.0,-25.2,False,
2017-03-19,1,10.0,1,-10.0,-35.2,False,
2017-03-20,0,0.0,1,10.9,-24.3,False,
2017-03-21,0,0.0,0,0.0,-24.3,False,
2017-03-22,0,0.0,0,0.0,-24.3,False,
2017-03-23,0,0.0,0,0.0,-24.3,False,
2017-03-24,0,0.0,0,0.0,-24.3,False,
2017-03-25,1,10.0,0,0.0,-24.3,False,
2017-03-26,0,0.0,1,7.7,-16.6,False,
2017-03-27,0,0.0,0,0.0,-16.6,False,
2017-03-28,0,0.0,0,0.0,-16.6,False,
2017-03-29,0,0.0,0,0.0,-16.6,False,
2017-03-30,0,0.0,0,0.0,-16.6,False,
2017-03-31,0,0.0,0,0.0,-16.6,False,
2017-04-01,1,10.0,0,0.0,-16.6,False,
2017-04-02,1,10.0,1,8.1,-8.5,False,
2017-04-03,0,0.0,1,17.6,9.1,False,
2017-04-04,0,0.0,0,0.0,9.1,False,
2017-04-05,0,0.0,0,0.0,9.1,False,
2017-04-06,0,0.0,0,0.0,9.1,False,
2017-04-07,0,0.0,0,0.0,9.1,False,
2017-04-08,1,10.0,0,0.0,9.1,False,
2017-04-09,1,10.0,1,13.7,22.8,False,
2017-04-10,0,0.0,1,17.9,40.7,False,
2017-04-11,0,0.0,0,0.0,40.7,False,
2017-04-12,0,0.0,0,0.0,40.7,False,
2017-04-13,0,0.0,0,0.0,40.7,False,
2017-04-14,0,0.0,0,0.0,40.7,False,
2017-04-15,1,10.0,0,0.0,40.7,False,
2017-04-16,1,10.0,1,18.8,59.5,False,
