test_month,candidate_id,source_file,source_row,date,league,home_team,away_team,outcome,probability,conservative_probability,odds,raw_odds,conservative_ev_pct,reference_dispersion,reference_bookmakers,execution_cost_rate,execution_bookmaker,odds_band,source_type,implied_probability,price_ratio,probability_uncertainty,relative_dispersion,log_odds,probability_squared,odds_probability_interaction,reference_depth_inverse,raw_net_odds_gap_pct,outcome_odds_band,outcome_source_type,source_odds_band,direct_predicted_clv_pct,direct_lower_clv_pct,direct_staking_probability,decision_frozen_before_closing_and_result,movement_predicted_clv_pct,movement_lower_clv_pct,movement_staking_probability,predicted_closing_edge_pct,model_disagreement_pct,lower_closing_edge_pct,staking_probability,stake_multiplier,stake,stake_policy,actual_outcome,closing_edge_pct,positive_clv,closing_probability,closing_fair_odds,won,profit
2026-05,data\historical_csv\football-data\2526\T1.csv:297,data\historical_csv\football-data\2526\T1.csv,297,2026-05-09,T1,Kocaelispor,Karagumruk,away,0.2545203848075617,0.250273020932567,4.038,4.1,1.0602458525705627,0.0022473638749947,7,0.0,BMGM,4.0-5.0,sportsbook,0.2476473501733531,1.0277533138529342,0.0042473638749947,0.0088297991404261,1.3957495198906458,0.0647806262825893,0.3552467048975367,0.1428571428571428,1.535413571074784,away:4.0-5.0,away:sportsbook,sportsbook:4.0-5.0,3.448734671589727,3.448734671589727,0.2561880502020547,True,3.579465849690955,3.579465849690955,0.2565118025004729,3.514100260640341,0.13073117810122792,3.448734671589727,0.2561880502020547,0.5,0.35,model_agreement_0.625_kelly,away,6.824753629788716,True,0.2645486716933846,3.780022759513278,True,1.06
