date,league,home_team,away_team,outcome,actual_result,odds_bucket,probability,lower_ev,odds,stake,won,profit,rule_label,month
2024-10-27,I2,Catanzaro,Sudtirol,draw,home,"[2.8,3.5)",0.372571,0.016059,2.85,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2024-10
2024-10-29,I2,Modena,Cremonese,draw,draw,"[2.8,3.5)",0.372707,-0.001386,2.8,1.0,True,1.8,"I2|draw|[2.8,3.5)|ev>=-0.05",2024-10
2024-11-02,I2,Spezia,Modena,draw,home,"[2.8,3.5)",0.325835,-0.039936,3.1,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2024-11
2024-11-02,I2,Carrarese,Juve Stabia,draw,draw,"[2.8,3.5)",0.325629,-0.040574,3.1,1.0,True,2.1,"I2|draw|[2.8,3.5)|ev>=-0.05",2024-11
2024-11-10,I2,Reggiana,Catanzaro,draw,draw,"[2.8,3.5)",0.322995,-0.018054,3.2,1.0,True,2.2,"I2|draw|[2.8,3.5)|ev>=-0.05",2024-11
2024-11-23,I2,Juve Stabia,Brescia,draw,draw,"[2.8,3.5)",0.31571,-0.041364,3.2,1.0,True,2.2,"I2|draw|[2.8,3.5)|ev>=-0.05",2024-11
2024-11-24,I2,Palermo,Sampdoria,draw,draw,"[2.8,3.5)",0.317322,-0.036205,3.2,1.0,True,2.2,"I2|draw|[2.8,3.5)|ev>=-0.05",2024-11
2024-11-25,E3,Port Vale,Crewe,home,draw,"[1.8,2.2)",0.546333,-0.042846,1.8,1.0,False,-1.0,"E3|home|[1.8,2.2)|ev>=-0.05",2024-11
2024-11-30,I2,Brescia,Bari,draw,draw,"[2.8,3.5)",0.322989,-0.048759,3.1,1.0,True,2.1,"I2|draw|[2.8,3.5)|ev>=-0.05",2024-11
2024-12-01,I2,Palermo,Spezia,draw,home,"[2.8,3.5)",0.315372,-0.042661,3.2,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2024-12
2024-12-01,I2,Salernitana,Carrarese,draw,home,"[2.8,3.5)",0.310387,-0.043904,3.25,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2024-12
2024-12-06,I2,Juve Stabia,Sudtirol,draw,home,"[2.8,3.5)",0.395162,0.091402,2.88,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2024-12
2024-12-07,SP2,La Coruna,Zaragoza,draw,draw,"[2.8,3.5)",0.319776,-0.008314,3.25,1.0,True,2.25,"SP2|draw|[2.8,3.5)|ev>=-0.01",2024-12
2024-12-07,I2,Bari,Cesena,draw,home,"[2.8,3.5)",0.319426,-0.029687,3.2,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2024-12
2024-12-07,I2,Cosenza,Frosinone,draw,away,"[2.8,3.5)",0.326423,-0.038318,3.1,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2024-12
2024-12-07,I2,Carrarese,Palermo,draw,home,"[2.8,3.5)",0.315518,-0.042194,3.2,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2024-12
2024-12-07,I2,Mantova,Pisa,draw,away,"[2.8,3.5)",0.314798,-0.044498,3.2,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2024-12
2024-12-08,SP2,Burgos,Eldense,draw,home,"[2.8,3.5)",0.323971,-0.010145,3.2,1.0,False,-1.0,"SP2|draw|[2.8,3.5)|ev>=-0.02",2024-12
2024-12-14,I2,Reggiana,Modena,draw,away,"[2.8,3.5)",0.406943,0.094072,2.8,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2024-12
2024-12-14,I2,Sampdoria,Spezia,draw,draw,"[2.8,3.5)",0.326986,-0.036574,3.1,1.0,True,2.1,"I2|draw|[2.8,3.5)|ev>=-0.05",2024-12
2024-12-15,I2,Salernitana,Juve Stabia,draw,away,"[2.8,3.5)",0.315478,-0.042322,3.2,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2024-12
2024-12-21,I2,Mantova,Frosinone,draw,home,"[2.8,3.5)",0.320545,-0.026108,3.2,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2024-12
2024-12-21,I2,Cittadella,Reggiana,draw,home,"[2.8,3.5)",0.339102,-0.031305,3.0,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2024-12
2024-12-21,I2,Bari,Sudtirol,draw,away,"[2.8,3.5)",0.318043,-0.034113,3.2,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2024-12
2024-12-21,I2,Modena,Pisa,draw,home,"[2.8,3.5)",0.344179,-0.048872,2.9,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2024-12
2024-12-22,I2,Juve Stabia,Cesena,draw,home,"[2.8,3.5)",0.326986,-0.036574,3.1,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2024-12
2024-12-26,E1,Watford,Portsmouth,home,home,"[1.8,2.2)",0.55477,-0.027009,1.8,1.0,True,0.8,"E1|home|[1.8,2.2)|ev>=-0.05",2024-12
2024-12-29,E1,Coventry,Millwall,home,draw,"[1.8,2.2)",0.555539,-0.025626,1.8,1.0,False,-1.0,"E1|home|[1.8,2.2)|ev>=-0.05",2024-12
2024-12-29,I2,Catanzaro,Salernitana,draw,home,"[2.8,3.5)",0.325779,-0.040314,3.1,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2024-12
2024-12-29,I2,Juve Stabia,Frosinone,draw,draw,"[2.8,3.5)",0.325552,-0.041019,3.1,1.0,True,2.1,"I2|draw|[2.8,3.5)|ev>=-0.05",2024-12
2025-01-04,E3,Bradford,Grimsby,home,home,"[1.8,2.2)",0.52873,-0.047301,1.85,1.0,True,0.85,"E3|home|[1.8,2.2)|ev>=-0.05",2025-01
2025-01-11,SP2,Huesca,Mirandes,draw,home,"[2.8,3.5)",0.384744,0.037677,2.8,1.0,False,-1.0,"SP2|draw|[2.8,3.5)|ev>=-0.01",2025-01
2025-01-11,SP2,Ferrol,Cartagena,draw,draw,"[2.8,3.5)",0.321436,-0.001306,3.25,1.0,True,2.25,"SP2|draw|[2.8,3.5)|ev>=-0.01",2025-01
2025-01-12,I2,Reggiana,Bari,draw,draw,"[2.8,3.5)",0.390301,0.049573,2.8,1.0,True,1.8,"I2|draw|[2.8,3.5)|ev>=-0.05",2025-01
2025-01-12,I2,Brescia,Sampdoria,draw,draw,"[2.8,3.5)",0.320893,-0.022594,3.2,1.0,True,2.2,"I2|draw|[2.8,3.5)|ev>=-0.05",2025-01
2025-01-12,I2,Palermo,Modena,draw,home,"[2.8,3.5)",0.348743,-0.033458,2.9,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2025-01
2025-01-12,I2,Cesena,Cittadella,draw,draw,"[2.8,3.5)",0.326004,-0.037291,3.1,1.0,True,2.1,"I2|draw|[2.8,3.5)|ev>=-0.05",2025-01
2025-01-12,I2,Cosenza,Mantova,draw,draw,"[2.8,3.5)",0.306814,-0.038509,3.3,1.0,True,2.3,"I2|draw|[2.8,3.5)|ev>=-0.05",2025-01
2025-01-18,SP2,Levante,Granada,draw,home,"[2.8,3.5)",0.325557,-0.003484,3.2,1.0,False,-1.0,"SP2|draw|[2.8,3.5)|ev>=-0.01",2025-01
2025-01-18,I2,Bari,Brescia,draw,draw,"[2.8,3.5)",0.317571,-0.033224,3.2,1.0,True,2.2,"I2|draw|[2.8,3.5)|ev>=-0.05",2025-01
2025-01-18,I2,Modena,Frosinone,draw,draw,"[2.8,3.5)",0.325117,-0.040042,3.1,1.0,True,2.1,"I2|draw|[2.8,3.5)|ev>=-0.05",2025-01
2025-01-18,I2,Salernitana,Reggiana,draw,home,"[2.8,3.5)",0.314921,-0.041704,3.2,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2025-01
2025-01-19,I2,Palermo,Juve Stabia,draw,home,"[2.8,3.5)",0.326556,-0.03558,3.1,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2025-01
2025-01-25,I2,Cesena,Bari,draw,draw,"[2.8,3.5)",0.317828,-0.0324,3.2,1.0,True,2.2,"I2|draw|[2.8,3.5)|ev>=-0.05",2025-01
2025-01-26,SP2,Malaga,Zaragoza,draw,away,"[2.8,3.5)",0.321152,-0.017579,3.2,1.0,False,-1.0,"SP2|draw|[2.8,3.5)|ev>=-0.02",2025-01
2025-02-01,I2,Cittadella,Spezia,draw,away,"[2.8,3.5)",0.315639,-0.038159,3.2,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2025-02
2025-02-01,I2,Sampdoria,Cosenza,draw,home,"[2.8,3.5)",0.312654,-0.04771,3.2,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2025-02
2025-02-02,I2,Sudtirol,Reggiana,draw,home,"[2.8,3.5)",0.391077,0.052838,2.8,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2025-02
2025-02-02,I2,Bari,Frosinone,draw,home,"[2.8,3.5)",0.324565,-0.040546,3.1,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2025-02
2025-02-07,F2,Rodez,Bastia,draw,away,"[2.8,3.5)",0.312271,-0.035989,3.25,1.0,False,-1.0,"F2|draw|[2.8,3.5)|ev>=-0.05",2025-02
2025-02-08,SP2,Sp Gijon,Eibar,draw,draw,"[2.8,3.5)",0.323806,-0.008004,3.2,1.0,True,2.2,"SP2|draw|[2.8,3.5)|ev>=-0.01",2025-02
2025-02-14,I2,Catanzaro,Cittadella,draw,home,"[2.8,3.5)",0.313048,-0.046449,3.2,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2025-02
2025-02-15,I2,Sudtirol,Sampdoria,draw,home,"[2.8,3.5)",0.345217,-0.042554,2.9,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2025-02
2025-02-16,SP2,Huesca,Granada,draw,draw,"[2.8,3.5)",0.404014,0.092576,2.8,1.0,True,1.8,"SP2|draw|[2.8,3.5)|ev>=-0.01",2025-02
2025-02-16,I2,Frosinone,Reggiana,draw,draw,"[2.8,3.5)",0.376623,0.041291,2.88,1.0,True,1.88,"I2|draw|[2.8,3.5)|ev>=-0.05",2025-02
2025-02-16,I2,Juve Stabia,Cosenza,draw,home,"[2.8,3.5)",0.324619,-0.040378,3.1,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2025-02
2025-02-22,I2,Reggiana,Carrarese,draw,draw,"[2.8,3.5)",0.38663,0.040387,2.8,1.0,True,1.8,"I2|draw|[2.8,3.5)|ev>=-0.05",2025-02
2025-02-22,I2,Pisa,Juve Stabia,draw,home,"[2.8,3.5)",0.321406,-0.004388,3.25,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2025-02
2025-02-22,I2,Mantova,Bari,draw,away,"[2.8,3.5)",0.310431,-0.040055,3.25,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2025-02
2025-03-01,I2,Juve Stabia,Cittadella,draw,away,"[2.8,3.5)",0.323848,-0.011217,3.2,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2025-03
2025-03-01,I2,Sassuolo,Pisa,draw,home,"[2.8,3.5)",0.30607,-0.038986,3.3,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2025-03
2025-03-01,I2,Frosinone,Mantova,draw,home,"[2.8,3.5)",0.305224,-0.041779,3.3,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2025-03
2025-03-02,SP2,Albacete,Cadiz,draw,home,"[2.8,3.5)",0.348931,-0.027798,2.9,1.0,False,-1.0,"SP2|draw|[2.8,3.5)|ev>=-0.05",2025-03
2025-03-02,SP2,Oviedo,La Coruna,draw,away,"[2.8,3.5)",0.298231,-0.032558,3.4,1.0,False,-1.0,"SP2|draw|[2.8,3.5)|ev>=-0.05",2025-03
2025-03-02,I2,Modena,Cosenza,draw,draw,"[2.8,3.5)",0.306127,-0.038799,3.3,1.0,True,2.3,"I2|draw|[2.8,3.5)|ev>=-0.05",2025-03
2025-03-02,SP2,Eldense,Levante,draw,away,"[2.8,3.5)",0.320722,-0.048198,3.1,1.0,False,-1.0,"SP2|draw|[2.8,3.5)|ev>=-0.05",2025-03
2025-03-02,I2,Catanzaro,Reggiana,draw,draw,"[2.8,3.5)",0.307655,-0.048397,3.25,1.0,True,2.25,"I2|draw|[2.8,3.5)|ev>=-0.05",2025-03
2025-03-03,SP2,Mirandes,Tenerife,draw,home,"[2.8,3.5)",0.323472,-0.039674,3.1,1.0,False,-1.0,"SP2|draw|[2.8,3.5)|ev>=-0.05",2025-03
2025-03-08,SP2,Zaragoza,Eldense,draw,away,"[2.8,3.5)",0.324606,-0.005066,3.2,1.0,False,-1.0,"SP2|draw|[2.8,3.5)|ev>=-0.01",2025-03
2025-03-08,SP2,Sp Gijon,Santander,draw,draw,"[2.8,3.5)",0.295347,-0.042366,3.4,1.0,True,2.4,"SP2|draw|[2.8,3.5)|ev>=-0.05",2025-03
2025-03-09,I2,Spezia,Pisa,draw,home,"[2.8,3.5)",0.304199,-0.045159,3.3,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2025-03
2025-03-15,I2,Juve Stabia,Modena,draw,home,"[2.8,3.5)",0.387043,0.071906,2.88,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2025-03
2025-03-15,SP2,Ferrol,Eibar,draw,draw,"[2.8,3.5)",0.343693,-0.042988,2.9,1.0,True,1.9,"SP2|draw|[2.8,3.5)|ev>=-0.05",2025-03
2025-03-15,SP2,Cartagena,Burgos,draw,away,"[2.8,3.5)",0.320189,-0.049851,3.1,1.0,False,-1.0,"SP2|draw|[2.8,3.5)|ev>=-0.05",2025-03
2025-03-16,I2,Reggiana,Sampdoria,draw,draw,"[2.8,3.5)",0.403865,0.089231,2.8,1.0,True,1.8,"I2|draw|[2.8,3.5)|ev>=-0.05",2025-03
2025-03-16,I2,Catanzaro,Cosenza,draw,home,"[2.8,3.5)",0.304658,-0.043644,3.3,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2025-03
2025-03-22,SP2,Malaga,Ferrol,draw,home,"[2.8,3.5)",0.307346,-0.030934,3.3,1.0,False,-1.0,"SP2|draw|[2.8,3.5)|ev>=-0.05",2025-03
2025-03-22,SP2,Mirandes,Santander,draw,home,"[2.8,3.5)",0.310957,-0.048744,3.2,1.0,False,-1.0,"SP2|draw|[2.8,3.5)|ev>=-0.05",2025-03
2025-03-23,SP2,Sp Gijon,Albacete,draw,away,"[2.8,3.5)",0.321422,-0.015256,3.2,1.0,False,-1.0,"SP2|draw|[2.8,3.5)|ev>=-0.05",2025-03
2025-03-24,SP2,Zaragoza,Cordoba,draw,draw,"[2.8,3.5)",0.295347,-0.042366,3.4,1.0,True,2.4,"SP2|draw|[2.8,3.5)|ev>=-0.05",2025-03
2025-03-29,SP2,Eldense,Burgos,draw,draw,"[2.8,3.5)",0.399418,0.110898,2.88,1.0,True,1.88,"SP2|draw|[2.8,3.5)|ev>=-0.01",2025-03
2025-03-29,SP2,Almeria,Levante,draw,home,"[2.8,3.5)",0.316905,-0.014549,3.25,1.0,False,-1.0,"SP2|draw|[2.8,3.5)|ev>=-0.05",2025-03
2025-03-29,SP2,Ferrol,La Coruna,draw,away,"[2.8,3.5)",0.320971,-0.016698,3.2,1.0,False,-1.0,"SP2|draw|[2.8,3.5)|ev>=-0.05",2025-03
2025-03-29,I2,Modena,Catanzaro,draw,home,"[2.8,3.5)",0.318315,-0.028923,3.2,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2025-03
2025-03-29,I2,Sampdoria,Frosinone,draw,away,"[2.8,3.5)",0.304894,-0.042867,3.3,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2025-03
2025-03-29,I2,Cosenza,Pisa,draw,away,"[2.8,3.5)",0.321419,-0.049646,3.1,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2025-03
2025-03-30,SP2,Huesca,Sp Gijon,draw,home,"[2.8,3.5)",0.399224,0.079497,2.8,1.0,False,-1.0,"SP2|draw|[2.8,3.5)|ev>=-0.01",2025-03
2025-03-30,I2,Carrarese,Bari,draw,home,"[2.8,3.5)",0.309875,-0.041182,3.25,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2025-03
2025-04-01,E2,Burton,Leyton Orient,draw,home,"[2.8,3.5)",0.31352,-0.036359,3.2,1.0,False,-1.0,"E2|draw|[2.8,3.5)|ev>=-0.05",2025-04
2025-04-04,I2,Reggiana,Cremonese,draw,away,"[2.8,3.5)",0.312016,-0.049222,3.2,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2025-04
2025-04-05,E2,Shrewsbury,Cambridge,draw,away,"[2.8,3.5)",0.352308,-0.014214,2.9,1.0,False,-1.0,"E2|draw|[2.8,3.5)|ev>=-0.05",2025-04
2025-04-05,SP2,Cartagena,Eldense,draw,away,"[2.8,3.5)",0.312097,-0.029949,3.25,1.0,False,-1.0,"SP2|draw|[2.8,3.5)|ev>=-0.05",2025-04
2025-04-05,I2,Sudtirol,Cesena,draw,draw,"[2.8,3.5)",0.317039,-0.033148,3.2,1.0,True,2.2,"I2|draw|[2.8,3.5)|ev>=-0.05",2025-04
2025-04-05,I2,Juve Stabia,Salernitana,draw,home,"[2.8,3.5)",0.342531,-0.049864,2.9,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2025-04
2025-04-12,SP2,Tenerife,Burgos,draw,draw,"[2.8,3.5)",0.383756,0.036381,2.8,1.0,True,1.8,"SP2|draw|[2.8,3.5)|ev>=-0.01",2025-04
2025-04-12,SP2,Cadiz,Elche,draw,away,"[2.8,3.5)",0.34563,-0.037172,2.9,1.0,False,-1.0,"SP2|draw|[2.8,3.5)|ev>=-0.05",2025-04
2025-04-12,I2,Reggiana,Pisa,draw,away,"[2.8,3.5)",0.315646,-0.037606,3.2,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2025-04
2025-04-12,E2,Burton,Huddersfield,draw,home,"[2.8,3.5)",0.306988,-0.04253,3.25,1.0,False,-1.0,"E2|draw|[2.8,3.5)|ev>=-0.05",2025-04
2025-04-12,SP2,Zaragoza,Eibar,draw,draw,"[2.8,3.5)",0.331444,-0.046529,3.0,1.0,True,2.0,"SP2|draw|[2.8,3.5)|ev>=-0.05",2025-04
2025-04-13,SP2,Mirandes,La Coruna,draw,draw,"[2.8,3.5)",0.332672,-0.042844,3.0,1.0,True,2.0,"SP2|draw|[2.8,3.5)|ev>=-0.05",2025-04
2025-04-13,SP2,Albacete,Granada,draw,away,"[2.8,3.5)",0.307011,-0.04648,3.25,1.0,False,-1.0,"SP2|draw|[2.8,3.5)|ev>=-0.05",2025-04
2025-04-14,SP2,Huesca,Malaga,draw,home,"[2.8,3.5)",0.316855,-0.029649,3.2,1.0,False,-1.0,"SP2|draw|[2.8,3.5)|ev>=-0.05",2025-04
2025-04-18,E3,Grimsby,Swindon,home,away,"[1.8,2.2)",0.551807,-0.03037,1.8,1.0,False,-1.0,"E3|home|[1.8,2.2)|ev>=-0.05",2025-04
2025-04-18,E2,Shrewsbury,Wigan,draw,away,"[2.8,3.5)",0.304232,-0.036895,3.3,1.0,False,-1.0,"E2|draw|[2.8,3.5)|ev>=-0.05",2025-04
2025-04-19,SP2,Huesca,Santander,draw,away,"[2.8,3.5)",0.348383,-0.029188,2.9,1.0,False,-1.0,"SP2|draw|[2.8,3.5)|ev>=-0.05",2025-04
2025-04-21,E2,Bristol Rvs,Stevenage,draw,away,"[2.8,3.5)",0.324222,-0.033296,3.1,1.0,False,-1.0,"E2|draw|[2.8,3.5)|ev>=-0.05",2025-04
2025-04-21,E2,Blackpool,Wrexham,draw,away,"[2.8,3.5)",0.314114,-0.034459,3.2,1.0,False,-1.0,"E2|draw|[2.8,3.5)|ev>=-0.05",2025-04
2025-04-21,E2,Wycombe,Charlton,draw,away,"[2.8,3.5)",0.304679,-0.035421,3.3,1.0,False,-1.0,"E2|draw|[2.8,3.5)|ev>=-0.05",2025-04
2025-04-21,E2,Cambridge,Leyton Orient,draw,away,"[2.8,3.5)",0.301943,-0.044449,3.3,1.0,False,-1.0,"E2|draw|[2.8,3.5)|ev>=-0.05",2025-04
2025-04-25,SP2,Cadiz,Sp Gijon,draw,home,"[2.8,3.5)",0.315856,-0.017732,3.25,1.0,False,-1.0,"SP2|draw|[2.8,3.5)|ev>=-0.05",2025-04
2025-04-26,SP2,Mirandes,Burgos,draw,home,"[2.8,3.5)",0.349866,-0.031612,2.88,1.0,False,-1.0,"SP2|draw|[2.8,3.5)|ev>=-0.05",2025-04
2025-04-26,SP2,Oviedo,Levante,draw,home,"[2.8,3.5)",0.31076,-0.034295,3.25,1.0,False,-1.0,"SP2|draw|[2.8,3.5)|ev>=-0.05",2025-04
2025-04-26,E2,Wrexham,Charlton,draw,home,"[2.8,3.5)",0.319668,-0.047413,3.1,1.0,False,-1.0,"E2|draw|[2.8,3.5)|ev>=-0.05",2025-04
2025-04-27,I2,Sudtirol,Juve Stabia,draw,home,"[2.8,3.5)",0.338963,-0.027804,3.0,1.0,False,-1.0,"I2|draw|[2.8,3.5)|ev>=-0.05",2025-04
