month,decision,reason,prior_candidates,candidate_count,probability_validation,selected,mean_predicted_ev
2024-05,INVEST,,3543.0,246.0,"{'passed': True, 'reason': None, 'fit_rows': 3069, 'validation_rows': 474, 'market': {'matches': 158, 'log_loss': 1.053023, 'brier': 0.635663}, 'model': {'matches': 158, 'log_loss': 1.048729, 'brier': 0.633562}, 'log_loss_improvement': 0.004294, 'brier_improvement': 0.002101}",8.0,0.0803
2024-06,ABSTAIN,model_did_not_beat_market_on_prior_validation,3705.0,216.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 3033, 'validation_rows': 672, 'market': {'matches': 224, 'log_loss': 1.064521, 'brier': 0.643612}, 'model': {'matches': 224, 'log_loss': 1.065196, 'brier': 0.644278}, 'log_loss_improvement': -0.000675, 'brier_improvement': -0.000666}",,
2024-07,ABSTAIN,model_did_not_beat_market_on_prior_validation,3909.0,204.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 3030, 'validation_rows': 879, 'market': {'matches': 293, 'log_loss': 1.044886, 'brier': 0.629714}, 'model': {'matches': 293, 'log_loss': 1.047586, 'brier': 0.631478}, 'log_loss_improvement': -0.0027, 'brier_improvement': -0.001764}",,
2024-08,ABSTAIN,model_did_not_beat_market_on_prior_validation,4113.0,39.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 3030, 'validation_rows': 1083, 'market': {'matches': 361, 'log_loss': 1.024517, 'brier': 0.615305}, 'model': {'matches': 361, 'log_loss': 1.027225, 'brier': 0.617202}, 'log_loss_improvement': -0.002708, 'brier_improvement': -0.001897}",,
2024-09,ABSTAIN,model_did_not_beat_market_on_prior_validation,4110.0,225.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 3033, 'validation_rows': 1077, 'market': {'matches': 359, 'log_loss': 1.034709, 'brier': 0.62217}, 'model': {'matches': 359, 'log_loss': 1.039786, 'brier': 0.625189}, 'log_loss_improvement': -0.005077, 'brier_improvement': -0.003019}",,
2024-10,ABSTAIN,model_did_not_beat_market_on_prior_validation,4200.0,162.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 3102, 'validation_rows': 1098, 'market': {'matches': 366, 'log_loss': 1.032792, 'brier': 0.620847}, 'model': {'matches': 366, 'log_loss': 1.037193, 'brier': 0.623614}, 'log_loss_improvement': -0.004401, 'brier_improvement': -0.002767}",,
2024-11,ABSTAIN,model_did_not_beat_market_on_prior_validation,4188.0,48.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 3096, 'validation_rows': 1092, 'market': {'matches': 364, 'log_loss': 1.01034, 'brier': 0.605361}, 'model': {'matches': 364, 'log_loss': 1.019578, 'brier': 0.610609}, 'log_loss_improvement': -0.009238, 'brier_improvement': -0.005248}",,
2024-12,ABSTAIN,model_did_not_beat_market_on_prior_validation,4008.0,9.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 3114, 'validation_rows': 894, 'market': {'matches': 298, 'log_loss': 1.002838, 'brier': 0.599978}, 'model': {'matches': 298, 'log_loss': 1.007842, 'brier': 0.602567}, 'log_loss_improvement': -0.005004, 'brier_improvement': -0.002589}",,
2025-01,ABSTAIN,no_candidates,,,,,
2025-02,ABSTAIN,model_did_not_beat_market_on_prior_validation,3654.0,45.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 3171, 'validation_rows': 483, 'market': {'matches': 161, 'log_loss': 1.040859, 'brier': 0.626785}, 'model': {'matches': 161, 'log_loss': 1.044851, 'brier': 0.628013}, 'log_loss_improvement': -0.003992, 'brier_improvement': -0.001228}",,
2025-03,ABSTAIN,model_did_not_beat_market_on_prior_validation,3495.0,222.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 3006, 'validation_rows': 489, 'market': {'matches': 163, 'log_loss': 1.024427, 'brier': 0.616089}, 'model': {'matches': 163, 'log_loss': 1.024792, 'brier': 0.615645}, 'log_loss_improvement': -0.000365, 'brier_improvement': 0.000444}",,
2025-04,ABSTAIN,model_did_not_beat_market_on_prior_validation,3525.0,180.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 3039, 'validation_rows': 486, 'market': {'matches': 162, 'log_loss': 1.019676, 'brier': 0.612264}, 'model': {'matches': 162, 'log_loss': 1.020943, 'brier': 0.611533}, 'log_loss_improvement': -0.001267, 'brier_improvement': 0.000731}",,
2025-05,INVEST,,3579.0,264.0,"{'passed': True, 'reason': None, 'fit_rows': 3075, 'validation_rows': 504, 'market': {'matches': 168, 'log_loss': 1.056705, 'brier': 0.637838}, 'model': {'matches': 168, 'log_loss': 1.056167, 'brier': 0.637117}, 'log_loss_improvement': 0.000538, 'brier_improvement': 0.000721}",15.0,0.0338
2025-06,INVEST,,3840.0,162.0,"{'passed': True, 'reason': None, 'fit_rows': 3120, 'validation_rows': 720, 'market': {'matches': 240, 'log_loss': 1.038635, 'brier': 0.62486}, 'model': {'matches': 240, 'log_loss': 1.034444, 'brier': 0.622878}, 'log_loss_improvement': 0.004191, 'brier_improvement': 0.001982}",9.0,0.0492
2025-07,INVEST,,4002.0,219.0,"{'passed': True, 'reason': None, 'fit_rows': 3129, 'validation_rows': 873, 'market': {'matches': 291, 'log_loss': 1.037754, 'brier': 0.623791}, 'model': {'matches': 291, 'log_loss': 1.034797, 'brier': 0.621999}, 'log_loss_improvement': 0.002957, 'brier_improvement': 0.001792}",8.0,0.0316
2025-08,INVEST,,4221.0,162.0,"{'passed': True, 'reason': None, 'fit_rows': 3129, 'validation_rows': 1092, 'market': {'matches': 364, 'log_loss': 1.031068, 'brier': 0.618499}, 'model': {'matches': 364, 'log_loss': 1.027592, 'brier': 0.616042}, 'log_loss_improvement': 0.003476, 'brier_improvement': 0.002457}",6.0,0.0372
2025-09,INVEST,,4344.0,165.0,"{'passed': True, 'reason': None, 'fit_rows': 3135, 'validation_rows': 1209, 'market': {'matches': 403, 'log_loss': 1.035682, 'brier': 0.621955}, 'model': {'matches': 403, 'log_loss': 1.033574, 'brier': 0.620323}, 'log_loss_improvement': 0.002108, 'brier_improvement': 0.001632}",11.0,0.0313
2025-10,INVEST,,4341.0,135.0,"{'passed': True, 'reason': None, 'fit_rows': 3189, 'validation_rows': 1152, 'market': {'matches': 384, 'log_loss': 1.034734, 'brier': 0.621593}, 'model': {'matches': 384, 'log_loss': 1.032317, 'brier': 0.620118}, 'log_loss_improvement': 0.002417, 'brier_improvement': 0.001475}",9.0,0.033
2025-11,INVEST,,4272.0,18.0,"{'passed': True, 'reason': None, 'fit_rows': 3165, 'validation_rows': 1107, 'market': {'matches': 369, 'log_loss': 1.019992, 'brier': 0.610593}, 'model': {'matches': 369, 'log_loss': 1.017331, 'brier': 0.608787}, 'log_loss_improvement': 0.002661, 'brier_improvement': 0.001806}",3.0,0.0339
2025-12,INVEST,,4083.0,3.0,"{'passed': True, 'reason': None, 'fit_rows': 3222, 'validation_rows': 861, 'market': {'matches': 287, 'log_loss': 1.017151, 'brier': 0.60829}, 'model': {'matches': 287, 'log_loss': 1.016982, 'brier': 0.607262}, 'log_loss_improvement': 0.000169, 'brier_improvement': 0.001028}",1.0,0.0457
