test_month,candidate_id,source_file,source_row,date,league,home_team,away_team,outcome,probability,conservative_probability,odds,raw_odds,conservative_ev_pct,reference_dispersion,reference_bookmakers,execution_cost_rate,execution_bookmaker,odds_band,source_type,implied_probability,price_ratio,probability_uncertainty,relative_dispersion,log_odds,probability_squared,odds_probability_interaction,reference_depth_inverse,raw_net_odds_gap_pct,outcome_odds_band,outcome_source_type,source_odds_band,predicted_closing_edge_pct,lower_closing_edge_pct,predicted_closing_probability,stake,estimated_probability_from_lower_clv,decision_frozen_before_closing_and_result,closing_probability,closing_fair_odds,closing_edge_pct,positive_clv,actual_outcome,won,profit
2024-11,data\historical_csv\football-data\2425\SP2.csv:142,data\historical_csv\football-data\2425\SP2.csv,142,2024-11-09,SP2,Mirandes,Cadiz,draw,0.36201300332807634,0.3462913882617133,2.96,3.0,2.502250925467142,0.01372161506636305,6,0.0,WH,2.0-3.0,sportsbook,0.33783783783783783,1.071558489851106,0.01572161506636305,0.03790365246611807,1.085189268335969,0.1310534145786138,0.39285262620970185,0.16666666666666666,1.3513513513513598,draw:2.0-3.0,draw:sportsbook,sportsbook:2.0-3.0,7.660731389026498,5.9371990399130325,0.36371868712508953,0.3,0.3578959427024089,True,0.3494375831766143,2.8617414043141878,3.433524620277817,True,draw,True,0.59
2024-11,data\historical_csv\football-data\2425\SP2.csv:144,data\historical_csv\football-data\2425\SP2.csv,144,2024-11-09,SP2,Huesca,Zaragoza,draw,0.3496522477855063,0.3393170579372551,2.96,3.0,0.43784914942750497,0.008335189848251217,6,0.0,WH,2.0-3.0,sportsbook,0.33783783783783783,1.0349706534450986,0.010335189848251214,0.02383851355465739,1.085189268335969,0.12225669438145709,0.3794388669463805,0.16666666666666666,1.3513513513513598,draw:2.0-3.0,draw:sportsbook,sportsbook:2.0-3.0,4.45876641461207,2.7352340654986262,0.35290123788720296,0.14,0.3470784934645224,True,0.36427354724076355,2.7451897278147905,7.824969983266006,True,draw,True,0.27
2024-12,data\historical_csv\football-data\2425\F1.csv:117,data\historical_csv\football-data\2425\F1.csv,117,2024-12-01,F1,Toulouse,Auxerre,draw,0.24790729417368218,0.24007432068051698,4.038,4.1,-3.057989309207232,0.005832973493165197,6,0.0,BW,4.0-5.0,sportsbook,0.24764735017335313,1.0010496538733287,0.007832973493165196,0.023528849817055626,1.3957495198906458,0.061458026504516594,0.346016486820306,0.16666666666666666,1.535413571074784,draw:4.0-5.0,draw:sportsbook,sportsbook:4.0-5.0,3.633976714753273,3.633976714753273,0.25664679721335626,0.12,0.25664679721335626,True,0.25550608853197704,3.913801059479834,3.173358549212324,True,home,False,-0.12
2024-12,data\historical_csv\football-data\2425\N1.csv:148,data\historical_csv\football-data\2425\N1.csv,148,2024-12-21,N1,Almere City,Heerenveen,draw,0.2796113064178768,0.2698006866134338,3.646,3.7,-1.6306696607420346,0.007810619804443002,6,0.0,B365,3.0-4.0,sportsbook,0.27427317608337903,1.0194628231995788,0.009810619804442977,0.027933848257087626,1.2936306762564713,0.07818248267671178,0.36171376341031336,0.16666666666666666,1.4810751508502529,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,2.8884337433575213,2.8884337433575213,0.28219537505034975,0.11,0.28219537505034975,True,0.2902773333403459,3.4449813510843947,5.835115735890106,True,home,False,-0.11
2024-12,data\historical_csv\football-data\2425\N1.csv:153,data\historical_csv\football-data\2425\N1.csv,153,2024-12-22,N1,Willem II,Nijmegen,draw,0.2878169373391503,0.2807565067590242,3.548,3.6,-0.38759140189821295,0.005060430580126139,6,0.0,B365,3.0-4.0,sportsbook,0.2818489289740699,1.0211744936793052,0.00706043058012612,0.01758211530881228,1.266384064447333,0.08283858941928837,0.3644867829243365,0.16666666666666666,1.4656144306651742,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,2.753591514414677,2.753591514414677,0.2896098971657685,0.11,0.2896098971657685,True,0.2874992482490912,3.478269964496024,2.0047332787775485,True,home,False,-0.11
2024-12,data\historical_csv\football-data\2425\E0.csv:176,data\historical_csv\football-data\2425\E0.csv,176,2024-12-26,E0,Southampton,West Ham,draw,0.27178007179072255,0.2669328603515228,3.646,3.7,-2.67627911583479,0.00284721143919975,6,0.0,BW,3.0-4.0,sportsbook,0.27427317608337903,0.9909101417489744,0.00484721143919975,0.010476159714138915,1.2936306762564713,0.0738644074225703,0.35158303806366475,0.16666666666666666,1.4810751508502529,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,2.9152284095065983,2.9152284095065983,0.28226886563221776,0.11,0.28226886563221776,True,0.27089574151476103,3.6914570690861535,-1.2314126437181327,False,away,False,-0.11
2024-12,data\historical_csv\football-data\2425\I2.csv:195,data\historical_csv\football-data\2425\I2.csv,195,2024-12-29,I2,Mantova,Reggiana,away,0.30126725661207315,0.29484789731336086,4.92,5.0,45.06516547817354,0.004419359298712306,6,0.0,BF,4.0-5.0,sportsbook,0.2032520325203252,1.4822349025314,0.0064193592987122905,0.014669232057976002,1.5933085305042167,0.09076195990656473,0.480011689921619,0.16666666666666666,1.6260162601626105,away:4.0-5.0,away:sportsbook,sportsbook:4.0-5.0,33.93199254158039,33.93199254158039,0.2722194970357325,0.87,0.2722194970357325,True,0.37071087198310676,2.6975200232206027,82.38974901568852,True,away,True,3.41
2024-12,data\historical_csv\football-data\2425\I2.csv:199,data\historical_csv\football-data\2425\I2.csv,199,2024-12-29,I2,Cittadella,Palermo,home,0.2761100040017488,0.2652692885746266,3.9595999999999996,4.02,5.036027504009133,0.008840715427122187,6,0.0,1XB,3.0-4.0,sportsbook,0.2525507627033034,1.0932851718453245,0.010840715427122172,0.03201881604791905,1.3761430100635152,0.07623673430984573,0.3799668520156158,0.16666666666666666,1.5254066067279526,home:3.0-4.0,home:sportsbook,sportsbook:3.0-4.0,5.7662379462173785,5.7662379462173785,0.2671134406157627,0.19,0.2671134406157627,True,0.306221580655551,3.2656091639891174,21.25149707637195,True,home,True,0.56
2024-12,data\historical_csv\football-data\2425\E1.csv:283,data\historical_csv\football-data\2425\E1.csv,283,2024-12-29,E1,Watford,Cardiff,away,0.25779784444448445,0.25076265996116065,4.153149999999999,4.3,4.145494121769411,0.0050351844833238235,6,0.025,BFE,4.0-5.0,exchange,0.2407810938685095,1.0706731176546105,0.0070351844833237975,0.019531522826243517,1.423867082464937,0.0664597286002226,0.36706986463491775,0.16666666666666666,3.5358703634590816,away:4.0-5.0,away:exchange,exchange:4.0-5.0,3.39370740374787,3.39370740374787,0.24895249967795022,0.11,0.24895249967795022,True,0.2256717677171561,4.431214458573046,-6.275129790549327,False,away,True,0.35
2025-01,data\historical_csv\football-data\2425\E2.csv:273,data\historical_csv\football-data\2425\E2.csv,273,2025-01-01,E2,Northampton,Stevenage,home,0.26139172361204055,0.25186130616541463,3.94,4.0,-0.7666453708266352,0.007530417446625933,6,0.0,BF,3.0-4.0,sportsbook,0.25380710659898476,1.0298833910314398,0.009530417446625916,0.028808936038857265,1.3711807233098425,0.06832563317287339,0.35841529264956423,0.16666666666666666,1.522842639593902,home:3.0-4.0,home:sportsbook,sportsbook:3.0-4.0,3.4388569187124407,3.4388569187124407,0.2625351698444478,0.12,0.2625351698444478,True,0.21209244516495718,4.714925131926502,-16.435576605006872,False,draw,False,-0.12
