source,columns,key,label,rule_id,rule_description,odds_source,candidate_count,selected_candidates,train_months,min_train_rows,min_predicted_ev,ridge,discovery_bets,discovery_profit,discovery_roi_pct,bets,profit,roi_pct,max_drawdown,positive_months,negative_months,window_count,passed_windows,active_window_count,active_passed_windows,active_pass_rate,decision_reasons,decision
reports\market_bias_diagnostics_v1\market_bias.csv,league|odds_bucket|market_prob_bucket,"P1|[1.0,1.8)|[0.55,1.00]",AVG_OPEN_rulesrcd870bda_train30_n80_ev0p0_top1_ridge35_cap0.08,rcd870bda,rule_league_P1_market_prob_bucket_0p55_1p00_odds_bucket_1p0_1p8,AVG_OPEN,595,239,30,80,0.0,35.0,606,22.11,3.65,239,78.8,3.3,89.3,24,14,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket|favorite_relation,"P1|[0.55,1.00]|market_favorite",AVG_OPEN_rulesr4107da4f_train30_n80_ev0p0_top1_ridge35_cap0.08,r4107da4f,rule_favorite_relation_market_favorite_league_P1_market_prob_bucket_0p55_1p00,AVG_OPEN,595,239,30,80,0.0,35.0,606,22.11,3.65,239,78.8,3.3,89.3,24,14,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket,"P1|[0.55,1.00]",AVG_OPEN_rulesra9aa4c57_train18_n80_ev0p0_top1_ridge10_cap0.08,ra9aa4c57,rule_league_P1_market_prob_bucket_0p55_1p00,AVG_OPEN,595,231,18,80,0.0,10.0,606,22.11,3.65,231,72.7,3.15,78.6,23,15,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|odds_bucket|market_prob_bucket,"P1|[1.0,1.8)|[0.55,1.00]",AVG_OPEN_rulesrcd870bda_train18_n80_ev0p0_top1_ridge10_cap0.08,rcd870bda,rule_league_P1_market_prob_bucket_0p55_1p00_odds_bucket_1p0_1p8,AVG_OPEN,595,231,18,80,0.0,10.0,606,22.11,3.65,231,72.7,3.15,78.6,23,15,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket|favorite_relation,"P1|[0.55,1.00]|market_favorite",AVG_OPEN_rulesr4107da4f_train18_n80_ev0p0_top1_ridge10_cap0.08,r4107da4f,rule_favorite_relation_market_favorite_league_P1_market_prob_bucket_0p55_1p00,AVG_OPEN,595,231,18,80,0.0,10.0,606,22.11,3.65,231,72.7,3.15,78.6,23,15,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket,"P1|[0.55,1.00]",AVG_OPEN_rulesra9aa4c57_train18_n120_ev0p0_top1_ridge10_cap0.08,ra9aa4c57,rule_league_P1_market_prob_bucket_0p55_1p00,AVG_OPEN,595,226,18,120,0.0,10.0,606,22.11,3.65,226,66.9,2.96,78.6,22,15,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|odds_bucket|market_prob_bucket,"P1|[1.0,1.8)|[0.55,1.00]",AVG_OPEN_rulesrcd870bda_train18_n120_ev0p0_top1_ridge10_cap0.08,rcd870bda,rule_league_P1_market_prob_bucket_0p55_1p00_odds_bucket_1p0_1p8,AVG_OPEN,595,226,18,120,0.0,10.0,606,22.11,3.65,226,66.9,2.96,78.6,22,15,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket|favorite_relation,"P1|[0.55,1.00]|market_favorite",AVG_OPEN_rulesr4107da4f_train18_n120_ev0p0_top1_ridge10_cap0.08,r4107da4f,rule_favorite_relation_market_favorite_league_P1_market_prob_bucket_0p55_1p00,AVG_OPEN,595,226,18,120,0.0,10.0,606,22.11,3.65,226,66.9,2.96,78.6,22,15,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket,"P1|[0.55,1.00]",AVG_OPEN_rulesra9aa4c57_train30_n80_ev0p02_top1_ridge10_cap0.08,ra9aa4c57,rule_league_P1_market_prob_bucket_0p55_1p00,AVG_OPEN,595,207,30,80,0.02,10.0,606,22.11,3.65,207,57.5,2.78,112.6,24,12,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|odds_bucket|market_prob_bucket,"P1|[1.0,1.8)|[0.55,1.00]",AVG_OPEN_rulesrcd870bda_train30_n80_ev0p02_top1_ridge10_cap0.08,rcd870bda,rule_league_P1_market_prob_bucket_0p55_1p00_odds_bucket_1p0_1p8,AVG_OPEN,595,207,30,80,0.02,10.0,606,22.11,3.65,207,57.5,2.78,112.6,24,12,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket|favorite_relation,"P1|[0.55,1.00]|market_favorite",AVG_OPEN_rulesr4107da4f_train30_n80_ev0p02_top1_ridge10_cap0.08,r4107da4f,rule_favorite_relation_market_favorite_league_P1_market_prob_bucket_0p55_1p00,AVG_OPEN,595,207,30,80,0.02,10.0,606,22.11,3.65,207,57.5,2.78,112.6,24,12,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket,"P1|[0.55,1.00]",AVG_OPEN_rulesra9aa4c57_train30_n120_ev0p02_top1_ridge10_cap0.08,ra9aa4c57,rule_league_P1_market_prob_bucket_0p55_1p00,AVG_OPEN,595,202,30,120,0.02,10.0,606,22.11,3.65,202,51.7,2.56,112.6,23,12,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|odds_bucket|market_prob_bucket,"P1|[1.0,1.8)|[0.55,1.00]",AVG_OPEN_rulesrcd870bda_train30_n120_ev0p02_top1_ridge10_cap0.08,rcd870bda,rule_league_P1_market_prob_bucket_0p55_1p00_odds_bucket_1p0_1p8,AVG_OPEN,595,202,30,120,0.02,10.0,606,22.11,3.65,202,51.7,2.56,112.6,23,12,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket|favorite_relation,"P1|[0.55,1.00]|market_favorite",AVG_OPEN_rulesr4107da4f_train30_n120_ev0p02_top1_ridge10_cap0.08,r4107da4f,rule_favorite_relation_market_favorite_league_P1_market_prob_bucket_0p55_1p00,AVG_OPEN,595,202,30,120,0.02,10.0,606,22.11,3.65,202,51.7,2.56,112.6,23,12,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket,"P1|[0.55,1.00]",AVG_OPEN_rulesra9aa4c57_train30_n120_ev0p0_top1_ridge35_cap0.08,ra9aa4c57,rule_league_P1_market_prob_bucket_0p55_1p00,AVG_OPEN,595,234,30,120,0.0,35.0,606,22.11,3.65,234,59.3,2.53,89.3,23,14,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|odds_bucket|market_prob_bucket,"P1|[1.0,1.8)|[0.55,1.00]",AVG_OPEN_rulesrcd870bda_train30_n120_ev0p0_top1_ridge35_cap0.08,rcd870bda,rule_league_P1_market_prob_bucket_0p55_1p00_odds_bucket_1p0_1p8,AVG_OPEN,595,234,30,120,0.0,35.0,606,22.11,3.65,234,59.3,2.53,89.3,23,14,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket|favorite_relation,"P1|[0.55,1.00]|market_favorite",AVG_OPEN_rulesr4107da4f_train30_n120_ev0p0_top1_ridge35_cap0.08,r4107da4f,rule_favorite_relation_market_favorite_league_P1_market_prob_bucket_0p55_1p00,AVG_OPEN,595,234,30,120,0.0,35.0,606,22.11,3.65,234,59.3,2.53,89.3,23,14,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket,"P1|[0.55,1.00]",AVG_OPEN_rulesra9aa4c57_train18_n80_ev0p0_top1_ridge35_cap0.08,ra9aa4c57,rule_league_P1_market_prob_bucket_0p55_1p00,AVG_OPEN,595,243,18,80,0.0,35.0,606,22.11,3.65,243,57.1,2.35,123.1,23,14,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|odds_bucket|market_prob_bucket,"P1|[1.0,1.8)|[0.55,1.00]",AVG_OPEN_rulesrcd870bda_train18_n80_ev0p0_top1_ridge35_cap0.08,rcd870bda,rule_league_P1_market_prob_bucket_0p55_1p00_odds_bucket_1p0_1p8,AVG_OPEN,595,243,18,80,0.0,35.0,606,22.11,3.65,243,57.1,2.35,123.1,23,14,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket|favorite_relation,"P1|[0.55,1.00]|market_favorite",AVG_OPEN_rulesr4107da4f_train18_n80_ev0p0_top1_ridge35_cap0.08,r4107da4f,rule_favorite_relation_market_favorite_league_P1_market_prob_bucket_0p55_1p00,AVG_OPEN,595,243,18,80,0.0,35.0,606,22.11,3.65,243,57.1,2.35,123.1,23,14,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"P1|away|[1.0,1.8)",AVG_OPEN_rulesrb12f45c5_train30_n80_ev0p0_top1_ridge35_cap0.08,rb12f45c5,rule_league_P1_odds_bucket_1p0_1p8_outcome_away,AVG_OPEN,259,117,30,80,0.0,35.0,258,23.2,8.99,117,27.3,2.33,47.8,18,14,6,2,6,2,0.3333,"['bets<150', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket,"P1|[0.55,1.00]",AVG_OPEN_rulesra9aa4c57_train18_n120_ev0p0_top1_ridge35_cap0.08,ra9aa4c57,rule_league_P1_market_prob_bucket_0p55_1p00,AVG_OPEN,595,238,18,120,0.0,35.0,606,22.11,3.65,238,37.6,1.58,123.1,22,14,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|odds_bucket|market_prob_bucket,"P1|[1.0,1.8)|[0.55,1.00]",AVG_OPEN_rulesrcd870bda_train18_n120_ev0p0_top1_ridge35_cap0.08,rcd870bda,rule_league_P1_market_prob_bucket_0p55_1p00_odds_bucket_1p0_1p8,AVG_OPEN,595,238,18,120,0.0,35.0,606,22.11,3.65,238,37.6,1.58,123.1,22,14,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket|favorite_relation,"P1|[0.55,1.00]|market_favorite",AVG_OPEN_rulesr4107da4f_train18_n120_ev0p0_top1_ridge35_cap0.08,r4107da4f,rule_favorite_relation_market_favorite_league_P1_market_prob_bucket_0p55_1p00,AVG_OPEN,595,238,18,120,0.0,35.0,606,22.11,3.65,238,37.6,1.58,123.1,22,14,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket,"P1|[0.55,1.00]",AVG_OPEN_rulesra9aa4c57_train30_n80_ev0p0_top1_ridge10_cap0.08,ra9aa4c57,rule_league_P1_market_prob_bucket_0p55_1p00,AVG_OPEN,595,238,30,80,0.0,10.0,606,22.11,3.65,238,35.6,1.5,110.0,26,13,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|odds_bucket|market_prob_bucket,"P1|[1.0,1.8)|[0.55,1.00]",AVG_OPEN_rulesrcd870bda_train30_n80_ev0p0_top1_ridge10_cap0.08,rcd870bda,rule_league_P1_market_prob_bucket_0p55_1p00_odds_bucket_1p0_1p8,AVG_OPEN,595,238,30,80,0.0,10.0,606,22.11,3.65,238,35.6,1.5,110.0,26,13,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket|favorite_relation,"P1|[0.55,1.00]|market_favorite",AVG_OPEN_rulesr4107da4f_train30_n80_ev0p0_top1_ridge10_cap0.08,r4107da4f,rule_favorite_relation_market_favorite_league_P1_market_prob_bucket_0p55_1p00,AVG_OPEN,595,238,30,80,0.0,10.0,606,22.11,3.65,238,35.6,1.5,110.0,26,13,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket,"P1|[0.55,1.00]",AVG_OPEN_rulesra9aa4c57_train30_n120_ev0p0_top1_ridge10_cap0.08,ra9aa4c57,rule_league_P1_market_prob_bucket_0p55_1p00,AVG_OPEN,595,233,30,120,0.0,10.0,606,22.11,3.65,233,29.8,1.28,110.0,25,13,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|odds_bucket|market_prob_bucket,"P1|[1.0,1.8)|[0.55,1.00]",AVG_OPEN_rulesrcd870bda_train30_n120_ev0p0_top1_ridge10_cap0.08,rcd870bda,rule_league_P1_market_prob_bucket_0p55_1p00_odds_bucket_1p0_1p8,AVG_OPEN,595,233,30,120,0.0,10.0,606,22.11,3.65,233,29.8,1.28,110.0,25,13,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket|favorite_relation,"P1|[0.55,1.00]|market_favorite",AVG_OPEN_rulesr4107da4f_train30_n120_ev0p0_top1_ridge10_cap0.08,r4107da4f,rule_favorite_relation_market_favorite_league_P1_market_prob_bucket_0p55_1p00,AVG_OPEN,595,233,30,120,0.0,10.0,606,22.11,3.65,233,29.8,1.28,110.0,25,13,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"P1|away|[1.0,1.8)",AVG_OPEN_rulesrb12f45c5_train30_n80_ev0p02_top1_ridge10_cap0.08,rb12f45c5,rule_league_P1_odds_bucket_1p0_1p8_outcome_away,AVG_OPEN,259,94,30,80,0.02,10.0,258,23.2,8.99,94,19.4,2.06,53.6,19,12,6,1,6,1,0.1667,"['bets<150', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"P1|away|[1.0,1.8)",AVG_OPEN_rulesrb12f45c5_train30_n80_ev0p02_top1_ridge35_cap0.08,rb12f45c5,rule_league_P1_odds_bucket_1p0_1p8_outcome_away,AVG_OPEN,259,100,30,80,0.02,35.0,258,23.2,8.99,100,18.3,1.83,65.7,20,11,6,1,6,1,0.1667,"['bets<150', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"P1|away|[1.0,1.8)",AVG_OPEN_rulesrb12f45c5_train30_n80_ev0p0_top1_ridge10_cap0.08,rb12f45c5,rule_league_P1_odds_bucket_1p0_1p8_outcome_away,AVG_OPEN,259,103,30,80,0.0,10.0,258,23.2,8.99,103,14.6,1.42,65.4,16,15,6,1,6,1,0.1667,"['bets<150', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"P1|away|[1.0,1.8)",AVG_OPEN_rulesrb12f45c5_train18_n120_ev0p0_top1_ridge10_cap0.08,rb12f45c5,rule_league_P1_odds_bucket_1p0_1p8_outcome_away,AVG_OPEN,259,0,18,120,0.0,10.0,258,23.2,8.99,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
