window_start,window_end,bets,staked,profit,roi_pct,max_drawdown,positive_months,negative_months,passes_window
2022-08,2023-07,54,540.0,94.2,17.44,27.8,7,2,True
2023-02,2024-01,77,770.0,125.8,16.34,27.8,10,0,True
2023-08,2024-07,80,800.0,15.7,1.96,54.6,7,3,False
2024-02,2025-01,60,600.0,-26.9,-4.48,47.5,4,5,False
2024-08,2025-07,33,330.0,-6.0,-1.82,56.1,4,4,False
2025-02,2026-01,27,270.0,3.0,1.11,30.0,6,3,False
