month,decision,reason,prior_candidates,candidate_count,probability_validation,selected,mean_predicted_ev
2024-05,INVEST,,3543.0,246.0,"{'passed': True, 'reason': None, 'fit_rows': 3069, 'validation_rows': 474, 'market': {'matches': 158, 'log_loss': 1.050394, 'brier': 0.633806}, 'model': {'matches': 158, 'log_loss': 1.045631, 'brier': 0.631649}, 'log_loss_improvement': 0.004763, 'brier_improvement': 0.002157}",8.0,0.0499
2024-06,ABSTAIN,model_did_not_beat_market_on_prior_validation,3705.0,216.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 3033, 'validation_rows': 672, 'market': {'matches': 224, 'log_loss': 1.06171, 'brier': 0.641474}, 'model': {'matches': 224, 'log_loss': 1.062666, 'brier': 0.64249}, 'log_loss_improvement': -0.000956, 'brier_improvement': -0.001016}",,
2024-07,ABSTAIN,model_did_not_beat_market_on_prior_validation,3909.0,204.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 3030, 'validation_rows': 879, 'market': {'matches': 293, 'log_loss': 1.043008, 'brier': 0.628307}, 'model': {'matches': 293, 'log_loss': 1.045565, 'brier': 0.630192}, 'log_loss_improvement': -0.002557, 'brier_improvement': -0.001885}",,
2024-08,ABSTAIN,model_did_not_beat_market_on_prior_validation,4113.0,39.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 3030, 'validation_rows': 1083, 'market': {'matches': 361, 'log_loss': 1.02349, 'brier': 0.614542}, 'model': {'matches': 361, 'log_loss': 1.025485, 'brier': 0.616177}, 'log_loss_improvement': -0.001995, 'brier_improvement': -0.001635}",,
2024-09,ABSTAIN,model_did_not_beat_market_on_prior_validation,4110.0,225.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 3033, 'validation_rows': 1077, 'market': {'matches': 359, 'log_loss': 1.033282, 'brier': 0.621149}, 'model': {'matches': 359, 'log_loss': 1.038362, 'brier': 0.624244}, 'log_loss_improvement': -0.00508, 'brier_improvement': -0.003095}",,
2024-10,ABSTAIN,model_did_not_beat_market_on_prior_validation,4200.0,162.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 3102, 'validation_rows': 1098, 'market': {'matches': 366, 'log_loss': 1.032083, 'brier': 0.620305}, 'model': {'matches': 366, 'log_loss': 1.036443, 'brier': 0.623171}, 'log_loss_improvement': -0.00436, 'brier_improvement': -0.002866}",,
2024-11,ABSTAIN,model_did_not_beat_market_on_prior_validation,4188.0,48.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 3096, 'validation_rows': 1092, 'market': {'matches': 364, 'log_loss': 1.010153, 'brier': 0.605107}, 'model': {'matches': 364, 'log_loss': 1.018856, 'brier': 0.610123}, 'log_loss_improvement': -0.008703, 'brier_improvement': -0.005016}",,
2024-12,ABSTAIN,model_did_not_beat_market_on_prior_validation,4008.0,9.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 3114, 'validation_rows': 894, 'market': {'matches': 298, 'log_loss': 1.003297, 'brier': 0.600364}, 'model': {'matches': 298, 'log_loss': 1.007863, 'brier': 0.602719}, 'log_loss_improvement': -0.004566, 'brier_improvement': -0.002355}",,
2025-01,ABSTAIN,no_candidates,,,,,
2025-02,ABSTAIN,model_did_not_beat_market_on_prior_validation,3654.0,45.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 3171, 'validation_rows': 483, 'market': {'matches': 161, 'log_loss': 1.039819, 'brier': 0.626042}, 'model': {'matches': 161, 'log_loss': 1.044588, 'brier': 0.627898}, 'log_loss_improvement': -0.004769, 'brier_improvement': -0.001856}",,
2025-03,ABSTAIN,model_did_not_beat_market_on_prior_validation,3495.0,222.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 3006, 'validation_rows': 489, 'market': {'matches': 163, 'log_loss': 1.024542, 'brier': 0.615995}, 'model': {'matches': 163, 'log_loss': 1.0251, 'brier': 0.615829}, 'log_loss_improvement': -0.000558, 'brier_improvement': 0.000166}",,
2025-04,ABSTAIN,model_did_not_beat_market_on_prior_validation,3525.0,177.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 3039, 'validation_rows': 486, 'market': {'matches': 162, 'log_loss': 1.018404, 'brier': 0.611247}, 'model': {'matches': 162, 'log_loss': 1.019535, 'brier': 0.610452}, 'log_loss_improvement': -0.001131, 'brier_improvement': 0.000795}",,
2025-05,INVEST,,3576.0,264.0,"{'passed': True, 'reason': None, 'fit_rows': 3075, 'validation_rows': 501, 'market': {'matches': 167, 'log_loss': 1.050861, 'brier': 0.63392}, 'model': {'matches': 167, 'log_loss': 1.049553, 'brier': 0.632928}, 'log_loss_improvement': 0.001308, 'brier_improvement': 0.000992}",9.0,0.0262
2025-06,INVEST,,3837.0,162.0,"{'passed': True, 'reason': None, 'fit_rows': 3120, 'validation_rows': 717, 'market': {'matches': 239, 'log_loss': 1.035344, 'brier': 0.622555}, 'model': {'matches': 239, 'log_loss': 1.030286, 'brier': 0.620203}, 'log_loss_improvement': 0.005058, 'brier_improvement': 0.002352}",2.0,0.0339
2025-07,ABSTAIN,no_positive_feature_edge,3999.0,219.0,"{'passed': True, 'reason': None, 'fit_rows': 3129, 'validation_rows': 870, 'market': {'matches': 290, 'log_loss': 1.03494, 'brier': 0.621903}, 'model': {'matches': 290, 'log_loss': 1.031452, 'brier': 0.619864}, 'log_loss_improvement': 0.003488, 'brier_improvement': 0.002039}",0.0,0.0
2025-08,ABSTAIN,no_positive_feature_edge,4218.0,162.0,"{'passed': True, 'reason': None, 'fit_rows': 3129, 'validation_rows': 1089, 'market': {'matches': 363, 'log_loss': 1.029309, 'brier': 0.617277}, 'model': {'matches': 363, 'log_loss': 1.025554, 'brier': 0.614633}, 'log_loss_improvement': 0.003755, 'brier_improvement': 0.002644}",0.0,0.0
2025-09,ABSTAIN,no_positive_feature_edge,4341.0,165.0,"{'passed': True, 'reason': None, 'fit_rows': 3135, 'validation_rows': 1206, 'market': {'matches': 402, 'log_loss': 1.033917, 'brier': 0.620795}, 'model': {'matches': 402, 'log_loss': 1.03166, 'brier': 0.619094}, 'log_loss_improvement': 0.002257, 'brier_improvement': 0.001701}",0.0,0.0
2025-10,ABSTAIN,no_positive_feature_edge,4338.0,141.0,"{'passed': True, 'reason': None, 'fit_rows': 3189, 'validation_rows': 1149, 'market': {'matches': 383, 'log_loss': 1.032384, 'brier': 0.619963}, 'model': {'matches': 383, 'log_loss': 1.029938, 'brier': 0.618489}, 'log_loss_improvement': 0.002446, 'brier_improvement': 0.001474}",0.0,0.0
2025-11,ABSTAIN,no_positive_feature_edge,4275.0,57.0,"{'passed': True, 'reason': None, 'fit_rows': 3162, 'validation_rows': 1113, 'market': {'matches': 371, 'log_loss': 1.019947, 'brier': 0.610481}, 'model': {'matches': 371, 'log_loss': 1.017386, 'brier': 0.608654}, 'log_loss_improvement': 0.002561, 'brier_improvement': 0.001827}",0.0,0.0
2025-12,ABSTAIN,no_positive_feature_edge,4125.0,3.0,"{'passed': True, 'reason': None, 'fit_rows': 3219, 'validation_rows': 906, 'market': {'matches': 302, 'log_loss': 1.014635, 'brier': 0.606565}, 'model': {'matches': 302, 'log_loss': 1.014163, 'brier': 0.605421}, 'log_loss_improvement': 0.000472, 'brier_improvement': 0.001144}",0.0,0.0
