market_candidates,rule,odds_source,bets,profit,roi_pct,active_months
reports\market_bias_diagnostics_worldwide_avg_close\market_candidates.csv,"league|outcome|odds_bucket=RUS|home|[2.2,2.8)",AVG_CLOSE,693,53.55,7.73,124
reports\market_bias_diagnostics_worldwide_avg_close\market_candidates.csv,"league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",AVG_CLOSE,981,68.59,6.99,137
reports\market_bias_diagnostics_worldwide_avg_close\market_candidates.csv,"league|outcome|odds_bucket=SWE|away|[2.2,2.8)",AVG_CLOSE,621,19.74,3.18,111
reports\market_bias_diagnostics_worldwide_avg_close\market_candidates.csv,"league|outcome|odds_bucket=NOR|home|[1.8,2.2)",AVG_CLOSE,785,4.69,0.6,124
reports\market_bias_diagnostics_worldwide_avg_close\market_candidates.csv,"league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)",AVG_CLOSE,541,33.65,6.22,132
reports\market_bias_diagnostics_worldwide_ps_close\market_candidates.csv,"league|outcome|odds_bucket=RUS|home|[2.2,2.8)",PS_CLOSE,658,67.88,10.32,121
reports\market_bias_diagnostics_worldwide_ps_close\market_candidates.csv,"league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",PS_CLOSE,924,64.15,6.94,137
reports\market_bias_diagnostics_worldwide_ps_close\market_candidates.csv,"league|outcome|odds_bucket=SWE|away|[2.2,2.8)",PS_CLOSE,548,26.66,4.86,103
reports\market_bias_diagnostics_worldwide_ps_close\market_candidates.csv,"league|outcome|odds_bucket=NOR|home|[1.8,2.2)",PS_CLOSE,719,7.33,1.02,121
reports\market_bias_diagnostics_worldwide_ps_close\market_candidates.csv,"league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)",PS_CLOSE,505,73.14,14.48,127
