label,bets,wins,hit_rate,wilson_hit_rate_lower_95,avg_odds,avg_implied_probability,edge_vs_implied_probability,conservative_edge_vs_implied,staked,profit,roi_pct,decision,decision_reasons
2023-24,104,44,0.4231,0.3325,2.725,0.4183,0.0047,-0.0858,1009.97,-15.68,-1.55,NO_CALIBRATED_EDGE,"['wilson_lower<=average_implied_probability', 'roi<=0']"
2025-26,93,36,0.3871,0.2945,3.1494,0.3184,0.0687,-0.0239,869.88,203.86,23.44,POSITIVE_EDGE_BUT_NOT_CONSERVATIVE,['wilson_lower<=average_implied_probability']
2024-25,42,17,0.4048,0.2704,2.5486,0.4762,-0.0714,-0.2058,420.0,-111.6,-26.57,NO_CALIBRATED_EDGE,"['hit_rate<=average_implied_probability', 'wilson_lower<=average_implied_probability', 'roi<=0']"
