test_month,date,bets,staked,profit,cumulative_profit,drawdown,cash_reserved
2024-11,2024-11-01,0,0.0,0.0,0.0,0.0,100.0
2024-11,2024-11-02,0,0.0,0.0,0.0,0.0,100.0
2024-11,2024-11-03,0,0.0,0.0,0.0,0.0,100.0
2024-11,2024-11-04,1,0.11,-0.11,-0.11,0.11,99.89
2024-11,2024-11-05,0,0.0,0.0,-0.11,0.11,100.0
2024-11,2024-11-06,0,0.0,0.0,-0.11,0.11,100.0
2024-11,2024-11-07,0,0.0,0.0,-0.11,0.11,100.0
2024-11,2024-11-08,0,0.0,0.0,-0.11,0.11,100.0
2024-11,2024-11-09,2,0.47,0.92,0.81,0.0,99.53
2024-11,2024-11-10,0,0.0,0.0,0.81,0.0,100.0
2024-11,2024-11-11,0,0.0,0.0,0.81,0.0,100.0
2024-11,2024-11-12,0,0.0,0.0,0.81,0.0,100.0
2024-11,2024-11-13,0,0.0,0.0,0.81,0.0,100.0
2024-11,2024-11-14,0,0.0,0.0,0.81,0.0,100.0
2024-11,2024-11-15,0,0.0,0.0,0.81,0.0,100.0
2024-11,2024-11-16,0,0.0,0.0,0.81,0.0,100.0
2024-11,2024-11-17,0,0.0,0.0,0.81,0.0,100.0
2024-11,2024-11-18,0,0.0,0.0,0.81,0.0,100.0
2024-11,2024-11-19,0,0.0,0.0,0.81,0.0,100.0
2024-11,2024-11-20,0,0.0,0.0,0.81,0.0,100.0
2024-11,2024-11-21,0,0.0,0.0,0.81,0.0,100.0
2024-11,2024-11-22,0,0.0,0.0,0.81,0.0,100.0
2024-11,2024-11-23,0,0.0,0.0,0.81,0.0,100.0
2024-11,2024-11-24,1,0.11,-0.11,0.7,0.11,99.89
2024-11,2024-11-25,0,0.0,0.0,0.7,0.11,100.0
2024-11,2024-11-26,0,0.0,0.0,0.7,0.11,100.0
2024-11,2024-11-27,0,0.0,0.0,0.7,0.11,100.0
2024-11,2024-11-28,0,0.0,0.0,0.7,0.11,100.0
2024-11,2024-11-29,0,0.0,0.0,0.7,0.11,100.0
2024-11,2024-11-30,1,0.1,0.22,0.92,0.0,99.9
2025-01,2025-01-01,1,0.1,-0.1,-0.1,0.1,99.9
2025-01,2025-01-02,0,0.0,0.0,-0.1,0.1,100.0
2025-01,2025-01-03,0,0.0,0.0,-0.1,0.1,100.0
2025-01,2025-01-04,1,0.12,-0.12,-0.22,0.22,99.88
2025-01,2025-01-05,0,0.0,0.0,-0.22,0.22,100.0
2025-01,2025-01-06,0,0.0,0.0,-0.22,0.22,100.0
2025-01,2025-01-07,0,0.0,0.0,-0.22,0.22,100.0
2025-01,2025-01-08,0,0.0,0.0,-0.22,0.22,100.0
2025-01,2025-01-09,0,0.0,0.0,-0.22,0.22,100.0
2025-01,2025-01-10,0,0.0,0.0,-0.22,0.22,100.0
2025-01,2025-01-11,0,0.0,0.0,-0.22,0.22,100.0
2025-01,2025-01-12,1,0.1,-0.1,-0.32,0.32,99.9
2025-01,2025-01-13,0,0.0,0.0,-0.32,0.32,100.0
2025-01,2025-01-14,1,0.1,-0.1,-0.42,0.42,99.9
2025-01,2025-01-15,0,0.0,0.0,-0.42,0.42,100.0
2025-01,2025-01-16,0,0.0,0.0,-0.42,0.42,100.0
2025-01,2025-01-17,1,0.12,-0.12,-0.54,0.54,99.88
2025-01,2025-01-18,1,0.22,0.58,0.04,0.0,99.78
2025-01,2025-01-19,1,0.13,0.3,0.34,0.0,99.87
2025-01,2025-01-20,0,0.0,0.0,0.34,0.0,100.0
2025-01,2025-01-21,0,0.0,0.0,0.34,0.0,100.0
2025-01,2025-01-22,0,0.0,0.0,0.34,0.0,100.0
2025-01,2025-01-23,0,0.0,0.0,0.34,0.0,100.0
2025-01,2025-01-24,0,0.0,0.0,0.34,0.0,100.0
2025-01,2025-01-25,0,0.0,0.0,0.34,0.0,100.0
2025-01,2025-01-26,1,0.11,-0.11,0.23,0.11,99.89
2025-01,2025-01-27,0,0.0,0.0,0.23,0.11,100.0
2025-01,2025-01-28,0,0.0,0.0,0.23,0.11,100.0
2025-01,2025-01-29,0,0.0,0.0,0.23,0.11,100.0
2025-01,2025-01-30,0,0.0,0.0,0.23,0.11,100.0
2025-01,2025-01-31,1,0.17,-0.17,0.06,0.28,99.83
2025-02,2025-02-01,1,0.14,-0.14,-0.14,0.14,99.86
2025-02,2025-02-02,0,0.0,0.0,-0.14,0.14,100.0
2025-02,2025-02-03,0,0.0,0.0,-0.14,0.14,100.0
2025-02,2025-02-04,0,0.0,0.0,-0.14,0.14,100.0
2025-02,2025-02-05,0,0.0,0.0,-0.14,0.14,100.0
2025-02,2025-02-06,0,0.0,0.0,-0.14,0.14,100.0
2025-02,2025-02-07,0,0.0,0.0,-0.14,0.14,100.0
2025-02,2025-02-08,1,0.1,-0.1,-0.24,0.24,99.9
2025-02,2025-02-09,1,0.12,-0.12,-0.36,0.36,99.88
2025-02,2025-02-10,0,0.0,0.0,-0.36,0.36,100.0
2025-02,2025-02-11,0,0.0,0.0,-0.36,0.36,100.0
2025-02,2025-02-12,0,0.0,0.0,-0.36,0.36,100.0
2025-02,2025-02-13,0,0.0,0.0,-0.36,0.36,100.0
2025-02,2025-02-14,0,0.0,0.0,-0.36,0.36,100.0
2025-02,2025-02-15,1,0.19,1.13,0.77,0.0,99.81
2025-02,2025-02-16,2,0.44,0.81,1.58,0.0,99.56
2025-02,2025-02-17,1,0.1,-0.1,1.48,0.1,99.9
2025-02,2025-02-18,0,0.0,0.0,1.48,0.1,100.0
2025-02,2025-02-19,0,0.0,0.0,1.48,0.1,100.0
2025-02,2025-02-20,0,0.0,0.0,1.48,0.1,100.0
2025-02,2025-02-21,1,0.18,-0.18,1.3,0.28,99.82
2025-02,2025-02-22,0,0.0,0.0,1.3,0.28,100.0
2025-02,2025-02-23,0,0.0,0.0,1.3,0.28,100.0
2025-02,2025-02-24,2,0.34,1.07,2.37,0.0,99.66
2025-02,2025-02-25,1,0.11,-0.11,2.26,0.11,99.89
2025-02,2025-02-26,0,0.0,0.0,2.26,0.11,100.0
2025-02,2025-02-27,0,0.0,0.0,2.26,0.11,100.0
2025-02,2025-02-28,0,0.0,0.0,2.26,0.11,100.0
2025-03,2025-03-01,0,0.0,0.0,0.0,0.0,100.0
2025-03,2025-03-02,0,0.0,0.0,0.0,0.0,100.0
2025-03,2025-03-03,0,0.0,0.0,0.0,0.0,100.0
2025-03,2025-03-04,0,0.0,0.0,0.0,0.0,100.0
