test_month,date,league,match,outcome,probability,conservative_probability,odds,raw_odds,execution_cost_rate,conservative_ev,execution_bookmaker,reference_bookmakers,reference_dispersion,stake,actual_outcome,profit,won,source_file,source_row
2025-10,2025-10-19,D2,Darmstadt v Magdeburg,away,0.24051483502637558,0.22450827714627458,4.6259999999999994,4.7,0.02,0.017803784277092616,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB', 'PS']",0.011006557880101004,0.27,draw,-0.27,False,data\historical_csv\football-data\2526\D2.csv,80
2025-10,2025-10-19,T1,Gaziantep v Antalyaspor,away,0.2405111522911209,0.2277342085992281,4.528,4.6,0.02,0.010556886606558624,BFE,"['B365', 'BFD', 'BMGM', 'BW', 'CL', 'LB', 'PS']",0.007776943691892812,0.22,home,-0.22,False,data\historical_csv\football-data\2526\T1.csv,78
2025-10,2025-10-20,B1,Standard v Antwerp,away,0.2555302070719659,0.24074740038825782,4.332000000000001,4.4,0.02,0.022059383712294434,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB', 'PS']",0.009782806683708066,0.32,home,-0.32,False,data\historical_csv\football-data\2526\B1.csv,89
2025-10,2025-10-24,B1,Charleroi v Anderlecht,home,0.3578391636981348,0.3446635315695135,3.13,3.13,0.0,0.05722091673632557,PS,"['B365', 'BFD', 'BFE', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.008175632128621275,0.92,home,1.96,True,data\historical_csv\football-data\2526\B1.csv,90
2025-10,2025-10-24,SP2,Huesca v Las Palmas,home,0.32322095836039993,0.3143512333075558,3.33,3.33,0.0,0.02585381477587756,PS,"['B365', 'BFD', 'BFE', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.0038697250528441176,0.5,draw,-0.5,False,data\historical_csv\football-data\2526\SP2.csv,111
2025-10,2025-10-25,F2,Annecy v St Etienne,home,0.27113676132105435,0.25471439556229947,4.11,4.11,0.0,0.025938642445829663,PS,"['B365', 'BFD', 'BFE', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.01142236575875488,0.38,home,1.18,True,data\historical_csv\football-data\2526\F2.csv,99
2025-10,2025-10-25,T1,Kocaelispor v Alanyaspor,away,0.32169394615266306,0.3070436026550287,3.4010000000000002,3.45,0.02,0.02337018677715763,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB', 'PS']",0.009650343497634346,0.46,home,-0.46,False,data\historical_csv\football-data\2526\T1.csv,84
2025-10,2025-10-26,SP2,Malaga v Andorra,away,0.3006769352956935,0.29112970211070516,3.71,3.71,0.0,0.05848937093410189,PS,"['B365', 'BFD', 'BFE', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.0045472331849883176,0.74,home,-0.74,False,data\historical_csv\football-data\2526\SP2.csv,118
2025-10,2025-10-26,SP2,Almeria v Castellon,away,0.2682081161683699,0.257297829288861,4.15,4.15,0.0,0.04643027171779779,PS,"['B365', 'BFD', 'BFE', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.005910286879508872,0.54,home,-0.54,False,data\historical_csv\football-data\2526\SP2.csv,119
2025-10,2025-10-26,B1,Cercle Brugge v Waregem,away,0.23695068698475075,0.2248776260830548,4.6259999999999994,4.7,0.02,0.01947822029500723,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB', 'PS']",0.007073060901695927,0.28,draw,-0.28,False,data\historical_csv\football-data\2526\B1.csv,95
2025-10,2025-10-26,P1,Famalicao v Guimaraes,away,0.23500273536610783,0.22480558127878647,4.6259999999999994,4.7,0.02,0.01915160661575266,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB', 'PS']",0.005197154087321366,0.28,home,-0.28,False,data\historical_csv\football-data\2526\P1.csv,79
2025-10,2025-10-27,T1,Samsunspor v Rizespor,away,0.24361228438114552,0.236091889228562,4.6259999999999994,4.7,0.02,0.07031785797990109,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB', 'PS']",0.002520395152583516,0.64,draw,-0.64,False,data\historical_csv\football-data\2526\T1.csv,91
2025-10,2025-10-31,F2,Guingamp v Laval,away,0.2391304347826087,0.22223892862392947,4.822,4.9,0.02,0.050203391548095944,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.011891506158679246,0.47,home,-0.47,False,data\historical_csv\football-data\2526\F2.csv,111
2025-10,2025-10-31,T1,Buyuksehyr v Kocaelispor,away,0.22111544769312239,0.21228341116845953,5.018,5.1,0.02,0.0439333940984632,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.0038320365246628445,0.41,home,-0.41,False,data\historical_csv\football-data\2526\T1.csv,92
2025-11,2025-11-02,B1,St Truiden v Antwerp,away,0.277940908734857,0.2668996094017852,4.038,4.1,0.02,0.0561858103091204,BFE,"['B365', 'BFD', 'BMGM', 'BW', 'CL', 'LB']",0.006041299333071819,0.64,home,-0.64,False,data\historical_csv\football-data\2526\B1.csv,104
2025-11,2025-11-02,T1,Konyaspor v Samsunspor,away,0.3231109129525245,0.3142889092478377,3.303,3.35,0.02,0.017334341900695716,BFE,"['B365', 'BFD', 'BMGM', 'BW', 'CL', 'LB']",0.0038220037046867565,0.41,away,0.94,True,data\historical_csv\football-data\2526\T1.csv,95
2025-11,2025-11-05,SP2,Sociedad B v Huesca,away,0.3739235158891467,0.3617517926009917,2.91,2.91,0.0,0.03164376213950826,PS,"['B365', 'BFD', 'BFE', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.00717172328815498,0.69,home,-0.69,False,data\historical_csv\football-data\2526\SP2.csv,133
2025-11,2025-11-08,B1,Cercle Brugge v Oud-Heverlee Leuven,away,0.2777651820408236,0.2716541114915779,3.94,4.0,0.02,0.0489108552912807,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.001111070549245704,0.6,away,1.76,True,data\historical_csv\football-data\2526\B1.csv,107
2025-11,2025-11-08,B1,Antwerp v RAAL La Louviere,away,0.2796610169491525,0.2716487044340094,3.94,4.0,0.02,0.0488899775605971,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.0030123125151431027,0.6,home,-0.6,False,data\historical_csv\football-data\2526\B1.csv,109
2025-11,2025-11-08,D2,Hannover v Darmstadt,away,0.2853043251844767,0.2717705301769943,3.891,3.95,0.02,0.03630995026031125,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.00853379500748234,0.5,away,1.45,True,data\historical_csv\football-data\2526\D2.csv,104
2025-11,2025-11-08,D1,Hamburg v Dortmund,home,0.21630505645635517,0.20702196806384432,5.018,5.1,0.02,0.018059511029483444,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB', 'PS']",0.0042830883925108545,0.24,draw,-0.24,False,data\historical_csv\football-data\2526\D1.csv,84
2025-11,2025-11-08,B1,Charleroi v Westerlo,away,0.29270593663802896,0.2841555410548818,3.646,3.7,0.02,0.015310480632376944,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.0035503955831471716,0.34,home,-0.34,False,data\historical_csv\football-data\2526\B1.csv,108
2025-11,2025-11-08,F1,Le Havre v Nantes,away,0.22295001969525885,0.2138537690524949,4.822,4.9,0.02,0.010578816883707765,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB', 'PS']",0.00409625064276395,0.2,draw,-0.2,False,data\historical_csv\football-data\2526\F1.csv,103
2025-11,2025-11-09,B1,St Truiden v Standard,away,0.27454526786235295,0.26509349079537836,3.94,4.0,0.02,0.02357898665911473,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.004451777066974606,0.38,home,-0.38,False,data\historical_csv\football-data\2526\B1.csv,111
2025-11,2025-11-09,T1,Samsunspor v Eyupspor,away,0.2129125402400751,0.20661058573056953,5.018,5.1,0.02,0.01603648081207787,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.0013019545095055694,0.23,home,-0.23,False,data\historical_csv\football-data\2526\T1.csv,109
2025-11,2025-11-22,E1,Bristol City v Swansea,away,0.28614341124896564,0.2771450594625245,3.7439999999999998,3.8,0.02,0.016878480575137855,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.003998351786441127,0.34,home,-0.34,False,data\historical_csv\football-data\2526\E1.csv,182
2025-11,2025-11-23,B1,Antwerp v Dender,away,0.2419339362135399,0.22478978032090907,5.116,5.2,0.02,0.12702402579933536,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.012144155892630825,0.91,away,3.75,True,data\historical_csv\football-data\2526\B1.csv,119
2025-11,2025-11-23,SP2,Cadiz v Cultural Leonesa,away,0.23096922862616753,0.21965999159710337,4.71,4.71,0.0,0.013906589213909637,PS,"['B365', 'BFD', 'BFE', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.006309237029064173,0.23,away,0.85,True,data\historical_csv\football-data\2526\SP2.csv,161
2025-11,2025-11-25,E2,Peterboro v Stevenage,home,0.3814568809691414,0.3735333921484713,3.5,3.5,0.0,0.28121953506925657,PS,"['B365', 'BFD', 'BFE', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.002923488820670054,3.07,away,-3.07,False,data\historical_csv\football-data\2526\E2.csv,195
2025-11,2025-11-25,E2,Luton v Huddersfield,away,0.29410278484823743,0.2799974652334884,3.78,3.78,0.0,0.037222610210934315,PS,"['B365', 'BFD', 'BFE', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.009105319614749056,0.53,home,-0.53,False,data\historical_csv\football-data\2526\E2.csv,194
2025-11,2025-11-29,T1,Rizespor v Kayserispor,away,0.25252646549265173,0.24334260553343923,4.43,4.5,0.02,0.05644758766287317,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB', 'PS']",0.004183859959212505,0.57,away,1.96,True,data\historical_csv\football-data\2526\T1.csv,120
2025-11,2025-11-29,B1,Charleroi v RAAL La Louviere,away,0.213769604361221,0.20609964280531004,5.2139999999999995,5.3,0.02,0.05311146683514889,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.0026699615559109676,0.44,draw,-0.44,False,data\historical_csv\football-data\2526\B1.csv,125
2025-11,2025-11-29,E3,Shrewsbury v Gillingham,home,0.3894132408376038,0.38421889845524826,2.75,2.75,0.0,0.03546993133689402,BMGM,"['B365', 'BFD', 'BFE', 'BV', 'BW', 'CL', 'LB']",0.00019434238235555747,0.81,draw,-0.81,False,data\historical_csv\football-data\2526\E3.csv,216
2025-11,2025-11-30,SP2,Cordoba v Cadiz,away,0.26119095272995085,0.2496407418699892,4.34,4.34,0.0,0.06177200332143795,PS,"['B365', 'BFD', 'BFE', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.006550210859961645,0.62,away,2.07,True,data\historical_csv\football-data\2526\SP2.csv,175
2025-11,2025-11-30,B1,Genk v Oud-Heverlee Leuven,draw,0.22395923291226058,0.2104094827585682,5.116,5.2,0.02,0.05492581551697806,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.008549750153692375,0.46,home,-0.46,False,data\historical_csv\football-data\2526\B1.csv,127
2026-02,2026-02-01,B1,Oud-Heverlee Leuven v Mechelen,away,0.26649493568298266,0.25728861833817707,4.136,4.2,0.02,0.04286281093776645,BFE,"['B365', 'BFD', 'BMGM', 'BW']",0.004206317344805598,0.51,draw,-0.51,False,data\historical_csv\football-data\2526\B1.csv,185
2026-02,2026-02-03,SC0,St Mirren v Hearts,home,0.23515426188315697,0.2248622571371638,4.6,4.6,0.0,0.01367905517433421,BMGM,"['B365', 'BFD', 'BFE', 'BV', 'BW', 'CL', 'LB']",0.005292004745993181,0.24,home,0.86,True,data\historical_csv\football-data\2526\SC0.csv,145
2026-02,2026-02-07,I2,Modena v Sampdoria,away,0.20679832059933648,0.19464403632134838,5.5,5.5,0.0,0.04913135577206762,B365,"['BFD', 'BFE', 'BMGM', 'BV', 'BW']",0.007154284277988095,0.39,away,1.76,True,data\historical_csv\football-data\2526\I2.csv,228
2026-02,2026-02-07,B1,Charleroi v Cercle Brugge,away,0.26080995992985967,0.25095414534307503,4.234,4.3,0.02,0.04128905435492802,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW']",0.004855814586784624,0.48,away,1.55,True,data\historical_csv\football-data\2526\B1.csv,188
2026-02,2026-02-07,N1,Zwolle v Volendam,away,0.20359164471309107,0.19281841558062301,5.41,5.5,0.02,0.02228467572534698,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW']",0.005773229132468068,0.24,away,1.06,True,data\historical_csv\football-data\2526\N1.csv,191
2026-02,2026-02-08,D2,Hannover v Holstein Kiel,away,0.21963057575130782,0.20617722938652036,5.018,5.1,0.02,0.013905390320327893,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW']",0.008453346364787463,0.22,home,-0.22,False,data\historical_csv\football-data\2526\D2.csv,189
2026-02,2026-02-14,I2,Sampdoria v Padova,away,0.21240298204921057,0.20365533877656955,5.116,5.2,0.02,0.02106269891731105,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW']",0.003747643272641004,0.25,home,-0.25,False,data\historical_csv\football-data\2526\I2.csv,244
2026-02,2026-02-14,I2,Catanzaro v Mantova,away,0.2527229467993477,0.24432144120064686,4.234,4.3,0.02,0.01376784240266793,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.0034015055987008332,0.27,home,-0.27,False,data\historical_csv\football-data\2526\I2.csv,245
2026-02,2026-02-21,E3,Notts County v Tranmere,away,0.2054546726108896,0.19626114417033919,5.704,5.8,0.02,0.0970840950206624,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.004193528440550411,0.63,home,-0.63,False,data\historical_csv\football-data\2526\E3.csv,392
2026-03,2026-03-01,T1,Samsunspor v Gaziantep,away,0.20453523072718297,0.1961328961978371,5.41,5.5,0.02,0.039857389061692894,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.0034023345293458496,0.35,draw,-0.35,False,data\historical_csv\football-data\2526\T1.csv,217
2026-03,2026-03-01,B1,Cercle Brugge v Dender,away,0.20823451749345984,0.20123846223105982,5.2139999999999995,5.3,0.02,0.028272195231290764,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.0019960552624000197,0.29,draw,-0.29,False,data\historical_csv\football-data\2526\B1.csv,217
2026-03,2026-03-01,SP2,Eibar v Cadiz,away,0.2027881754754308,0.19181538273537918,5.41,5.5,0.02,0.016966796186433486,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.0059727927400516,0.21,home,-0.21,False,data\historical_csv\football-data\2526\SP2.csv,307
2026-03,2026-03-07,E2,Blackpool v Wigan,away,0.34170178598295375,0.33552653626644474,3.1,3.1,0.0,0.01932961717745929,BMGM,"['B365', 'BFD', 'BFE', 'BV', 'BW']",0.001175249716509009,0.48,draw,-0.48,False,data\historical_csv\football-data\2526\E2.csv,411
2026-03,2026-03-07,I2,Modena v Cesena,away,0.21260947044799602,0.19556667235590633,5.312,5.4,0.02,0.018073160283482936,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW']",0.012042798092089696,0.23,draw,-0.23,False,data\historical_csv\football-data\2526\I2.csv,286
2026-03,2026-03-07,I2,Avellino v Padova,away,0.2648297952755176,0.2565573043611504,4.038,4.1,0.02,0.015258827110118611,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW']",0.0032724909143672,0.3,home,-0.3,False,data\historical_csv\football-data\2526\I2.csv,282
2026-03,2026-03-08,T1,Konyaspor v Kasimpasa,away,0.25734124442500017,0.2496988345019886,4.43,4.5,0.02,0.08404252010693325,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW']",0.0026424099230115752,0.77,draw,-0.77,False,data\historical_csv\football-data\2526\T1.csv,222
2026-03,2026-03-08,B1,Gent v Mechelen,away,0.2695269982574083,0.2621249448773181,4.136,4.2,0.02,0.06246579657233586,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.0024020533800901936,0.67,home,-0.67,False,data\historical_csv\football-data\2526\B1.csv,223
2026-03,2026-03-08,B1,Waregem v Standard,away,0.2633501406726146,0.2476652077749471,4.234,4.3,0.02,0.027642199924743593,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.01068493289766749,0.38,away,1.23,True,data\historical_csv\football-data\2526\B1.csv,224
2026-03,2026-03-08,T1,Gaziantep v Karagumruk,away,0.25307748565511373,0.2473430983356478,4.234,4.3,0.02,0.026305664786070215,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW']",0.0007343873194659355,0.37,draw,-0.37,False,data\historical_csv\football-data\2526\T1.csv,220
2026-03,2026-03-08,I1,Milan v Inter,home,0.2831858407079646,0.27357584239942134,3.793,3.85,0.02,0.016919706816584945,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.0046099983085432705,0.34,home,0.95,True,data\historical_csv\football-data\2526\I1.csv,280
2026-03,2026-03-09,P1,Tondela v Rio Ave,away,0.2706393745293617,0.2604264241534999,4.136,4.2,0.02,0.055581216492898156,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.005212950375861788,0.61,away,1.91,True,data\historical_csv\football-data\2526\P1.csv,226
2026-03,2026-03-14,T1,Goztep v Alanyaspor,away,0.2671120694222485,0.2596950618106812,4.038,4.1,0.02,0.027675686399700083,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW']",0.0024170076115673485,0.4,draw,-0.4,False,data\historical_csv\football-data\2526\T1.csv,231
2026-03,2026-03-15,T1,Samsunspor v Kayserispor,away,0.243697832668504,0.23356339492248043,4.528,4.6,0.02,0.03642355116481144,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.0051344377460235706,0.41,home,-0.41,False,data\historical_csv\football-data\2526\T1.csv,235
2026-03,2026-03-15,B1,Cercle Brugge v RAAL La Louviere,away,0.2459242989415485,0.23537524405234544,4.43,4.5,0.02,0.021858084528852295,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW']",0.005549054889203052,0.31,away,1.06,True,data\historical_csv\football-data\2526\B1.csv,233
2026-03,2026-03-15,T1,Kasimpasa v Eyupspor,away,0.2290570114744954,0.2186177675471164,4.724,4.8,0.02,0.012095327214726392,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW']",0.005439243927378987,0.22,home,-0.22,False,data\historical_csv\football-data\2526\T1.csv,233
2026-03,2026-03-19,T1,Konyaspor v Genclerbirligi,away,0.22184300341296928,0.20070827113357168,5.41,5.5,0.02,0.06411511189597041,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW']",0.016134732279397598,0.49,home,-0.49,False,data\historical_csv\football-data\2526\T1.csv,242
2026-03,2026-03-19,T1,Kayserispor v Karagumruk,away,0.2544720119041691,0.24411863762680136,4.43,4.5,0.02,0.059816653392995356,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW']",0.00535337427736775,0.59,home,-0.59,False,data\historical_csv\football-data\2526\T1.csv,240
2026-03,2026-03-21,P1,Famalicao v Nacional,away,0.20052159046484772,0.19291403658687048,5.41,5.5,0.02,0.022791639176269918,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW']",0.0026075538779772403,0.25,home,-0.25,False,data\historical_csv\football-data\2526\P1.csv,235
2026-03,2026-03-21,SC0,Falkirk v St Mirren,away,0.23685947778075817,0.22559107382935403,4.6259999999999994,4.7,0.02,0.022712621383899734,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW']",0.006268403951404135,0.3,away,1.09,True,data\historical_csv\football-data\2526\SC0.csv,182
2026-03,2026-03-22,B1,St Truiden v St. Gilloise,home,0.27939359251991425,0.27088492252015967,3.842,3.9,0.02,0.019925074876004478,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW']",0.0035086699997545893,0.36,away,-0.36,False,data\historical_csv\football-data\2526\B1.csv,239
