date,month,league,home_team,away_team,outcome,actual_result,odds,odds_bucket,market_probability,market_prob_bucket,favorite_relation,odds_source,won,unit_profit
2021-08-06,2021-08,P1,Sp Lisbon,Vizela,home,home,1.27,"[1.0,1.8)",0.7427984019524592,"[0.55,1.00]",market_favorite,AVG_OPEN,True,0.27
2021-08-06,2021-08,P1,Sp Lisbon,Vizela,draw,home,5.51,"[5.0,7.0)",0.17120761714693705,"[0.00,0.20)",market_non_favorite,AVG_OPEN,False,-1.0
2021-08-06,2021-08,P1,Sp Lisbon,Vizela,away,home,10.97,"[7.0,inf)",0.08599398090060376,"[0.00,0.20)",market_non_favorite,AVG_OPEN,False,-1.0
2021-08-07,2021-08,P1,Arouca,Estoril,home,away,2.25,"[2.2,2.8)",0.4185675546339129,"[0.34,0.42)",market_favorite,AVG_OPEN,False,-1.0
2021-08-07,2021-08,P1,Arouca,Estoril,draw,away,3.2,"[2.8,3.5)",0.29430531185197,"[0.28,0.34)",market_non_favorite,AVG_OPEN,False,-1.0
2021-08-07,2021-08,P1,Arouca,Estoril,away,away,3.28,"[2.8,3.5)",0.28712713351411706,"[0.28,0.34)",market_non_favorite,AVG_OPEN,True,2.28
2021-08-07,2021-08,P1,Maritimo,Sp Braga,home,away,4.3,"[4.0,5.0)",0.21895640686922063,"[0.20,0.28)",market_non_favorite,AVG_OPEN,False,-1.0
2021-08-07,2021-08,P1,Maritimo,Sp Braga,draw,away,3.57,"[3.5,4.0)",0.2637290054727307,"[0.20,0.28)",market_non_favorite,AVG_OPEN,False,-1.0
2021-08-07,2021-08,P1,Maritimo,Sp Braga,away,away,1.82,"[1.8,2.2)",0.5173145876580487,"[0.42,0.55)",market_favorite,AVG_OPEN,True,0.8200000000000001
2021-08-07,2021-08,P1,Moreirense,Benfica,home,away,6.87,"[5.0,7.0)",0.1367844084905007,"[0.00,0.20)",market_non_favorite,AVG_OPEN,False,-1.0
2021-08-07,2021-08,P1,Moreirense,Benfica,draw,away,4.56,"[4.0,5.0)",0.2060765101600307,"[0.20,0.28)",market_non_favorite,AVG_OPEN,False,-1.0
2021-08-07,2021-08,P1,Moreirense,Benfica,away,away,1.43,"[1.0,1.8)",0.6571390813494685,"[0.55,1.00]",market_favorite,AVG_OPEN,True,0.42999999999999994
2021-08-08,2021-08,P1,Guimaraes,Portimonense,home,away,2.05,"[1.8,2.2)",0.4597112511575073,"[0.42,0.55)",market_favorite,AVG_OPEN,False,-1.0
2021-08-08,2021-08,P1,Guimaraes,Portimonense,draw,away,3.21,"[2.8,3.5)",0.29358506693859493,"[0.28,0.34)",market_non_favorite,AVG_OPEN,False,-1.0
