date,league,home_team,away_team,outcome,actual_result,odds,odds_bucket,market_prob_bucket,favorite_relation,stake,won,profit,rule_label,month,candidate_id,odds_source
2014-11-03,USA,FC Dallas,Seattle Sounders,home,draw,2.4,"[2.2,2.8)","[0.34,0.42)",market_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=USA|home|[2.2,2.8)",2014-11,diagnostic-league-outcome-odds-bucket-usa-home-2p2-2p8,AVG_CLOSE
2014-11-08,USA,DC United,New York Red Bulls,home,home,2.29,"[2.2,2.8)","[0.34,0.42)",market_favorite,1.0,True,1.29,"league|outcome|odds_bucket=USA|home|[2.2,2.8)",2014-11,diagnostic-league-outcome-odds-bucket-usa-home-2p2-2p8,AVG_CLOSE
2014-11-09,USA,New England Revolution,Columbus Crew,home,home,2.25,"[2.2,2.8)","[0.34,0.42)",market_favorite,1.0,True,1.25,"league|outcome|odds_bucket=USA|home|[2.2,2.8)",2014-11,diagnostic-league-outcome-odds-bucket-usa-home-2p2-2p8,AVG_CLOSE
2014-12-01,USA,Seattle Sounders,Los Angeles Galaxy,home,home,2.32,"[2.2,2.8)","[0.34,0.42)",market_favorite,1.0,True,1.32,"league|outcome|odds_bucket=USA|home|[2.2,2.8)",2014-12,diagnostic-league-outcome-odds-bucket-usa-home-2p2-2p8,AVG_CLOSE
2014-11-03,USA,FC Dallas,Seattle Sounders,home,draw,2.35,"[2.2,2.8)","[0.34,0.42)",market_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=USA|home|[2.2,2.8)",2014-11,diagnostic-league-outcome-odds-bucket-usa-home-2p2-2p8,PS_CLOSE
2014-11-08,USA,DC United,New York Red Bulls,home,home,2.44,"[2.2,2.8)","[0.34,0.42)",market_favorite,1.0,True,1.44,"league|outcome|odds_bucket=USA|home|[2.2,2.8)",2014-11,diagnostic-league-outcome-odds-bucket-usa-home-2p2-2p8,PS_CLOSE
2014-11-09,USA,New England Revolution,Columbus Crew,home,home,2.33,"[2.2,2.8)","[0.34,0.42)",market_favorite,1.0,True,1.33,"league|outcome|odds_bucket=USA|home|[2.2,2.8)",2014-11,diagnostic-league-outcome-odds-bucket-usa-home-2p2-2p8,PS_CLOSE
2014-12-01,USA,Seattle Sounders,Los Angeles Galaxy,home,home,2.42,"[2.2,2.8)","[0.34,0.42)",market_favorite,1.0,True,1.42,"league|outcome|odds_bucket=USA|home|[2.2,2.8)",2014-12,diagnostic-league-outcome-odds-bucket-usa-home-2p2-2p8,PS_CLOSE
2015-04-04,USA,Chicago Fire,Toronto FC,home,home,2.78,"[2.2,2.8)","[0.34,0.42)",market_non_favorite,1.0,True,1.78,"league|outcome|odds_bucket=USA|home|[2.2,2.8)",2015-04,diagnostic-league-outcome-odds-bucket-usa-home-2p2-2p8,PS_CLOSE
2015-04-05,USA,San Jose Earthquakes,Real Salt Lake,home,away,2.43,"[2.2,2.8)","[0.34,0.42)",market_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=USA|home|[2.2,2.8)",2015-04,diagnostic-league-outcome-odds-bucket-usa-home-2p2-2p8,PS_CLOSE
2015-04-05,USA,Colorado Rapids,New England Revolution,home,away,2.43,"[2.2,2.8)","[0.34,0.42)",market_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=USA|home|[2.2,2.8)",2015-04,diagnostic-league-outcome-odds-bucket-usa-home-2p2-2p8,PS_CLOSE
2015-04-12,USA,DC United,New York Red Bulls,home,draw,2.62,"[2.2,2.8)","[0.34,0.42)",market_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=USA|home|[2.2,2.8)",2015-04,diagnostic-league-outcome-odds-bucket-usa-home-2p2-2p8,PS_CLOSE
2015-04-19,USA,Real Salt Lake,Vancouver Whitecaps,home,away,2.25,"[2.2,2.8)","[0.42,0.55)",market_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=USA|home|[2.2,2.8)",2015-04,diagnostic-league-outcome-odds-bucket-usa-home-2p2-2p8,PS_CLOSE
2015-04-19,USA,Philadelphia Union,New England Revolution,home,away,2.28,"[2.2,2.8)","[0.42,0.55)",market_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=USA|home|[2.2,2.8)",2015-04,diagnostic-league-outcome-odds-bucket-usa-home-2p2-2p8,PS_CLOSE
2015-04-19,USA,DC United,Houston Dynamo,home,draw,2.32,"[2.2,2.8)","[0.42,0.55)",market_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=USA|home|[2.2,2.8)",2015-04,diagnostic-league-outcome-odds-bucket-usa-home-2p2-2p8,PS_CLOSE
2015-04-19,USA,Colorado Rapids,Seattle Sounders,home,away,2.71,"[2.2,2.8)","[0.34,0.42)",market_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=USA|home|[2.2,2.8)",2015-04,diagnostic-league-outcome-odds-bucket-usa-home-2p2-2p8,PS_CLOSE
2015-04-20,USA,New York City,Portland Timbers,home,away,2.72,"[2.2,2.8)","[0.34,0.42)",market_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=USA|home|[2.2,2.8)",2015-04,diagnostic-league-outcome-odds-bucket-usa-home-2p2-2p8,PS_CLOSE
2015-04-25,USA,Colorado Rapids,FC Dallas,home,draw,2.35,"[2.2,2.8)","[0.34,0.42)",market_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=USA|home|[2.2,2.8)",2015-04,diagnostic-league-outcome-odds-bucket-usa-home-2p2-2p8,PS_CLOSE
2015-04-26,USA,New York Red Bulls,Los Angeles Galaxy,home,draw,2.24,"[2.2,2.8)","[0.42,0.55)",market_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=USA|home|[2.2,2.8)",2015-04,diagnostic-league-outcome-odds-bucket-usa-home-2p2-2p8,PS_CLOSE
2015-04-27,USA,Seattle Sounders,Portland Timbers,home,home,2.23,"[2.2,2.8)","[0.42,0.55)",market_favorite,1.0,True,1.23,"league|outcome|odds_bucket=USA|home|[2.2,2.8)",2015-04,diagnostic-league-outcome-odds-bucket-usa-home-2p2-2p8,PS_CLOSE
2016-06-02,USA,Philadelphia Union,Columbus Crew,home,home,2.29,"[2.2,2.8)","[0.42,0.55)",market_favorite,1.0,True,1.29,"league|outcome|odds_bucket=USA|home|[2.2,2.8)",2016-06,diagnostic-league-outcome-odds-bucket-usa-home-2p2-2p8,PS_CLOSE
2016-06-19,USA,Sporting Kansas City,FC Dallas,home,home,2.21,"[2.2,2.8)","[0.42,0.55)",market_favorite,1.0,True,1.21,"league|outcome|odds_bucket=USA|home|[2.2,2.8)",2016-06,diagnostic-league-outcome-odds-bucket-usa-home-2p2-2p8,PS_CLOSE
2016-06-19,USA,Orlando City,San Jose Earthquakes,home,draw,2.22,"[2.2,2.8)","[0.42,0.55)",market_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=USA|home|[2.2,2.8)",2016-06,diagnostic-league-outcome-odds-bucket-usa-home-2p2-2p8,PS_CLOSE
2016-06-19,USA,Vancouver Whitecaps,New England Revolution,home,away,2.22,"[2.2,2.8)","[0.42,0.55)",market_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=USA|home|[2.2,2.8)",2016-06,diagnostic-league-outcome-odds-bucket-usa-home-2p2-2p8,PS_CLOSE
2016-06-23,USA,Real Salt Lake,New York Red Bulls,home,home,2.29,"[2.2,2.8)","[0.42,0.55)",market_favorite,1.0,True,1.29,"league|outcome|odds_bucket=USA|home|[2.2,2.8)",2016-06,diagnostic-league-outcome-odds-bucket-usa-home-2p2-2p8,PS_CLOSE
2016-06-26,USA,San Jose Earthquakes,Los Angeles Galaxy,home,draw,2.3,"[2.2,2.8)","[0.42,0.55)",market_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=USA|home|[2.2,2.8)",2016-06,diagnostic-league-outcome-odds-bucket-usa-home-2p2-2p8,PS_CLOSE
2016-06-26,USA,Orlando City,Toronto FC,home,home,2.35,"[2.2,2.8)","[0.34,0.42)",market_favorite,1.0,True,1.35,"league|outcome|odds_bucket=USA|home|[2.2,2.8)",2016-06,diagnostic-league-outcome-odds-bucket-usa-home-2p2-2p8,PS_CLOSE
2016-06-26,USA,Columbus Crew,New York Red Bulls,home,draw,2.4,"[2.2,2.8)","[0.34,0.42)",market_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=USA|home|[2.2,2.8)",2016-06,diagnostic-league-outcome-odds-bucket-usa-home-2p2-2p8,PS_CLOSE
2016-07-02,USA,Chicago Fire,San Jose Earthquakes,home,home,2.28,"[2.2,2.8)","[0.42,0.55)",market_favorite,1.0,True,1.28,"league|outcome|odds_bucket=USA|home|[2.2,2.8)",2016-07,diagnostic-league-outcome-odds-bucket-usa-home-2p2-2p8,PS_CLOSE
2016-07-02,USA,CF Montreal,New England Revolution,home,home,2.5,"[2.2,2.8)","[0.34,0.42)",market_favorite,1.0,True,1.5,"league|outcome|odds_bucket=USA|home|[2.2,2.8)",2016-07,diagnostic-league-outcome-odds-bucket-usa-home-2p2-2p8,PS_CLOSE
2016-07-09,USA,San Jose Earthquakes,FC Dallas,home,away,2.4,"[2.2,2.8)","[0.34,0.42)",market_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=USA|home|[2.2,2.8)",2016-07,diagnostic-league-outcome-odds-bucket-usa-home-2p2-2p8,PS_CLOSE
2016-07-09,USA,Orlando City,Houston Dynamo,home,draw,2.52,"[2.2,2.8)","[0.34,0.42)",market_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=USA|home|[2.2,2.8)",2016-07,diagnostic-league-outcome-odds-bucket-usa-home-2p2-2p8,PS_CLOSE
