candidate_id,source_file,source_row,date,league,home_team,away_team,outcome,probability,conservative_probability,odds,raw_odds,conservative_ev_pct,reference_dispersion,reference_bookmakers,execution_cost_rate,execution_bookmaker,odds_band,source_type,implied_probability,price_ratio,probability_uncertainty,relative_dispersion,log_odds,probability_squared,odds_probability_interaction,reference_depth_inverse,raw_net_odds_gap_pct,outcome_odds_band,outcome_source_type,source_odds_band,predicted_closing_edge_pct,lower_closing_edge_pct,stake,estimated_probability_from_lower_clv,decision_frozen_before_closing_and_result,closing_probability,closing_fair_odds,closing_edge_pct,positive_clv,actual_outcome,won,profit
data\historical_csv\football-data\2526\P1.csv:287,data\historical_csv\football-data\2526\P1.csv,287,2026-05-03,P1,Sp Braga,Estoril,away,0.21771262542856376,0.21231887465578225,4.822,4.9,2.380161359018196,0.003393750772781498,6,0.0,BMGM,4.0-5.0,sportsbook,0.20738282870178348,1.0498102798165345,0.005393750772781508,0.01558821297616964,1.5731887797589794,0.04739878727099811,0.34250305953608595,0.16666666666666666,1.6175860638739215,away:4.0-5.0,away:sportsbook,sportsbook:4.0-5.0,4.474689974793232,4.474689974793232,0.12,0.2166625673471448,True,0.17876458867065187,5.593949044585987,-13.799715343011664,False,draw,False,-0.12
data\historical_csv\football-data\2526\T1.csv:297,data\historical_csv\football-data\2526\T1.csv,297,2026-05-09,T1,Kocaelispor,Karagumruk,away,0.25452038480756173,0.250273020932567,4.038,4.1,1.0602458525705627,0.0022473638749947364,7,0.0,BMGM,4.0-5.0,sportsbook,0.24764735017335313,1.0277533138529342,0.004247363874994747,0.00882979914042613,1.3957495198906458,0.0647806262825893,0.3552467048975367,0.14285714285714285,1.535413571074784,away:4.0-5.0,away:sportsbook,sportsbook:4.0-5.0,3.8182436441954453,3.8182436441954453,0.13,0.25710312938136565,True,0.264474593767361,3.7810815237686954,6.7948409632603735,True,away,True,0.39
data\historical_csv\football-data\2526\T1.csv:293,data\historical_csv\football-data\2526\T1.csv,293,2026-05-09,T1,Eyupspor,Rizespor,home,0.43939627734318765,0.4319417343962611,2.3034,2.33,-0.5065408991652198,0.00545454294692655,7,0.0,BMGM,2.0-3.0,sportsbook,0.4341408352869671,1.0121053852322983,0.007454542946926546,0.012413721344904144,0.8343862922526699,0.19306908854305146,0.36662623068200817,0.14285714285714285,1.1548146218633315,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,2.485356343232856,2.485356343232856,0.19,0.4449307820753359,True,0.324847185029128,3.0783705264687247,-25.174699400390654,False,home,True,0.25
data\historical_csv\football-data\2526\G1.csv:218,data\historical_csv\football-data\2526\G1.csv,218,2026-05-10,G1,Volos NFC,Levadeiakos,home,0.36402140863021193,0.3573376150625574,2.8129999999999997,2.85,0.5190711170973916,0.0046837935676545366,7,0.0,BMGM,2.0-3.0,sportsbook,0.3554923569143264,1.0239922224767861,0.006683793567654528,0.012866807986044932,1.0342515295077197,0.13251158594112372,0.37648969864935133,0.14285714285714285,1.315321720583018,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,2.857340989250946,2.857340989250946,0.16,0.3656499857420937,True,0.29304756786485164,3.4124152856343866,-17.565719159617245,False,away,False,-0.16
data\historical_csv\football-data\2526\G1.csv:225,data\historical_csv\football-data\2526\G1.csv,225,2026-05-13,G1,Volos NFC,Aris,home,0.2624762514124746,0.2533154704705338,4.2634,4.33,7.99851768040738,0.007160780941940779,6,0.0,B365,4.0-5.0,sportsbook,0.23455458085096403,1.1190412502719442,0.009160780941940783,0.027281633684594946,1.450066964016957,0.06889378255554458,0.38060814101223855,0.16666666666666666,1.5621335084674337,home:4.0-5.0,home:sportsbook,sportsbook:4.0-5.0,7.147180499856272,7.147180499856272,0.22,0.25131862011506373,True,0.29107930137240884,3.435489900123792,24.09874934711278,True,away,False,-0.22
data\historical_csv\football-data\2526\T1.csv:299,data\historical_csv\football-data\2526\T1.csv,299,2026-05-15,T1,Rizespor,Besiktas,home,0.30105434195045716,0.2944453238244815,3.45,3.5,1.5836367194461243,0.0046090181259756235,7,0.0,BMGM,3.0-4.0,sportsbook,0.2898550724637681,1.0386374797290772,0.006609018125975641,0.015309588614849155,1.2383742310432684,0.09063371680722279,0.37281793921513456,0.14285714285714285,1.4492753623188248,home:3.0-4.0,home:sportsbook,sportsbook:3.0-4.0,2.9398671671625456,2.9398671671625456,0.12,0.2983764265714856,True,0.3298765327259906,3.03143722209134,13.807403790466765,True,draw,False,-0.12
data\historical_csv\football-data\2526\T1.csv:307,data\historical_csv\football-data\2526\T1.csv,307,2026-05-17,T1,Trabzonspor,Genclerbirligi,away,0.4353363593042617,0.42395570262182664,2.4210000000000003,2.45,2.6396756047442294,0.009380656682435035,7,0.0,BV,2.0-3.0,sportsbook,0.41305245766212306,1.0539493258756176,0.011380656682435042,0.021548066183644413,0.8841806779559216,0.18951774573228922,0.3849159973085048,0.14285714285714285,1.1978521272201448,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,4.372323400878437,4.372323400878437,0.31,0.4311124469263875,True,0.3864233771816443,2.587835154522586,-6.446900384323895,False,away,True,0.44
data\historical_csv\football-data\2526\T1.csv:306,data\historical_csv\football-data\2526\T1.csv,306,2026-05-17,T1,Kasimpasa,Galatasaray,home,0.2600911851607705,0.24933276441988905,4.038,4.1,0.6805702727512131,0.008758420740881463,7,0.0,BMGM,4.0-5.0,sportsbook,0.24764735017335313,1.0502482056791913,0.010758420740881458,0.033674423589048624,1.3957495198906458,0.06764742459833421,0.3630221468159345,0.14285714285714285,1.535413571074784,home:4.0-5.0,home:sportsbook,sportsbook:4.0-5.0,3.4493931078283575,3.4493931078283575,0.11,0.2561896808019523,True,0.30888142880588076,3.237488261647672,24.726320951814664,True,home,True,0.33
