bet_date,settlement_date,league,home_team,away_team,outcome,actual_result,odds,stake,won,profit,rule_label,month,season
2018-04-02,2018-04-03,NOR,Odd,Rosenborg,home,draw,3.46,10.0,False,-10.0,AVG_CLOSE_rulesnor_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|NOR,2018-04,2017-18
2018-04-16,2018-04-17,NOR,Bodo/Glimt,Rosenborg,home,away,4.7,10.0,False,-10.0,AVG_CLOSE_rulesnor_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|NOR,2018-04,2017-18
2018-04-25,2018-04-26,NOR,Ranheim,Brann,home,away,3.09,10.0,False,-10.0,AVG_CLOSE_rulesnor_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|NOR,2018-04,2017-18
2018-04-28,2018-04-29,NOR,Ranheim,Valerenga,home,draw,3.28,10.0,False,-10.0,AVG_CLOSE_rulesnor_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|NOR,2018-04,2017-18
2018-04-29,2018-04-30,NOR,Sandefjord,Brann,home,away,4.48,10.0,False,-10.0,AVG_CLOSE_rulesnor_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|NOR,2018-04,2017-18
2018-05-12,2018-05-13,NOR,Sandefjord,Valerenga,home,away,4.04,10.0,False,-10.0,AVG_CLOSE_rulesnor_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|NOR,2018-05,2017-18
2018-05-13,2018-05-14,NOR,Stabaek,Rosenborg,home,away,4.46,10.0,False,-10.0,AVG_CLOSE_rulesnor_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|NOR,2018-05,2017-18
2018-05-21,2018-05-22,NOR,Sandefjord,Sarpsborg 08,home,away,4.31,10.0,False,-10.0,AVG_CLOSE_rulesnor_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|NOR,2018-05,2017-18
2018-11-04,2018-11-05,NOR,Tromso,Molde,home,away,3.73,10.0,False,-10.0,AVG_CLOSE_rulesnor_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|NOR,2018-11,2018-19
2018-11-11,2018-11-12,NOR,Start,Rosenborg,home,away,4.33,10.0,False,-10.0,AVG_CLOSE_rulesnor_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|NOR,2018-11,2018-19
2018-11-24,2018-11-25,NOR,Sandefjord,Molde,home,away,5.79,10.0,False,-10.0,AVG_CLOSE_rulesnor_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|NOR,2018-11,2018-19
2019-04-01,2019-04-02,NOR,Stabaek,Lillestrom,home,draw,2.73,10.0,False,-10.0,AVG_CLOSE_rulesnor_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|NOR,2019-04,2018-19
2019-04-06,2019-04-07,NOR,Mjondalen,Bodo/Glimt,home,away,2.84,10.0,False,-10.0,AVG_CLOSE_rulesnor_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|NOR,2019-04,2018-19
2019-04-07,2019-04-08,NOR,Kristiansund,Valerenga,home,home,3.04,10.0,True,20.4,AVG_CLOSE_rulesnor_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|NOR,2019-04,2018-19
2019-04-13,2019-04-14,NOR,Viking,Brann,home,home,3.18,10.0,True,21.8,AVG_CLOSE_rulesnor_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|NOR,2019-04,2018-19
2019-04-14,2019-04-15,NOR,Stabaek,Rosenborg,home,home,3.59,10.0,True,25.9,AVG_CLOSE_rulesnor_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|NOR,2019-04,2018-19
2019-04-22,2019-04-23,NOR,Lillestrom,Molde,home,away,3.08,10.0,False,-10.0,AVG_CLOSE_rulesnor_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|NOR,2019-04,2018-19
2019-04-28,2019-04-29,NOR,Tromso,Brann,home,away,3.34,10.0,False,-10.0,AVG_CLOSE_rulesnor_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|NOR,2019-04,2018-19
2019-05-05,2019-05-06,NOR,Haugesund,Molde,home,away,2.75,10.0,False,-10.0,AVG_CLOSE_rulesnor_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|NOR,2019-05,2018-19
2019-05-06,2019-05-07,NOR,Viking,Valerenga,home,draw,2.76,10.0,False,-10.0,AVG_CLOSE_rulesnor_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|NOR,2019-05,2018-19
2019-05-11,2019-05-12,NOR,Lillestrom,Rosenborg,home,draw,3.14,10.0,False,-10.0,AVG_CLOSE_rulesnor_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|NOR,2019-05,2018-19
2019-05-12,2019-05-13,NOR,Stabaek,Brann,home,away,3.96,10.0,False,-10.0,AVG_CLOSE_rulesnor_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|NOR,2019-05,2018-19
2019-05-16,2019-05-17,NOR,Tromso,Bodo/Glimt,home,away,3.6,10.0,False,-10.0,AVG_CLOSE_rulesnor_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|NOR,2019-05,2018-19
