window_start,window_end,bets,staked,profit,roi_pct,max_drawdown,positive_months,negative_months,passes_window
2022-08,2023-07,0,0.0,0.0,0.0,0.0,0,0,False
2023-02,2024-01,62,589.97,-60.18,-10.2,163.0,0,1,False
2023-08,2024-07,110,1069.97,-36.08,-3.37,171.6,2,3,False
2024-02,2025-01,54,540.0,18.0,3.33,50.0,2,3,False
2024-08,2025-07,120,899.91,-21.89,-2.43,222.64,1,2,False
2025-02,2026-01,403,3519.56,237.23,6.74,292.28,4,3,True
