test_month,candidate_id,source_file,source_row,date,league,home_team,away_team,outcome,probability,conservative_probability,odds,raw_odds,conservative_ev_pct,reference_dispersion,reference_bookmakers,execution_cost_rate,execution_bookmaker,odds_band,source_type,implied_probability,price_ratio,probability_uncertainty,relative_dispersion,log_odds,probability_squared,odds_probability_interaction,reference_depth_inverse,raw_net_odds_gap_pct,outcome_odds_band,outcome_source_type,source_odds_band,direct_predicted_clv_pct,direct_lower_clv_pct,decision_frozen_before_closing_and_result,movement_predicted_clv_pct,movement_lower_clv_pct,predicted_closing_edge_pct,model_disagreement_pct,lower_closing_edge_pct,stake,stake_policy,actual_outcome,closing_edge_pct,positive_clv,closing_probability,closing_fair_odds,won,profit
2024-11,data\historical_csv\football-data\2425\SP2.csv:142,data\historical_csv\football-data\2425\SP2.csv,142,2024-11-09,SP2,Mirandes,Cadiz,draw,0.3620130033280763,0.3462913882617133,2.96,3.0,2.502250925467142,0.013721615066363,6,0.0,WH,2.0-3.0,sportsbook,0.3378378378378378,1.071558489851106,0.015721615066363,0.037903652466118,1.085189268335969,0.1310534145786138,0.3928526262097018,0.1666666666666666,1.3513513513513598,draw:2.0-3.0,draw:sportsbook,sportsbook:2.0-3.0,6.614959810538361,6.614959810538361,True,7.660731389026498,5.9371990399130325,7.1378455997824295,1.0457715784881376,5.9371990399130325,1.51,model_agreement_half_kelly,draw,3.433524620277817,True,0.3494375831766143,2.861741404314188,True,2.96
2024-11,data\historical_csv\football-data\2425\SP2.csv:144,data\historical_csv\football-data\2425\SP2.csv,144,2024-11-09,SP2,Huesca,Zaragoza,draw,0.3496522477855063,0.3393170579372551,2.96,3.0,0.4378491494275049,0.0083351898482512,6,0.0,WH,2.0-3.0,sportsbook,0.3378378378378378,1.0349706534450986,0.0103351898482512,0.0238385135546573,1.085189268335969,0.122256694381457,0.3794388669463805,0.1666666666666666,1.3513513513513598,draw:2.0-3.0,draw:sportsbook,sportsbook:2.0-3.0,3.9517601428692815,3.9517601428692815,True,4.45876641461207,2.7352340654986262,4.205263278740675,0.5070062717427883,2.7352340654986262,0.7,model_agreement_half_kelly,draw,7.824969983266006,True,0.3642735472407635,2.7451897278147905,True,1.37
2024-12,data\historical_csv\football-data\2425\I2.csv:195,data\historical_csv\football-data\2425\I2.csv,195,2024-12-29,I2,Mantova,Reggiana,away,0.3012672566120731,0.2948478973133608,4.92,5.0,45.06516547817354,0.0044193592987123,6,0.0,BF,4.0-5.0,sportsbook,0.2032520325203252,1.4822349025314,0.0064193592987122,0.014669232057976,1.5933085305042167,0.0907619599065647,0.480011689921619,0.1666666666666666,1.6260162601626105,away:4.0-5.0,away:sportsbook,sportsbook:4.0-5.0,33.29758707017349,33.29758707017349,True,33.93199254158039,33.93199254158039,33.61478980587694,0.6344054714069003,33.29758707017349,4.25,model_agreement_half_kelly,away,82.38974901568852,True,0.3707108719831067,2.6975200232206027,True,16.66
2024-12,data\historical_csv\football-data\2425\I2.csv:199,data\historical_csv\football-data\2425\I2.csv,199,2024-12-29,I2,Cittadella,Palermo,home,0.2761100040017488,0.2652692885746266,3.9596,4.02,5.036027504009133,0.0088407154271221,6,0.0,1XB,3.0-4.0,sportsbook,0.2525507627033034,1.0932851718453245,0.0108407154271221,0.032018816047919,1.3761430100635152,0.0762367343098457,0.3799668520156158,0.1666666666666666,1.5254066067279526,home:3.0-4.0,home:sportsbook,sportsbook:3.0-4.0,5.84787716819428,5.84787716819428,True,5.7662379462173785,5.7662379462173785,5.807057557205829,0.08163922197690177,5.7662379462173785,0.97,model_agreement_half_kelly,home,21.25149707637195,True,0.306221580655551,3.2656091639891174,True,2.87
2024-12,data\historical_csv\football-data\2425\E1.csv:283,data\historical_csv\football-data\2425\E1.csv,283,2024-12-29,E1,Watford,Cardiff,away,0.2577978444444844,0.2507626599611606,4.153149999999999,4.3,4.145494121769411,0.0050351844833238,6,0.025,BFE,4.0-5.0,exchange,0.2407810938685095,1.0706731176546105,0.0070351844833237,0.0195315228262435,1.423867082464937,0.0664597286002226,0.3670698646349177,0.1666666666666666,3.5358703634590816,away:4.0-5.0,away:exchange,exchange:4.0-5.0,3.228130688481301,3.228130688481301,True,3.39370740374787,3.39370740374787,3.310919046114585,0.1655767152665688,3.228130688481301,0.51,model_agreement_half_kelly,away,-6.275129790549327,False,0.2256717677171561,4.431214458573046,True,1.61
2025-01,data\historical_csv\football-data\2425\E0.csv:196,data\historical_csv\football-data\2425\E0.csv,196,2025-01-04,E0,Southampton,Brentford,home,0.3468696883664092,0.3366421879717863,2.96,3.0,-0.3539123603512384,0.0082275003946228,6,0.0,B365,2.0-3.0,sportsbook,0.3378378378378378,1.0267342775645714,0.0102275003946228,0.0237192832656277,1.085189268335969,0.1203185807074098,0.3764192633262692,0.1666666666666666,1.3513513513513598,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,3.029935686583583,3.029935686583583,True,3.696448767827243,3.696448767827243,3.363192227205413,0.6665130812436599,3.029935686583583,0.77,model_agreement_half_kelly,away,-14.717796822339912,False,0.2881155512758787,3.470829656961044,False,-0.77
2025-01,data\historical_csv\football-data\2425\F1.csv:143,data\historical_csv\football-data\2425\F1.csv,143,2025-01-05,F1,Lens,Toulouse,draw,0.2775326790590497,0.2704493255541035,3.6754,3.73,-0.5990548858448075,0.0050833535049462,6,0.0,1XB,3.0-4.0,sportsbook,0.2720792294716221,1.0200436086136313,0.0070833535049462,0.0183162340455938,1.301661970279187,0.0770243879456935,0.3612537338408639,0.1666666666666666,1.4855525929150517,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,2.7795738585023533,2.7795738585023533,True,2.9027686506136963,2.9027686506136963,2.8411712545580246,0.12319479211134299,2.7795738585023533,0.52,model_agreement_half_kelly,away,1.0373484805239477,True,0.2749016392243673,3.637664740092099,False,-0.52
2025-01,data\historical_csv\football-data\2425\I2.csv:205,data\historical_csv\football-data\2425\I2.csv,205,2025-01-12,I2,Palermo,Modena,away,0.2436929239104459,0.2295626603585276,4.43,4.5,1.696258538827733,0.0121302635519183,6,0.0,B365,4.0-5.0,sportsbook,0.2257336343115124,1.0795596529232754,0.0141302635519182,0.0497768394636523,1.4883995840570443,0.0593862411640223,0.3627124465859526,0.1666666666666666,1.5801354401805856,away:4.0-5.0,away:sportsbook,sportsbook:4.0-5.0,6.326654707202032,6.326654707202032,True,7.48350897005714,7.48350897005714,6.905081838629586,1.1568542628551084,6.326654707202032,0.92,model_agreement_half_kelly,home,14.304812682384904,True,0.258024407860914,3.875602344329541,False,-0.92
2025-01,data\historical_csv\football-data\2425\I1.csv:197,data\historical_csv\football-data\2425\I1.csv,197,2025-01-14,I1,Como,Milan,draw,0.2709822019154258,0.2668293475000473,3.7734,3.83,0.6853859856678524,0.0021528544153785,6,0.0,1XB,3.0-4.0,sportsbook,0.2650129856362961,1.0225242407076678,0.0041528544153785,0.0079446340023853,1.3279764517953756,0.0734313537549326,0.3598579829993452,0.1666666666666666,1.4999734987014346,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,3.025067547937548,3.025067547937548,True,3.087582515981313,3.087582515981313,3.056325031959431,0.06251496804376488,3.025067547937548,0.55,model_agreement_half_kelly,away,1.3901129459023889,True,0.2686969654579487,3.7216646577890016,False,-0.55
2025-01,data\historical_csv\football-data\2425\F1.csv:156,data\historical_csv\football-data\2425\F1.csv,156,2025-01-17,F1,Lille,Nice,draw,0.2794944966233019,0.2759583137446003,3.6754,3.73,1.4257186336904093,0.0015361828787015,6,0.0,1XB,3.0-4.0,sportsbook,0.2720792294716221,1.0272540728892838,0.0035361828787016,0.0054962902570923,1.301661970279187,0.0781171736427129,0.3638073571568768,0.1666666666666666,1.4855525929150517,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,3.4278334745293537,3.4278334745293537,True,3.427325404880444,3.427325404880444,3.427579439704899,0.0005080696489097036,3.427325404880444,0.64,model_agreement_half_kelly,home,2.8214174021878646,True,0.2797557201996731,3.574547105904605,False,-0.64
