date,month,league,home_team,away_team,outcome,actual_result,bucket_id,probability,market_probability,model_market_delta,lower_ev,odds,stake,won,profit
2024-01-01,2024-01,E1,Blackburn,Rotherham,home,draw,"E1|home|[1.0,1.8)",0.673022,0.631579,0.041443,-0.008401,1.5,1.0,False,-1.0
2024-01-06,2024-01,E3,Bradford,Crawley Town,home,away,"E3|home|[1.0,1.8)",0.598442,0.550375,0.048068,0.014499,1.73,1.0,False,-1.0
2024-01-06,2024-01,E3,Mansfield,Crewe,home,away,"E3|home|[1.0,1.8)",0.715666,0.669472,0.046194,0.013241,1.44,1.0,False,-1.0
2024-01-13,2024-01,E1,West Brom,Blackburn,home,home,"E1|home|[1.0,1.8)",0.587758,0.556573,0.031185,-0.003863,1.73,1.0,True,0.73
2024-01-20,2024-01,E1,Blackburn,Huddersfield,home,draw,"E1|home|[1.0,1.8)",0.589211,0.542989,0.046222,0.010197,1.75,1.0,False,-1.0
2024-01-20,2024-01,E1,Middlesbrough,Rotherham,home,draw,"E1|home|[1.0,1.8)",0.781,0.728223,0.052777,-0.000242,1.3,1.0,False,-1.0
2024-01-21,2024-01,E1,Leeds,Preston,home,home,"E1|home|[1.0,1.8)",0.781845,0.73187,0.049976,0.000856,1.3,1.0,True,0.3
2024-01-30,2024-01,E1,Leicester,Swansea,home,home,"E1|home|[1.0,1.8)",0.767358,0.71516,0.052198,0.004684,1.33,1.0,True,0.33
2024-02-04,2024-02,I1,Napoli,Verona,home,home,"I1|home|[1.0,1.8)",0.728463,0.677591,0.050872,-0.000161,1.4,1.0,True,0.4
2024-03-04,2024-03,I1,Inter,Genoa,home,home,"I1|home|[1.0,1.8)",0.791454,0.733714,0.05774,0.010401,1.3,1.0,True,0.3
2024-04-26,2024-04,I1,Frosinone,Salernitana,home,home,"I1|home|[1.0,1.8)",0.727226,0.675036,0.05219,-0.001723,1.4,1.0,True,0.4
2024-04-28,2024-04,I1,Atalanta,Empoli,home,home,"I1|home|[1.0,1.8)",0.707171,0.661376,0.045795,-0.00208,1.44,1.0,True,0.44
2024-05-25,2024-05,I1,Juventus,Monza,home,home,"I1|home|[1.0,1.8)",0.762411,0.71516,0.047251,-0.004889,1.33,1.0,True,0.33
2024-08-24,2024-08,I1,Inter,Lecce,home,home,"I1|home|[1.0,1.8)",0.851118,0.791304,0.059814,0.003733,1.2,1.0,True,0.2
2024-09-29,2024-09,I1,Roma,Venezia,home,home,"I1|home|[1.0,1.8)",0.722209,0.680394,0.041816,-0.009727,1.4,1.0,True,0.4
2025-08-30,2025-08,I1,Pisa,Roma,away,away,"I1|away|[1.0,1.8)",0.610551,0.556783,0.053768,0.014408,1.7,1.0,True,0.7
2025-10-29,2025-10,I1,Inter,Fiorentina,home,home,"I1|home|[1.0,1.8)",0.736065,0.680726,0.055339,-0.005319,1.38,1.0,True,0.38
2025-12-06,2025-12,I1,Verona,Atalanta,away,home,"I1|away|[1.0,1.8)",0.612793,0.570939,0.041854,-0.000593,1.67,1.0,False,-1.0
2025-12-07,2025-12,I1,Cagliari,Roma,away,home,"I1|away|[1.0,1.8)",0.610042,0.561172,0.04887,-0.005187,1.67,1.0,False,-1.0
2025-12-28,2025-12,I1,Milan,Verona,home,home,"I1|home|[1.0,1.8)",0.739033,0.688288,0.050744,-0.001407,1.38,1.0,True,0.38
2026-03-22,2026-03,I1,Atalanta,Verona,home,home,"I1|home|[1.0,1.8)",0.739311,0.688288,0.051022,0.000929,1.38,1.0,True,0.38
2026-04-06,2026-04,I1,Juventus,Genoa,home,home,"I1|home|[1.0,1.8)",0.74254,0.688739,0.053801,0.005389,1.38,1.0,True,0.38
2026-05-17,2026-05,I1,Inter,Verona,home,draw,"I1|home|[1.0,1.8)",0.841106,0.779221,0.061885,-0.007411,1.2,1.0,False,-1.0
