window_start,window_end,bets,staked,profit,roi_pct,max_drawdown,positive_months,negative_months,passes_window
2022-08,2023-07,97,970.0,39.1,4.03,159.7,6,5,False
2023-02,2024-01,113,1130.0,112.2,9.93,161.7,7,4,True
2023-08,2024-07,114,1140.0,56.4,4.95,161.7,4,6,False
2024-02,2025-01,106,1060.0,142.0,13.4,97.3,5,5,False
2024-08,2025-07,112,1120.0,91.8,8.2,109.4,5,5,False
2025-02,2026-01,114,1140.0,245.5,21.54,90.0,6,4,True
