month,train_window,status,training_candidates,bets,active_days,staked,profit,roi_pct,available_capacity,test_candidates,alpha,safety_margin,estimator_profile,maximum_odds,validation_rmse_pct,outcome_probability_validation_brier,market_probability_validation_brier,outcome_probability_weight,average_closing_edge_pct,positive_clv_rate,outcome_counts
2022-10,2022-04-01..2022-09-30,FROZEN_MODEL_EVALUATED,2078,6,6,1.56,0.29,18.59,3100.0,732.0,100.0,0.0,ridge,5.0,0.0233,,,0.0,7.4964,1.0,"{'away': 2, 'home': 2, 'draw': 2}"
2022-11,2022-05-01..2022-10-31,FROZEN_MODEL_EVALUATED,2133,1,1,0.11,-0.11,-100.0,3000.0,340.0,100.0,0.25,ridge,5.0,0.0214,,,0.0,-3.7276,0.0,{'home': 1}
2022-12,2022-06-01..2022-11-30,FROZEN_MODEL_EVALUATED,2128,0,0,0.0,0.0,0.0,3100.0,259.0,100.0,0.25,ridge,5.0,0.0208,,,0.0,,,{}
2023-01,2022-07-01..2022-12-31,ABSTAIN_INNER_VALIDATION,2387,0,0,0.0,0.0,0.0,3100.0,,,,,,,,,,,,
2023-02,2022-08-01..2023-01-31,FROZEN_MODEL_EVALUATED,2823,11,8,1.4,0.23,16.43,2800.0,560.0,100.0,0.0,ridge,5.0,0.0214,,,0.0,4.0153,0.5455,"{'away': 4, 'draw': 3, 'home': 4}"
2023-03,2022-09-01..2023-02-28,FROZEN_MODEL_EVALUATED,2814,8,6,1.61,-0.66,-40.99,3100.0,437.0,100.0,0.0,ridge,5.0,0.0199,,,0.0,-2.7611,0.375,"{'away': 6, 'draw': 1, 'home': 1}"
2023-04,2022-10-01..2023-03-31,ABSTAIN_INNER_VALIDATION,2828,0,0,0.0,0.0,0.0,3000.0,,,,,,,,,,,,
2023-05,2022-11-01..2023-04-30,FROZEN_MODEL_EVALUATED,2752,6,5,1.91,0.24,12.57,3100.0,431.0,10.0,0.0,ridge,5.0,0.0208,,,0.0,0.6211,0.5,"{'draw': 1, 'home': 2, 'away': 3}"
2023-08,2023-02-01..2023-07-31,ABSTAIN_INNER_VALIDATION,2140,0,0,0.0,0.0,0.0,3100.0,,,,,,,,,,,,
2023-09,2023-03-01..2023-08-31,ABSTAIN_INNER_VALIDATION,1968,0,0,0.0,0.0,0.0,3000.0,,,,,,,,,,,,
2023-10,2023-04-01..2023-09-30,FROZEN_MODEL_EVALUATED,2067,5,4,1.49,0.36,24.16,3100.0,484.0,1.0,0.0,ridge,5.0,0.0223,,,0.0,6.1162,0.6,"{'away': 1, 'home': 4}"
2023-11,2023-05-01..2023-10-31,ABSTAIN_INNER_VALIDATION,1895,0,0,0.0,0.0,0.0,3000.0,,,,,,,,,,,,
2023-12,2023-06-01..2023-11-30,ABSTAIN_INNER_VALIDATION,1835,0,0,0.0,0.0,0.0,3100.0,,,,,,,,,,,,
2024-01,2023-07-01..2023-12-31,ABSTAIN_INNER_VALIDATION,2366,0,0,0.0,0.0,0.0,3100.0,,,,,,,,,,,,
2024-02,2023-08-01..2024-01-31,ABSTAIN_INNER_VALIDATION,2748,0,0,0.0,0.0,0.0,2900.0,,,,,,,,,,,,
2024-03,2023-09-01..2024-02-29,ABSTAIN_INNER_VALIDATION,2856,0,0,0.0,0.0,0.0,3100.0,,,,,,,,,,,,
2024-04,2023-10-01..2024-03-31,FROZEN_MODEL_EVALUATED,2768,2,1,0.27,0.03,11.11,3000.0,556.0,100.0,0.0,ridge,5.0,0.0214,,,0.0,6.3258,1.0,{'away': 2}
2024-05,2023-11-01..2024-04-30,ABSTAIN_INNER_VALIDATION,2840,0,0,0.0,0.0,0.0,3100.0,,,,,,,,,,,,
2024-08,2024-02-01..2024-07-31,ABSTAIN_INNER_VALIDATION,1765,0,0,0.0,0.0,0.0,3100.0,,,,,,,,,,,,
2024-09,2024-03-01..2024-08-31,ABSTAIN_INNER_VALIDATION,1665,0,0,0.0,0.0,0.0,3000.0,,,,,,,,,,,,
2024-10,2024-04-01..2024-09-30,FROZEN_MODEL_EVALUATED,1692,1,1,0.45,-0.45,-100.0,3100.0,480.0,100.0,0.5,ridge,5.0,0.0276,,,0.0,7.5776,1.0,{'away': 1}
2024-11,2024-05-01..2024-10-31,FROZEN_MODEL_EVALUATED,1616,2,1,0.45,0.88,195.56,3000.0,461.0,100.0,0.25,ridge,5.0,0.0231,,,0.0,5.6151,1.0,{'draw': 2}
2024-12,2024-06-01..2024-11-30,FROZEN_MODEL_EVALUATED,1823,2,2,0.28,0.35,125.0,3100.0,531.0,10.0,0.25,ridge,5.0,0.0227,,,0.0,9.3394,0.5,"{'away': 1, 'home': 1}"
2025-01,2024-07-01..2024-12-31,FROZEN_MODEL_EVALUATED,2349,13,9,1.68,0.32,19.05,3100.0,486.0,100.0,0.0,ridge,5.0,0.0217,,,0.0,2.4474,0.7692,"{'home': 1, 'draw': 10, 'away': 2}"
2025-02,2024-08-01..2025-01-31,FROZEN_MODEL_EVALUATED,2829,16,10,2.54,1.26,49.61,2800.0,514.0,100.0,0.0,ridge,5.0,0.0213,,,0.0,4.2894,0.9375,"{'away': 1, 'draw': 13, 'home': 2}"
2025-03,2024-09-01..2025-02-28,FROZEN_MODEL_EVALUATED,2947,12,8,1.5,-0.63,-42.0,3100.0,495.0,1.0,0.0,ridge,5.0,0.0211,,,0.0,4.386,0.75,"{'draw': 9, 'away': 3}"
2025-04,2024-10-01..2025-03-31,FROZEN_MODEL_EVALUATED,2967,10,6,1.38,-0.59,-42.75,3000.0,526.0,1.0,0.0,ridge,5.0,0.0203,,,0.0,1.1234,0.5,{'draw': 10}
2025-05,2024-11-01..2025-04-30,FROZEN_MODEL_EVALUATED,3013,7,3,1.59,1.22,76.73,3100.0,347.0,1.0,0.25,ridge,5.0,0.0207,,,0.0,5.9068,0.7143,"{'draw': 2, 'home': 2, 'away': 3}"
2025-08,2025-02-01..2025-07-31,ABSTAIN_INNER_VALIDATION,1894,0,0,0.0,0.0,0.0,3100.0,,,,,,,,,,,,
2025-09,2025-03-01..2025-08-31,ABSTAIN_INNER_VALIDATION,1869,0,0,0.0,0.0,0.0,3000.0,,,,,,,,,,,,
2025-10,2025-04-01..2025-09-30,FROZEN_MODEL_EVALUATED,1851,16,9,2.44,-0.72,-29.51,3100.0,481.0,100.0,0.0,ridge,5.0,0.0239,,,0.0,4.7652,0.6875,"{'away': 12, 'draw': 1, 'home': 3}"
2025-11,2025-05-01..2025-10-31,FROZEN_MODEL_EVALUATED,1806,19,11,2.83,1.12,39.58,3000.0,524.0,100.0,0.0,ridge,5.0,0.0215,,,0.0,2.892,0.6316,"{'away': 18, 'home': 1}"
2025-12,2025-06-01..2025-11-30,FROZEN_MODEL_EVALUATED,1983,15,9,1.93,-0.28,-14.51,3100.0,479.0,100.0,0.0,ridge,5.0,0.0212,,,0.0,6.266,0.7333,"{'away': 13, 'home': 2}"
2026-01,2025-07-01..2025-12-31,FROZEN_MODEL_EVALUATED,2455,5,5,0.68,0.33,48.53,3100.0,538.0,10.0,0.25,ridge,5.0,0.0216,,,0.0,5.0887,0.6,{'away': 5}
2026-02,2025-08-01..2026-01-31,FROZEN_MODEL_EVALUATED,2988,2,2,0.2,0.25,125.0,2800.0,526.0,10.0,0.25,ridge,5.0,0.0218,,,0.0,10.563,1.0,"{'away': 1, 'home': 1}"
2026-03,2025-09-01..2026-02-28,FROZEN_MODEL_EVALUATED,3025,13,7,1.87,0.95,50.8,3100.0,469.0,100.0,0.0,ridge,5.0,0.0207,,,0.0,4.295,0.6923,{'away': 13}
2026-04,2025-10-01..2026-03-31,FROZEN_MODEL_EVALUATED,3017,11,7,1.6,0.24,15.0,3000.0,428.0,1.0,0.0,ridge,5.0,0.0203,,,0.0,3.8977,0.5455,"{'away': 9, 'home': 2}"
