month,train_window,status,training_candidates,bets,active_days,staked,profit,roi_pct,available_capacity,test_candidates,alpha,safety_margin,maximum_odds,validation_rmse_pct,average_closing_edge_pct,positive_clv_rate,outcome_counts
2025-04,2024-07-01..2025-03-31,FROZEN_MODEL_EVALUATED,3326,11,7,1.59,-0.7,-44.03,3000.0,431.0,1.0,0.0,5.0,7.2423,1.4357,0.5455,{'draw': 11}
2025-05,2024-08-01..2025-04-30,FROZEN_MODEL_EVALUATED,3753,14,8,2.38,1.13,47.48,3100.0,312.0,10.0,0.0,5.0,7.4833,2.5874,0.5,"{'away': 5, 'draw': 7, 'home': 2}"
2025-08,2024-11-01..2025-07-31,ABSTAIN_INNER_VALIDATION,2925,0,0,0.0,0.0,0.0,3100.0,,,,,,,,
2025-09,2024-12-01..2025-08-31,ABSTAIN_INNER_VALIDATION,2943,0,0,0.0,0.0,0.0,3000.0,,,,,,,,
2025-10,2025-01-01..2025-09-30,FROZEN_MODEL_EVALUATED,2912,7,6,1.2,-0.8,-66.67,3100.0,416.0,10.0,0.25,5.0,8.5907,3.778,0.7143,"{'away': 6, 'home': 1}"
2025-11,2025-02-01..2025-10-31,FROZEN_MODEL_EVALUATED,2893,5,4,1.63,1.07,65.64,3000.0,441.0,10.0,0.25,5.0,8.4039,16.2601,0.8,"{'away': 3, 'home': 2}"
2025-12,2025-03-01..2025-11-30,FROZEN_MODEL_EVALUATED,2874,6,5,0.74,0.05,6.76,3100.0,404.0,1.0,0.25,5.0,8.3121,15.7099,0.8333,{'away': 6}
2026-01,2025-04-01..2025-12-31,FROZEN_MODEL_EVALUATED,2841,5,5,0.85,-0.08,-9.41,3100.0,431.0,100.0,0.25,5.0,8.076,5.7813,0.8,{'away': 5}
2026-02,2025-05-01..2026-01-31,FROZEN_MODEL_EVALUATED,2841,0,0,0.0,0.0,0.0,2800.0,391.0,100.0,0.25,5.0,8.2045,,,{}
2026-03,2025-06-01..2026-02-28,FROZEN_MODEL_EVALUATED,2920,1,1,0.11,-0.11,-100.0,3100.0,350.0,10.0,0.25,5.0,8.5795,-9.2174,0.0,{'away': 1}
2026-04,2025-07-01..2026-03-31,FROZEN_MODEL_EVALUATED,3265,8,6,1.2,0.93,77.5,3000.0,332.0,1.0,0.0,5.0,8.7832,5.5228,0.625,"{'away': 5, 'home': 3}"
