date,league,home_team,away_team,outcome,actual_result,odds,odds_bucket,market_prob_bucket,favorite_relation,stake,won,profit,rule_label,month,candidate_id,odds_source,rule_key,combo_rules,validation_start,validation_end,train_start,train_end
2022-07-02,NOR,Jerv,Haugesund,home,home,3.26,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.26,"league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)",2022-07,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)","AVG_CLOSE::league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)",2022-01,2022-12,2018-01,2021-12
2022-07-03,NOR,Kristiansund,Lillestrom,home,away,3.05,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)",2022-07,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)","AVG_CLOSE::league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)",2022-01,2022-12,2018-01,2021-12
2022-07-03,NOR,Ham-Kam,Molde,home,draw,2.82,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)",2022-07,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)","AVG_CLOSE::league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)",2022-01,2022-12,2018-01,2021-12
2022-07-17,NOR,Aalesund,Rosenborg,home,draw,2.85,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)",2022-07,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)","AVG_CLOSE::league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)",2022-01,2022-12,2018-01,2021-12
2022-07-17,NOR,Odd,Lillestrom,home,away,2.89,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)",2022-07,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)","AVG_CLOSE::league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)",2022-01,2022-12,2018-01,2021-12
2022-07-30,NOR,Odd,Rosenborg,home,away,3.08,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)",2022-07,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)","AVG_CLOSE::league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)",2022-01,2022-12,2018-01,2021-12
2022-08-03,NOR,Kristiansund,Tromso,home,draw,2.89,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)",2022-08,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)","AVG_CLOSE::league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)",2022-01,2022-12,2018-01,2021-12
2022-08-28,NOR,Tromso,Rosenborg,home,home,2.79,"[2.2,2.8)","[0.28,0.34)",market_non_favorite,1.0,True,1.79,"league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)",2022-08,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)","AVG_CLOSE::league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)",2022-01,2022-12,2018-01,2021-12
2022-08-31,NOR,Kristiansund,Viking,home,home,2.87,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,1.87,"league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)",2022-08,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)","AVG_CLOSE::league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)",2022-01,2022-12,2018-01,2021-12
2022-09-11,NOR,Haugesund,Rosenborg,home,home,3.15,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.15,"league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)",2022-09,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)","AVG_CLOSE::league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)",2022-01,2022-12,2018-01,2021-12
2022-10-01,NOR,Tromso,Molde,home,away,3.17,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)",2022-10,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)","AVG_CLOSE::league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)",2022-01,2022-12,2018-01,2021-12
2022-10-01,NOR,Lillestrom,Bodo/Glimt,home,away,2.98,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)",2022-10,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)","AVG_CLOSE::league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)",2022-01,2022-12,2018-01,2021-12
2022-10-16,NOR,Lillestrom,Molde,home,away,3.29,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)",2022-10,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)","AVG_CLOSE::league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)",2022-01,2022-12,2018-01,2021-12
2022-10-22,NOR,Odd,Valerenga,home,home,2.92,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,1.92,"league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)",2022-10,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)","AVG_CLOSE::league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)",2022-01,2022-12,2018-01,2021-12
2022-10-23,NOR,Haugesund,Lillestrom,home,away,2.92,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)",2022-10,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)","AVG_CLOSE::league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)",2022-01,2022-12,2018-01,2021-12
2022-11-13,NOR,Valerenga,Molde,home,away,2.77,"[2.2,2.8)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)",2022-11,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)","AVG_CLOSE::league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)",2022-01,2022-12,2018-01,2021-12
2023-04-10,NOR,Stabaek,Odd,draw,draw,3.41,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,True,2.41,"league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-04,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)","AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-01,2023-12,2019-01,2022-12
2023-04-10,NOR,Aalesund,Valerenga,draw,away,3.34,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-04,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)","AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-01,2023-12,2019-01,2022-12
2023-04-15,NOR,Viking,Lillestrom,draw,home,3.34,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-04,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)","AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-01,2023-12,2019-01,2022-12
2023-04-16,NOR,Haugesund,Ham-Kam,draw,home,3.36,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-04,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)","AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-01,2023-12,2019-01,2022-12
2023-04-16,NOR,Sandefjord,Tromso,draw,draw,3.29,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.29,"league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-04,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)","AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-01,2023-12,2019-01,2022-12
2023-04-16,NOR,Stromsgodset,Aalesund,draw,home,3.42,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-04,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)","AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-01,2023-12,2019-01,2022-12
2023-04-23,NOR,Stabaek,Haugesund,draw,home,3.38,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-04,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)","AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-01,2023-12,2019-01,2022-12
2023-04-23,NOR,Tromso,Viking,draw,draw,3.2,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.2,"league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-04,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)","AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-01,2023-12,2019-01,2022-12
2023-04-30,NOR,Stromsgodset,Tromso,draw,away,3.44,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-04,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)","AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-01,2023-12,2019-01,2022-12
2023-04-30,NOR,Sandefjord,Aalesund,draw,home,3.03,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-04,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)","AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-01,2023-12,2019-01,2022-12
2023-04-30,NOR,Odd,Rosenborg,draw,draw,3.36,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,True,2.36,"league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-04,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)","AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-01,2023-12,2019-01,2022-12
2023-04-30,NOR,Haugesund,Sarpsborg 08,draw,draw,3.39,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,True,2.39,"league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-04,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)","AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-01,2023-12,2019-01,2022-12
2023-05-01,NOR,Valerenga,Lillestrom,draw,away,3.32,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-05,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)","AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-01,2023-12,2019-01,2022-12
2023-05-03,NOR,Rosenborg,Brann,draw,away,3.24,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-05,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)","AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-01,2023-12,2019-01,2022-12
2023-05-07,NOR,Aalesund,Haugesund,draw,draw,3.24,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.24,"league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-05,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)","AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-01,2023-12,2019-01,2022-12
2023-05-07,NOR,Tromso,Odd,draw,away,3.19,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-05,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)","AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-01,2023-12,2019-01,2022-12
2023-05-07,NOR,Stabaek,Sarpsborg 08,draw,draw,3.38,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,True,2.38,"league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-05,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)","AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-01,2023-12,2019-01,2022-12
2023-05-12,NOR,Odd,Lillestrom,draw,away,3.35,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-05,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)","AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-01,2023-12,2019-01,2022-12
2023-05-13,NOR,Ham-Kam,Tromso,draw,away,3.26,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-05,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)","AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-01,2023-12,2019-01,2022-12
2023-05-13,NOR,Haugesund,Valerenga,draw,draw,3.28,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.28,"league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-05,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)","AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-01,2023-12,2019-01,2022-12
2023-05-29,NOR,Stabaek,Valerenga,draw,home,3.18,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-05,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)","AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-01,2023-12,2019-01,2022-12
2023-05-29,NOR,Ham-Kam,Lillestrom,draw,draw,3.48,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,True,2.48,"league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-05,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)","AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-01,2023-12,2019-01,2022-12
2023-05-29,NOR,Haugesund,Tromso,draw,away,3.13,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-05,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)","AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-01,2023-12,2019-01,2022-12
2023-06-04,NOR,Sandefjord,Odd,draw,home,3.26,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-06,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)","AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-01,2023-12,2019-01,2022-12
2023-06-04,NOR,Tromso,Sarpsborg 08,draw,home,3.38,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-06,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)","AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-01,2023-12,2019-01,2022-12
2023-06-11,NOR,Haugesund,Sandefjord,draw,home,3.36,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-06,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)","AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-01,2023-12,2019-01,2022-12
2023-06-11,NOR,Stabaek,Rosenborg,draw,draw,3.17,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.17,"league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-06,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)","AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-01,2023-12,2019-01,2022-12
2023-06-11,NOR,Aalesund,Tromso,draw,away,3.17,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-06,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)","AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-01,2023-12,2019-01,2022-12
2023-06-25,NOR,Tromso,Stabaek,draw,home,3.06,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-06,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)","AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-01,2023-12,2019-01,2022-12
2023-06-25,NOR,Ham-Kam,Odd,draw,away,3.31,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-06,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)","AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-01,2023-12,2019-01,2022-12
2023-07-02,NOR,Haugesund,Odd,draw,home,3.21,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-07,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)","AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-01,2023-12,2019-01,2022-12
2023-07-02,NOR,Aalesund,Rosenborg,draw,home,3.41,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-07,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)","AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-01,2023-12,2019-01,2022-12
2023-07-03,NOR,Stabaek,Stromsgodset,draw,away,3.38,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-07,rolling-low-correlation-selector,AVG_CLOSE,"AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)","AVG_CLOSE::league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",2023-01,2023-12,2019-01,2022-12
