test_month,candidate_id,match_key,source_file,source_row,date,league,home_team,away_team,outcome,probability,conservative_probability,odds,raw_odds,conservative_ev_pct,reference_dispersion,reference_bookmakers,execution_cost_rate,execution_bookmaker,odds_band,source_type,implied_probability,price_ratio,probability_uncertainty,relative_dispersion,log_odds,probability_squared,odds_probability_interaction,reference_depth_inverse,raw_net_odds_gap_pct,outcome_odds_band,outcome_source_type,source_odds_band,consensus_home_probability,consensus_draw_probability,consensus_away_probability,consensus_entropy,consensus_favorite_probability,selected_vs_favorite_probability,home_away_probability_gap,consensus_max_dispersion,execution_quote_advantage_pct,execution_book_overround,execution_selected_probability_gap,execution_nonselected_mean_absolute_gap,execution_selection_specificity,consensus_favorite_outcome,predicted_closing_edge_pct,lower_closing_edge_pct,stake,estimated_probability_from_lower_clv,estimated_probability_from_unshrunk_training_market,estimated_probability_from_training_market,market_calibration_weight,estimated_probability_from_training_market_logistic,estimated_probability_from_validated_market_residual,outcome_probability_weight,staking_probability_profile,decision_frozen_before_closing_and_result,closing_probability,closing_fair_odds,closing_edge_pct,positive_clv,actual_outcome,won,profit
2021-11,data\historical_csv\football-data\2122\SP2.csv:148:home,data\historical_csv\football-data\2122\SP2.csv:148,data\historical_csv\football-data\2122\SP2.csv,148,2021-11-03,SP2,Amorebieta,Valladolid,home,0.2291421856639248,0.2094885301825194,4.6259999999999994,4.7,-3.0906059375665373,0.0176536554814054,5,0.0,IW,4.0-5.0,sportsbook,0.216169476869866,1.060011750881316,0.019653655481405408,0.07704236315218459,1.5316925638092473,0.052506141250840584,0.35097538183643157,0.2,1.5996541288370247,home:4.0-5.0,home:sportsbook,sportsbook:4.0-5.0,0.2291421856639248,0.2890716803760282,0.48178613396004705,1.0482089473329315,0.48178613396004705,-0.25264394829612224,0.25264394829612224,0.0176536554814054,4.444444444444451,0.08117535044636548,0.032350835066662614,0.016175417533331266,0.01617541753333135,away,3.5937311301735027,3.5937311301735027,0.1,0.22393802665407156,0.22635481085135045,0.22393802665407156,0.0,,,0.0,lower_clv,True,0.24810263370720245,4.030590022595838,14.77227835295185,True,home,True,0.36
2021-11,data\historical_csv\football-data\2122\B1.csv:119:home,data\historical_csv\football-data\2122\B1.csv:119,data\historical_csv\football-data\2122\B1.csv,119,2021-11-05,B1,Oud-Heverlee Leuven,Oostende,home,0.4970961823934177,0.4903947771720581,2.225,2.25,9.112837920782923,0.004701405221359606,5,0.0,WH,2.0-3.0,sportsbook,0.449438202247191,1.1060390058253544,0.006701405221359591,0.009457737532248366,0.7997569156182036,0.24710461455010999,0.3975561095965437,0.2,1.1235955056179803,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,0.4970961823934177,0.24139383245115956,0.2615099851554228,1.041314249009638,0.4970961823934177,0.0,0.2355861972379949,0.005710115641130082,15.97938144329898,0.0793650793650793,0.08533147651106476,0.042665738255532396,0.04266573825553237,home,9.998659626938927,9.998659626938927,0.82,0.494375998323321,0.49810976460261425,0.494375998323321,0.0,,,0.0,lower_clv,True,0.5421595740457542,1.844475405161078,20.630505225180308,True,home,True,1.0
2021-11,data\historical_csv\football-data\2122\I2.csv:112:away,data\historical_csv\football-data\2122\I2.csv:112,data\historical_csv\football-data\2122\I2.csv,112,2021-11-05,I2,Cosenza,Reggina,away,0.45844246361400126,0.44635073595872155,2.225,2.25,-0.6869612491844479,0.010091727655279737,5,0.0,WH,2.0-3.0,sportsbook,0.449438202247191,1.0200344815411528,0.012091727655279716,0.022013073517938242,0.7997569156182036,0.21016949244447486,0.3666425306883442,0.2,1.1235955056179803,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,0.23495176260217562,0.3066057737838232,0.45844246361400126,1.0603139795239371,0.45844246361400126,0.0,0.22349070101182564,0.011661870227017555,6.635071090047395,0.06704980842911867,0.04192540795870503,0.0209627039793525,0.02096270397935253,away,1.1996981944708316,1.1996981944708316,0.1,0.45483010424481274,0.45881165939440655,0.45483010424481274,0.0,,,0.0,lower_clv,True,0.42427563259817186,2.356958361893699,-5.598671746906758,False,away,True,0.12
2021-11,data\historical_csv\football-data\2122\SP2.csv:158:home,data\historical_csv\football-data\2122\SP2.csv:158,data\historical_csv\football-data\2122\SP2.csv,158,2021-11-06,SP2,Oviedo,Las Palmas,home,0.4454368932038835,0.41578383457923945,2.323,2.35,-3.4134152272426777,0.02765305862464406,5,0.0,WH,2.0-3.0,sportsbook,0.4304778303917348,1.0347499029126215,0.02965305862464407,0.062080754976860025,0.8428594537882721,0.19841402582712794,0.37544069650297013,0.2,1.162290142057687,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,0.4454368932038835,0.301747572815534,0.2528155339805825,1.0694133184722718,0.4454368932038835,0.0,0.19262135922330104,0.02765305862464406,9.302325581395365,0.08285950110051354,0.05246632365063347,0.026233161825316736,0.026233161825316736,home,4.158655029049305,4.158655029049305,0.31,0.44837991833426305,0.44558935146225215,0.44837991833426305,0.0,,,0.0,lower_clv,True,0.4447722322068942,2.248341797414257,3.3205895416615228,True,draw,False,-0.31
2021-11,data\historical_csv\football-data\2122\SP2.csv:163:home,data\historical_csv\football-data\2122\SP2.csv:163,data\historical_csv\football-data\2122\SP2.csv,163,2021-11-07,SP2,Almeria,Burgos,home,0.6294575586352333,0.616145259982506,1.7153999999999998,1.73,5.693557897399071,0.011312298652727289,5,0.0,WH,1.5-2.0,sportsbook,0.5829544129649062,1.0797714960828793,0.013312298652727317,0.017971503396121254,0.5396462895741839,0.3962168181230282,0.339684435961928,0.2,0.8511134429287637,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,0.6294575586352333,0.23911569881435893,0.13142674255040773,0.9002075491818455,0.6294575586352333,0.0,0.4980308160848256,0.012114982843738496,13.815789473684204,0.08048566247308186,0.09448083274524455,0.04724041637262223,0.047240416372622315,home,9.530529914738064,9.530529914738064,1.33,0.6385130576818122,0.6324901565865254,0.6385130576818122,0.0,,,0.0,lower_clv,True,0.6733347606525323,1.4851453666685717,15.50384484233538,True,home,True,0.95
2021-11,data\historical_csv\football-data\2122\SP1.csv:124:home,data\historical_csv\football-data\2122\SP1.csv:124,data\historical_csv\football-data\2122\SP1.csv,124,2021-11-07,SP1,Valencia,Ath Madrid,home,0.22442576468348951,0.2108780859364809,4.6456,4.72,-2.034476397348428,0.011547678747008594,5,0.0,PS,4.0-5.0,sportsbook,0.2152574479076976,1.0425923324136188,0.013547678747008601,0.05145433619573239,1.535920535075703,0.05036692385376901,0.34470014057743903,0.2,1.6015154124332742,home:4.0-5.0,home:sportsbook,sportsbook:4.0-5.0,0.22442576468348951,0.2916734919166939,0.48390074339981665,1.045967792047958,0.48390074339981665,-0.25947497871632713,0.25947497871632713,0.011547678747008594,4.888888888888876,0.0246072195224738,0.017649545715988868,0.008824772857994434,0.008824772857994434,away,3.802664442497037,3.802664442497037,0.1,0.2234429663391102,0.22160240065793066,0.2234429663391102,0.0,,,0.0,lower_clv,True,0.217225181445889,4.603517848823162,0.9141302925022021,True,draw,False,-0.1
2021-11,data\historical_csv\football-data\2122\E3.csv:201:home,data\historical_csv\football-data\2122\E3.csv:201,data\historical_csv\football-data\2122\E3.csv,201,2021-11-20,E3,Oldham,Port Vale,home,0.2557120250794966,0.243615338629285,4.038,4.1,-1.6281262614947112,0.010096686450211594,5,0.0,B365,4.0-5.0,sportsbook,0.24764735017335313,1.0325651572710073,0.012096686450211586,0.03948459775042923,1.3957495198906458,0.06538863977025709,0.35690993623497214,0.2,1.535413571074784,home:4.0-5.0,home:sportsbook,sportsbook:4.0-5.0,0.2557120250794966,0.27797414867297005,0.4663138262475333,1.0603345559891817,0.4663138262475333,-0.21060180116803673,0.21060180116803673,0.010096686450211594,5.128205128205132,0.05084059890372661,0.023609802079321535,0.011804901039660837,0.011804901039660698,away,3.3909080517795016,3.3909080517795016,0.11,0.25604484411039996,0.2531605730489896,0.25604484411039996,0.0,,,0.0,lower_clv,True,0.2387917499678115,4.187749367952609,-3.5758913629977074,False,home,True,0.33
2021-11,data\historical_csv\football-data\2122\SP2.csv:189:home,data\historical_csv\football-data\2122\SP2.csv:189,data\historical_csv\football-data\2122\SP2.csv,189,2021-11-26,SP2,Alcorcon,Lugo,home,0.42539013641633056,0.4139378549031113,2.4699999999999998,2.5,2.2426501610684824,0.009452281513219255,5,0.0,WH,2.0-3.0,sportsbook,0.40485829959514175,1.0507136369483363,0.011452281513219253,0.02222026489106997,0.9042181506398858,0.18095676816030432,0.38464548245082314,0.2,1.2145748987854255,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,0.42539013641633056,0.3119527667053091,0.2626570968783603,1.0781443004988684,0.42539013641633056,0.0,0.16273303953797025,0.009452281513219255,8.69565217391306,0.08055555555555549,0.055210187830212254,0.027605093915106182,0.02760509391510607,home,5.1485708409298105,5.1485708409298105,0.35,0.42570271595518144,0.4252107763924143,0.42570271595518144,0.0,,,0.0,lower_clv,True,0.4067551749975636,2.4584813211189998,0.4685282243982014,True,draw,False,-0.35
2021-11,data\historical_csv\football-data\2122\SP1.csv:146:home,data\historical_csv\football-data\2122\SP1.csv:146,data\historical_csv\football-data\2122\SP1.csv,146,2021-11-28,SP1,Real Madrid,Sevilla,home,0.5644616220004002,0.5594676019811637,1.7644,1.78,-1.2875363064434708,0.0029940200192364007,5,0.0,BW,1.5-2.0,sportsbook,0.5667649059170257,0.995936085857506,0.004994020019236434,0.005304204754657843,0.5678106892486476,0.31861692271132264,0.32050734264245684,0.2,0.8841532532305685,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,0.5644616220004002,0.24170536121555594,0.19383301678404388,0.9840693257850124,0.5644616220004002,0.0,0.3706286052163563,0.007255856235383329,4.705882352941182,0.05630324731448333,0.03260890429145802,0.016304452145729023,0.016304452145728995,home,1.2871114893983253,1.2871114893983253,0.17,0.5740598021389614,0.5665604063745585,0.5740598021389614,0.0,,,0.0,lower_clv,True,0.5643013496080433,1.7721027970154377,-0.43466987515683453,False,home,True,0.13
2021-12,data\historical_csv\football-data\2122\B1.csv:146:home,data\historical_csv\football-data\2122\B1.csv:146,data\historical_csv\football-data\2122\B1.csv,146,2021-12-03,B1,St Truiden,St. Gilloise,home,0.2491322587215617,0.23960760899493816,4.43,4.5,6.1461707847575875,0.007524649726623528,5,0.0,WH,4.0-5.0,sportsbook,0.22573363431151244,1.1036559061365183,0.009524649726623535,0.030203433972126915,1.4883995840570443,0.06206688233570715,0.3708083502563644,0.2,1.5801354401805856,home:4.0-5.0,home:sportsbook,sportsbook:4.0-5.0,0.2491322587215617,0.2780991634364587,0.4727685778419797,1.0563161756054789,0.4727685778419797,-0.22363631912041798,0.22363631912041798,0.007524649726623528,12.5,0.0771241830065359,0.04282157910991122,0.051937137457433724,-0.009115558347522507,away,10.559466718121657,6.922074378580257,0.2,0.24135908437602768,0.24670329000871832,0.24415872148539985,0.5238640317742862,,,0.0,lower_clv,True,0.210824674735707,4.743277803006764,-6.604669092081794,False,away,False,-0.2
