test_month,candidate_id,source_file,source_row,date,league,home_team,away_team,outcome,probability,conservative_probability,odds,raw_odds,conservative_ev_pct,reference_dispersion,reference_bookmakers,execution_cost_rate,execution_bookmaker,odds_band,source_type,implied_probability,price_ratio,probability_uncertainty,relative_dispersion,log_odds,probability_squared,odds_probability_interaction,reference_depth_inverse,raw_net_odds_gap_pct,outcome_odds_band,outcome_source_type,source_odds_band,direct_predicted_clv_pct,direct_lower_clv_pct,predicted_positive_clv_probability,direct_staking_probability,direct_unshrunk_market_staking_probability,direct_market_staking_probability,direct_market_calibration_weight,direct_market_logistic_staking_probability,direct_validated_market_residual_staking_probability,outcome_probability_weight,staking_probability_profile,decision_frozen_before_closing_and_result,movement_predicted_clv_pct,movement_lower_clv_pct,movement_staking_probability,movement_market_staking_probability,movement_market_logistic_staking_probability,movement_validated_market_residual_staking_probability,movement_unshrunk_market_staking_probability,movement_market_calibration_weight,predicted_closing_edge_pct,model_disagreement_pct,lower_closing_edge_pct,staking_probability,minimum_lower_clv_staking_probability,stake_multiplier,stake,stake_policy,actual_outcome,closing_edge_pct,positive_clv,closing_probability,closing_fair_odds,won,profit
2022-01,data\historical_csv\football-data\2122\SP2.csv:239,data\historical_csv\football-data\2122\SP2.csv,239,2022-01-02,SP2,Mirandes,Zaragoza,away,0.4296060844392185,0.4144572229411089,2.568,2.6,6.432614851276775,0.0131488614981095,5,0.0,B365,2.0-3.0,sportsbook,0.3894080996884735,1.1032284248399131,0.0151488614981095,0.0306067860171796,0.9431273858277148,0.1845613877871969,0.4051732633528406,0.2,1.2461059190031154,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,3.435180373082549,3.435180373082549,0.6491684820395973,0.4027849703001657,0.4132638881822199,0.4027849703001657,0.0,,,0.0,lower_clv,True,5.765714610987294,4.454582158217102,0.4067546034198485,0.4067546034198485,,,0.4132638881822199,0.0,4.600447492034921,2.3305342379047445,3.435180373082549,0.4027849703001657,0.4027849703001657,1.0,1.64,model_agreement_0.75_kelly,home,1.890369612557774,True,0.3967693520738231,2.520355956863169,False,-1.64
2022-01,data\historical_csv\football-data\2122\P1.csv:154,data\historical_csv\football-data\2122\P1.csv,154,2022-01-13,P1,Famalicao,Belenenses,home,0.5626507100116103,0.545669470012285,1.882,1.9,2.6949942563120333,0.0149812399993252,5,0.0,B365,1.5-2.0,sportsbook,0.5313496280552604,1.0589086362418505,0.0169812399993252,0.0266261816305467,0.6323350411631878,0.3165758214765691,0.3557837598756884,0.2,0.9564293304994642,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,3.056302997955799,3.056302997955799,0.6650385969792854,0.5475892826671404,0.5501581697683156,0.5475892826671404,0.0,,,0.0,lower_clv,True,5.135910227050644,4.175025773735408,0.5535336119752148,0.5535336119752148,,,0.5501581697683156,0.0,4.096106612503221,2.079607229094845,3.056302997955799,0.5475892826671404,0.5475892826671404,1.0,2.6,model_agreement_0.75_kelly,home,18.53231315825139,True,0.6298210050916653,1.5877526978549377,True,2.29
2022-01,data\historical_csv\football-data\2122\N1.csv:164,data\historical_csv\football-data\2122\N1.csv,164,2022-01-14,N1,Zwolle,Willem II,home,0.3123726560091148,0.3085295519898937,3.45,3.5,6.442695436513324,0.001843104019221,5,0.0,BW,3.0-4.0,sportsbook,0.2898550724637681,1.077685663231446,0.0038431040192211,0.0059003372534864,1.2383742310432684,0.0975766762221887,0.3868342476842309,0.2,1.4492753623188248,home:3.0-4.0,home:sportsbook,sportsbook:3.0-4.0,5.728290764701878,5.728290764701878,0.7938920103381342,0.30645881381073,0.2949255707955616,0.30645881381073,0.0,,,0.0,lower_clv,True,7.011467514879333,5.250016205667052,0.3050725107410639,0.3050725107410639,,,0.2949255707955616,0.0,6.369879139790605,1.2831767501774545,5.250016205667052,0.3050725107410639,0.3050725107410639,1.0,1.61,model_agreement_0.75_kelly,home,35.082187773320705,True,0.391542573256002,2.554000684227436,True,3.94
2022-03,data\historical_csv\football-data\2122\I2.csv:274,data\historical_csv\football-data\2122\I2.csv,274,2022-03-05,I2,Parma,Reggina,home,0.5693915641277388,0.5562253432573707,1.882,1.9,4.681609601037162,0.0111662208703681,5,0.0,WH,1.5-2.0,sportsbook,0.5313496280552604,1.0715949236884044,0.0131662208703681,0.0196107943528701,0.6323350411631878,0.3242067532998329,0.3600462381406856,0.2,0.9564293304994642,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,6.987709351661598,6.987709351661598,0.8092409876217624,0.5684787957048969,0.5815054976664074,0.5811114655441596,0.969751966122202,,,0.0,lower_clv,True,7.583374897935946,6.543740264394127,0.5661197676110209,0.5810401095824574,,,0.5815054976664074,0.969751966122202,7.285542124798772,0.5956655462743479,6.543740264394127,0.5810401095824574,0.5661197676110209,1.0,7.95,model_agreement_0.75_kelly,draw,17.666299931581374,True,0.6252194470328447,1.599438412777757,False,-7.95
2022-03,data\historical_csv\football-data\2122\F2.csv:272,data\historical_csv\football-data\2122\F2.csv,272,2022-03-12,F2,Ajaccio,Bastia,draw,0.3304886393849185,0.3214939662279518,3.205,3.25,3.0388161760585675,0.0069946731569666,5,0.0,B365,3.0-4.0,sportsbook,0.31201248049922,1.059216089228664,0.0089946731569666,0.0211646402429585,1.1647120903726331,0.1092227407624947,0.3849241140224158,0.2,1.4040561622464809,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,3.89223851199632,3.89223851199632,0.6424362210435063,0.3241567504274456,0.319311376128377,0.3194579391743259,0.969751966122202,,,0.0,lower_clv,True,4.642944023074236,2.8724716529884287,0.3209749505553461,0.3193616959840022,,,0.319311376128377,0.969751966122202,4.267591267535278,0.7507055110779159,2.8724716529884287,0.3193616959840022,0.3209749505553461,1.0,0.8,model_agreement_0.75_kelly,away,2.7473045595865164,True,0.320584413602454,3.119303239863889,False,-0.8
2022-03,data\historical_csv\football-data\2122\SP2.csv:333,data\historical_csv\football-data\2122\SP2.csv,333,2022-03-12,SP2,Ibiza,Leganes,home,0.439010889282371,0.4235636528070371,2.372,2.4,0.4692984458291915,0.0134472364753338,5,0.0,WH,2.0-3.0,sportsbook,0.4215851602023609,1.0413338293777838,0.0154472364753338,0.0306307583789444,0.863733481135479,0.1927305609084982,0.3791884036562446,0.2,1.180438448566612,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,3.060223677260913,3.060223677260913,0.6301648662919311,0.4344866090946919,0.4380407695740082,0.4379332632074227,0.969751966122202,,,0.0,lower_clv,True,3.318084094457663,2.0077688177513986,0.4300496155891711,0.4377990528775522,,,0.4380407695740082,0.969751966122202,3.189153885859288,0.25786041719675,2.0077688177513986,0.4377990528775522,0.4300496155891711,1.0,2.1,model_agreement_0.75_kelly,draw,-2.1893330698674607,False,0.4123552568723969,2.425093371149745,False,-2.1
2022-03,data\historical_csv\football-data\2122\SP2.csv:342,data\historical_csv\football-data\2122\SP2.csv,342,2022-03-13,SP2,Oviedo,Valladolid,away,0.3898485744784831,0.3784821604571512,2.8424,2.88,7.579769288340654,0.0093664140213319,5,0.0,WH,2.0-3.0,sportsbook,0.3518153672952435,1.1081055880976405,0.0113664140213319,0.0240257747097364,1.04464876572468,0.1519819110229054,0.4072548321484734,0.2,1.3228257810301347,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,6.996542775466446,6.996542775466446,0.7981687475646528,0.3764302799587196,0.3840056088833416,0.3837764700773942,0.969751966122202,,,0.0,lower_clv,True,8.157134217455031,6.586965523310884,0.3749893242446907,0.3837328840001398,,,0.3840056088833416,0.969751966122202,7.576838496460739,1.1605914419885845,6.586965523310884,0.3837328840001398,0.3749893242446907,1.0,3.69,model_agreement_0.75_kelly,home,12.73410782980051,True,0.3966159155284285,2.521330992649795,False,-3.69
2022-03,data\historical_csv\football-data\2122\SP2.csv:340,data\historical_csv\football-data\2122\SP2.csv,340,2022-03-13,SP2,Sp Gijon,Tenerife,home,0.3700701946201881,0.3583544469822608,2.8424,2.88,1.858668010237796,0.0097157476379272,5,0.0,WH,2.0-3.0,sportsbook,0.3518153672952435,1.0518875211884224,0.0117157476379272,0.0262537966557905,1.04464876572468,0.1369519489462239,0.3865933720414716,0.2,1.3228257810301347,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,3.870110767962071,3.870110767962071,0.6657145802671383,0.365431011708282,0.3623645324942142,0.3624572874613669,0.969751966122202,,,0.0,lower_clv,True,4.381084565203031,2.810915871058905,0.3617046012913696,0.3623445708728335,,,0.3623645324942142,0.969751966122202,4.125597666582551,0.5109737972409594,2.810915871058905,0.3623445708728335,0.3617046012913696,1.0,1.22,model_agreement_0.75_kelly,away,6.998798969320008,True,0.3764382175954124,2.656478416000732,False,-1.22
2022-03,data\historical_csv\football-data\2122\I2.csv:295,data\historical_csv\football-data\2122\I2.csv,295,2022-03-15,I2,Crotone,Frosinone,home,0.2980209107857554,0.2764918053676389,3.744,3.8,3.5185319296439976,0.0195291054181164,5,0.0,WH,3.0-4.0,sportsbook,0.2670940170940171,1.115790289981868,0.0215291054181164,0.0655293125795316,1.3201545586153456,0.0888164632655711,0.3934336639365122,0.2,1.4957264957264904,home:3.0-4.0,home:sportsbook,sportsbook:3.0-4.0,7.661312928621475,7.661312928621475,0.8409323635333484,0.2875569255572154,0.2843292880943487,0.2844269177816708,0.969751966122202,,,0.0,lower_clv,True,8.595432182698627,6.527211105131903,0.2845278074389207,0.2843352929142088,,,0.2843292880943487,0.969751966122202,8.12837255566005,0.9341192540771512,6.527211105131903,0.2843352929142088,0.2845278074389207,1.0,1.76,model_agreement_0.75_kelly,home,17.183185744017226,True,0.3129892781624392,3.194997623787634,True,4.83
2022-03,data\historical_csv\football-data\2122\I2.csv:292,data\historical_csv\football-data\2122\I2.csv,292,2022-03-15,I2,Cittadella,Reggina,home,0.5396805484843955,0.5319979241675219,1.931,1.95,2.728799156748485,0.0056826243168735,5,0.0,WH,1.5-2.0,sportsbook,0.5178663904712584,1.0421231391233678,0.0076826243168736,0.0105296074369037,0.6580380034463774,0.291255094412418,0.3551303106235175,0.2,0.9839461418953864,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,5.027576382593232,5.027576382593232,0.7098101282075762,0.5439025188119795,0.5489345673535466,0.5487823577787866,0.969751966122202,,,0.0,lower_clv,True,5.245587858285949,4.178885160427681,0.5395074322135043,0.54864941505046,,,0.5489345673535466,0.969751966122202,5.1365821204395905,0.21801147569271784,4.178885160427681,0.54864941505046,0.5395074322135043,1.0,4.79,model_agreement_0.75_kelly,draw,7.569675200405102,True,0.5570671942019942,1.7951155810431676,False,-4.79
