label,bets,wins,hit_rate,wilson_hit_rate_lower_95,avg_odds,avg_implied_probability,edge_vs_implied_probability,conservative_edge_vs_implied,staked,profit,roi_pct,decision,decision_reasons
"league|outcome|market_prob_bucket=USA|home|[0.42,0.55)",402,206,0.5124,0.4637,2.0211,0.4981,0.0144,-0.0344,402.0,10.77,2.68,POSITIVE_EDGE_BUT_NOT_CONSERVATIVE,['wilson_lower<=average_implied_probability']
"league|outcome|odds_bucket=USA|home|[1.8,2.2)",122,63,0.5164,0.4286,2.0012,0.5014,0.015,-0.0728,122.0,3.24,2.66,POSITIVE_EDGE_BUT_NOT_CONSERVATIVE,"['bets<minimum', 'wilson_lower<=average_implied_probability']"
"league|outcome|market_prob_bucket=USA|home|[0.28,0.34)",51,13,0.2549,0.1555,3.089,0.3246,-0.0697,-0.1691,51.0,-11.11,-21.78,NO_CALIBRATED_EDGE,"['bets<minimum', 'hit_rate<=average_implied_probability', 'wilson_lower<=average_implied_probability', 'roi<=0']"
"league|outcome|market_prob_bucket=USA|away|[0.42,0.55)",24,11,0.4583,0.2789,2.1,0.4781,-0.0197,-0.1991,24.0,-0.72,-3.0,NO_CALIBRATED_EDGE,"['bets<minimum', 'hit_rate<=average_implied_probability', 'wilson_lower<=average_implied_probability', 'roi<=0']"
