date,month,league,home_team,away_team,outcome,actual_result,odds,odds_bucket,market_probability,market_prob_bucket,favorite_relation,odds_source,won,unit_profit
2012-04-15,2012-04,FIN,HJK,Mariehamn,home,home,1.4,"[1.0,1.8)",0.6965867497837972,"[0.55,1.00]",market_favorite,PS_CLOSE,True,0.3999999999999999
2012-04-15,2012-04,FIN,HJK,Mariehamn,draw,home,4.79,"[4.0,5.0)",0.20359529221238332,"[0.20,0.28)",market_non_favorite,PS_CLOSE,False,-1.0
2012-04-15,2012-04,FIN,HJK,Mariehamn,away,home,9.77,"[7.0,inf)",0.09981795800381946,"[0.00,0.20)",market_non_favorite,PS_CLOSE,False,-1.0
2012-04-15,2012-04,FIN,Honka,VPS,home,draw,1.76,"[1.0,1.8)",0.5542354652296753,"[0.55,1.00]",market_favorite,PS_CLOSE,False,-1.0
2012-04-15,2012-04,FIN,Honka,VPS,draw,draw,3.67,"[3.5,4.0)",0.26579139476954455,"[0.20,0.28)",market_non_favorite,PS_CLOSE,True,2.67
2012-04-15,2012-04,FIN,Honka,VPS,away,draw,5.42,"[5.0,7.0)",0.17997314000078013,"[0.00,0.20)",market_non_favorite,PS_CLOSE,False,-1.0
2012-04-15,2012-04,FIN,KuPS,JJK Jyvaskyla,home,draw,2.35,"[2.2,2.8)",0.4134063533412659,"[0.34,0.42)",market_favorite,PS_CLOSE,False,-1.0
2012-04-15,2012-04,FIN,KuPS,JJK Jyvaskyla,draw,draw,3.53,"[3.5,4.0)",0.2752138612895113,"[0.20,0.28)",market_non_favorite,PS_CLOSE,True,2.53
2012-04-15,2012-04,FIN,KuPS,JJK Jyvaskyla,away,draw,3.12,"[2.8,3.5)",0.31137978536922273,"[0.28,0.34)",market_non_favorite,PS_CLOSE,False,-1.0
2012-04-15,2012-04,FIN,Lahti,Haka,home,home,2.41,"[2.2,2.8)",0.40552941838016154,"[0.34,0.42)",market_favorite,PS_CLOSE,True,1.4100000000000001
2012-04-15,2012-04,FIN,Lahti,Haka,draw,home,3.21,"[2.8,3.5)",0.30446289666547954,"[0.28,0.34)",market_non_favorite,PS_CLOSE,False,-1.0
2012-04-15,2012-04,FIN,Lahti,Haka,away,home,3.37,"[2.8,3.5)",0.29000768495435886,"[0.28,0.34)",market_non_favorite,PS_CLOSE,False,-1.0
2012-04-15,2012-04,FIN,TPS,MyPa,home,away,1.64,"[1.0,1.8)",0.5951428337009349,"[0.55,1.00]",market_favorite,PS_CLOSE,False,-1.0
2012-04-15,2012-04,FIN,TPS,MyPa,draw,away,3.89,"[3.5,4.0)",0.2509085468559211,"[0.20,0.28)",market_non_favorite,PS_CLOSE,False,-1.0
2012-04-15,2012-04,FIN,TPS,MyPa,away,away,6.34,"[5.0,7.0)",0.15394861944314403,"[0.00,0.20)",market_non_favorite,PS_CLOSE,True,5.34
2012-04-18,2012-04,FIN,Lahti,Honka,home,home,3.44,"[2.8,3.5)",0.283641661755827,"[0.28,0.34)",market_non_favorite,PS_CLOSE,True,2.44
2012-04-18,2012-04,FIN,Lahti,Honka,draw,home,3.55,"[3.5,4.0)",0.27485276519437885,"[0.20,0.28)",market_non_favorite,PS_CLOSE,False,-1.0
2012-04-18,2012-04,FIN,Lahti,Honka,away,home,2.21,"[2.2,2.8)",0.4415055730497941,"[0.42,0.55)",market_favorite,PS_CLOSE,False,-1.0
2012-04-19,2012-04,FIN,VPS,Inter Turku,home,away,3.2,"[2.8,3.5)",0.304804849643145,"[0.28,0.34)",market_non_favorite,PS_CLOSE,False,-1.0
2012-04-19,2012-04,FIN,VPS,Inter Turku,draw,away,3.46,"[2.8,3.5)",0.28190043897631917,"[0.28,0.34)",market_non_favorite,PS_CLOSE,False,-1.0
2012-04-19,2012-04,FIN,VPS,Inter Turku,away,away,2.36,"[2.2,2.8)",0.4132947113805357,"[0.34,0.42)",market_favorite,PS_CLOSE,True,1.3599999999999999
2012-04-19,2012-04,FIN,MyPa,Jaro,home,home,2.29,"[2.2,2.8)",0.4258496338594418,"[0.42,0.55)",market_favorite,PS_CLOSE,True,1.29
2012-04-19,2012-04,FIN,MyPa,Jaro,draw,home,3.57,"[3.5,4.0)",0.2731640508510145,"[0.20,0.28)",market_non_favorite,PS_CLOSE,False,-1.0
2012-04-19,2012-04,FIN,MyPa,Jaro,away,home,3.24,"[2.8,3.5)",0.30098631528954367,"[0.28,0.34)",market_non_favorite,PS_CLOSE,False,-1.0
2012-04-19,2012-04,FIN,TPS,HJK,home,home,3.93,"[3.5,4.0)",0.24806632833066464,"[0.20,0.28)",market_non_favorite,PS_CLOSE,True,2.93
2012-04-19,2012-04,FIN,TPS,HJK,draw,home,3.62,"[3.5,4.0)",0.2693095774418542,"[0.20,0.28)",market_non_favorite,PS_CLOSE,False,-1.0
2012-04-19,2012-04,FIN,TPS,HJK,away,home,2.02,"[1.8,2.2)",0.4826240942274812,"[0.42,0.55)",market_favorite,PS_CLOSE,False,-1.0
2012-04-19,2012-04,FIN,JJK Jyvaskyla,Haka,home,away,1.88,"[1.8,2.2)",0.5193767701871054,"[0.42,0.55)",market_favorite,PS_CLOSE,False,-1.0
2012-04-19,2012-04,FIN,JJK Jyvaskyla,Haka,draw,away,3.62,"[3.5,4.0)",0.2697315823071155,"[0.20,0.28)",market_non_favorite,PS_CLOSE,False,-1.0
2012-04-19,2012-04,FIN,JJK Jyvaskyla,Haka,away,away,4.63,"[4.0,5.0)",0.21089164750577927,"[0.20,0.28)",market_non_favorite,PS_CLOSE,True,3.63
2012-04-19,2012-04,FIN,Mariehamn,KuPS,home,draw,2.19,"[1.8,2.2)",0.4446663945470111,"[0.42,0.55)",market_favorite,PS_CLOSE,False,-1.0
2012-04-19,2012-04,FIN,Mariehamn,KuPS,draw,draw,3.61,"[3.5,4.0)",0.26975606760608156,"[0.20,0.28)",market_non_favorite,PS_CLOSE,True,2.61
2012-04-19,2012-04,FIN,Mariehamn,KuPS,away,draw,3.41,"[2.8,3.5)",0.28557753784690737,"[0.28,0.34)",market_non_favorite,PS_CLOSE,False,-1.0
2012-04-22,2012-04,FIN,Haka,Mariehamn,home,away,2.42,"[2.2,2.8)",0.40312489393236567,"[0.34,0.42)",market_favorite,PS_CLOSE,False,-1.0
2012-04-22,2012-04,FIN,Haka,Mariehamn,draw,away,3.33,"[2.8,3.5)",0.292961634629527,"[0.28,0.34)",market_non_favorite,PS_CLOSE,False,-1.0
2012-04-22,2012-04,FIN,Haka,Mariehamn,away,away,3.21,"[2.8,3.5)",0.30391347143810743,"[0.28,0.34)",market_non_favorite,PS_CLOSE,True,2.21
2012-04-22,2012-04,FIN,Honka,JJK Jyvaskyla,home,away,1.8,"[1.8,2.2)",0.5420215761107585,"[0.42,0.55)",market_favorite,PS_CLOSE,False,-1.0
2012-04-22,2012-04,FIN,Honka,JJK Jyvaskyla,draw,away,4.07,"[4.0,5.0)",0.239714701965446,"[0.20,0.28)",market_non_favorite,PS_CLOSE,False,-1.0
2012-04-22,2012-04,FIN,Honka,JJK Jyvaskyla,away,away,4.47,"[4.0,5.0)",0.2182637219237954,"[0.20,0.28)",market_non_favorite,PS_CLOSE,True,3.4699999999999998
2012-04-22,2012-04,FIN,Inter Turku,MyPa,home,home,1.58,"[1.0,1.8)",0.6169498475757446,"[0.55,1.00]",market_favorite,PS_CLOSE,True,0.5800000000000001
2012-04-22,2012-04,FIN,Inter Turku,MyPa,draw,home,4.13,"[4.0,5.0)",0.23602439689338411,"[0.20,0.28)",market_non_favorite,PS_CLOSE,False,-1.0
2012-04-22,2012-04,FIN,Inter Turku,MyPa,away,home,6.63,"[5.0,7.0)",0.14702575553087124,"[0.00,0.20)",market_non_favorite,PS_CLOSE,False,-1.0
2012-04-22,2012-04,FIN,KuPS,TPS,home,draw,2.9,"[2.8,3.5)",0.33659549683490947,"[0.28,0.34)",market_non_favorite,PS_CLOSE,False,-1.0
2012-04-22,2012-04,FIN,KuPS,TPS,draw,draw,3.34,"[2.8,3.5)",0.2922535750961789,"[0.28,0.34)",market_non_favorite,PS_CLOSE,True,2.34
