test_month,date,league,match,outcome,probability,conservative_probability,odds,raw_odds,execution_cost_rate,conservative_ev,execution_bookmaker,reference_bookmakers,reference_dispersion,stake,actual_outcome,profit,won,source_file,source_row
2026-03,2026-03-01,B1,Westerlo v St. Gilloise,home,0.21306107252994455,0.2041338174543811,5.1,5.1,0.0,0.020260819636996885,BMGM,"['B365', 'BFD', 'BFE', 'BV', 'BW', 'CL', 'LB']",0.003927255075563427,0.25,draw,-0.25,False,data\historical_csv\football-data\2526\B1.csv,215
2026-03,2026-03-01,T1,Samsunspor v Gaziantep,away,0.20453523072718297,0.1961328961978371,5.2749999999999995,5.5,0.05,0.013909006894718745,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.0034023345293458496,0.2,draw,-0.2,False,data\historical_csv\football-data\2526\T1.csv,217
2026-03,2026-03-07,E2,Blackpool v Wigan,away,0.34167230793122233,0.3355407623742103,3.1,3.1,0.0,0.019372836092850898,BMGM,"['B365', 'BFD', 'BFE', 'BV', 'BW']",0.0011315455570119995,0.48,draw,-0.48,False,data\historical_csv\football-data\2526\E2.csv,411
2026-03,2026-03-08,T1,Konyaspor v Kasimpasa,away,0.25734124442500017,0.2496988345019886,4.324999999999999,4.5,0.05,0.058348510036678514,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW']",0.0026424099230115752,0.6,draw,-0.6,False,data\historical_csv\football-data\2526\T1.csv,222
2026-03,2026-03-08,B1,Gent v Mechelen,away,0.2695269982574083,0.2621249448773181,4.04,4.2,0.05,0.03780508175827779,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.0024020533800901936,0.49,home,-0.49,False,data\historical_csv\football-data\2526\B1.csv,223
2026-03,2026-03-09,P1,Tondela v Rio Ave,away,0.2706393745293617,0.2604264241534999,4.04,4.2,0.05,0.031080298508536774,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.005212950375861788,0.43,away,1.31,True,data\historical_csv\football-data\2526\P1.csv,226
2026-03,2026-03-15,T1,Samsunspor v Kayserispor,away,0.243697832668504,0.23356339492248043,4.42,4.6,0.05,0.011703201446216172,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.0051344377460235706,0.24,home,-0.24,False,data\historical_csv\football-data\2526\T1.csv,235
2026-03,2026-03-19,T1,Konyaspor v Genclerbirligi,away,0.22184300341296928,0.20070827113357168,5.2749999999999995,5.5,0.05,0.03756140762499882,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW']",0.016134732279397598,0.34,home,-0.34,False,data\historical_csv\football-data\2526\T1.csv,242
2026-03,2026-03-19,T1,Kayserispor v Karagumruk,away,0.2544720119041691,0.24411863762680136,4.324999999999999,4.5,0.05,0.034696845581197344,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW']",0.00535337427736775,0.42,home,-0.42,False,data\historical_csv\football-data\2526\T1.csv,240
