candidate_id,odds_source,window_start,window_end,bets,total_staked,profit,roi_pct,max_drawdown,active_bet_days,positive_months,negative_months,walk_forward_active_months,passes_window,fail_reasons
diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,PS_CLOSE,2021-04,2022-03,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,PS_CLOSE,2021-10,2022-09,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,PS_CLOSE,2022-04,2023-03,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,PS_CLOSE,2022-10,2023-09,7,70.0,25.9,37.0,10.0,4,1,0,1,False,['bets<minimum']
diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,PS_CLOSE,2023-04,2024-03,25,250.0,13.6,5.44,70.0,17,2,1,3,False,['drawdown_to_profit>maximum']
diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,PS_CLOSE,2023-10,2024-09,18,180.0,-12.3,-6.83,70.0,13,1,1,2,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,PS_CLOSE,2024-04,2025-03,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,PS_CLOSE,2024-10,2025-09,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,PS_CLOSE,2025-04,2026-03,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,AVG_CLOSE,2013-04,2014-03,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,AVG_CLOSE,2013-10,2014-09,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,AVG_CLOSE,2014-04,2015-03,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,AVG_CLOSE,2014-10,2015-09,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,AVG_CLOSE,2015-04,2016-03,1,10.0,19.8,198.0,0.0,1,1,0,1,False,['bets<minimum']
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,AVG_CLOSE,2015-10,2016-09,5,50.0,-20.2,-40.4,40.0,3,1,1,2,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,AVG_CLOSE,2016-04,2017-03,4,40.0,-40.0,-100.0,40.0,2,0,1,1,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,AVG_CLOSE,2016-10,2017-09,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,AVG_CLOSE,2017-04,2018-03,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,AVG_CLOSE,2017-10,2018-09,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,AVG_CLOSE,2018-04,2019-03,10,100.0,51.0,51.0,30.0,5,1,0,1,False,['bets<minimum']
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,AVG_CLOSE,2018-10,2019-09,37,370.0,44.6,12.05,64.2,21,3,1,4,True,[]
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,AVG_CLOSE,2019-04,2020-03,27,270.0,-6.4,-2.37,64.2,16,2,1,3,False,"['profit<=0', 'roi<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,AVG_CLOSE,2019-10,2020-09,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,AVG_CLOSE,2020-04,2021-03,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,AVG_CLOSE,2020-10,2021-09,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,AVG_CLOSE,2021-04,2022-03,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,AVG_CLOSE,2021-10,2022-09,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,AVG_CLOSE,2022-04,2023-03,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,AVG_CLOSE,2022-10,2023-09,10,100.0,21.8,21.8,20.0,6,1,0,1,False,['bets<minimum']
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,AVG_CLOSE,2023-04,2024-03,10,100.0,21.8,21.8,20.0,6,1,0,1,False,['bets<minimum']
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,AVG_CLOSE,2023-10,2024-09,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,AVG_CLOSE,2024-04,2025-03,11,110.0,-12.5,-11.36,27.7,6,0,1,1,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,AVG_CLOSE,2024-10,2025-09,48,480.0,-40.3,-8.4,118.6,21,1,2,3,False,"['profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,AVG_CLOSE,2025-04,2026-03,37,370.0,-27.8,-7.51,91.6,15,1,1,2,False,"['profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,PS_CLOSE,2013-04,2014-03,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,PS_CLOSE,2013-10,2014-09,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,PS_CLOSE,2014-04,2015-03,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,PS_CLOSE,2014-10,2015-09,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,PS_CLOSE,2015-04,2016-03,1,10.0,19.5,195.0,0.0,1,1,0,1,False,['bets<minimum']
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,PS_CLOSE,2015-10,2016-09,14,140.0,18.2,13.0,50.0,9,2,2,4,False,"['bets<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,PS_CLOSE,2016-04,2017-03,13,130.0,-1.3,-1.0,50.0,8,1,2,3,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,PS_CLOSE,2016-10,2017-09,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,PS_CLOSE,2017-04,2018-03,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,PS_CLOSE,2017-10,2018-09,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,PS_CLOSE,2018-04,2019-03,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,PS_CLOSE,2018-10,2019-09,20,200.0,14.5,7.25,50.0,13,2,0,2,False,['drawdown_to_profit>maximum']
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,PS_CLOSE,2019-04,2020-03,20,200.0,14.5,7.25,50.0,13,2,0,2,False,['drawdown_to_profit>maximum']
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,PS_CLOSE,2019-10,2020-09,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,PS_CLOSE,2020-04,2021-03,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,PS_CLOSE,2020-10,2021-09,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,PS_CLOSE,2021-04,2022-03,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,PS_CLOSE,2021-10,2022-09,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,PS_CLOSE,2022-04,2023-03,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,PS_CLOSE,2022-10,2023-09,23,230.0,80.3,34.91,35.6,17,3,0,3,True,[]
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,PS_CLOSE,2023-04,2024-03,26,260.0,50.3,19.35,40.0,20,3,1,4,True,[]
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,PS_CLOSE,2023-10,2024-09,3,30.0,-30.0,-100.0,30.0,3,0,1,1,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,PS_CLOSE,2024-04,2025-03,30,300.0,-15.1,-5.03,94.7,15,1,2,3,False,"['profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,PS_CLOSE,2024-10,2025-09,30,300.0,-15.1,-5.03,94.7,15,1,2,3,False,"['profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-market-prob-bucket-jpn-away-0p28-0p34,PS_CLOSE,2025-04,2026-03,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-odds-bucket-swe-away-2p2-2p8,AVG_CLOSE,2013-04,2014-03,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-odds-bucket-swe-away-2p2-2p8,AVG_CLOSE,2013-10,2014-09,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-odds-bucket-swe-away-2p2-2p8,AVG_CLOSE,2014-04,2015-03,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-odds-bucket-swe-away-2p2-2p8,AVG_CLOSE,2014-10,2015-09,0,0.0,0.0,0.0,0.0,0,0,0,0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
