date,league,home_team,away_team,outcome,actual_result,odds,odds_bucket,market_prob_bucket,favorite_relation,stake,won,profit,rule_label,month,candidate_id,odds_source
2016-11-05,RUS,Krylya Sovetov,Ural,home,draw,2.26,"[2.2,2.8)","[0.34,0.42)",market_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=RUS|home|[2.2,2.8)",2016-11,diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,AVG_CLOSE
2016-11-25,RUS,Ufa,Orenburg,home,home,2.42,"[2.2,2.8)","[0.34,0.42)",market_favorite,1.0,True,1.42,"league|outcome|odds_bucket=RUS|home|[2.2,2.8)",2016-11,diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,AVG_CLOSE
2017-05-01,RUS,Krylya Sovetov,Orenburg,home,draw,2.46,"[2.2,2.8)","[0.34,0.42)",market_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=RUS|home|[2.2,2.8)",2017-05,diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,AVG_CLOSE
2017-05-08,RUS,FK Anzi Makhackala,Lokomotiv Moscow,home,draw,2.5,"[2.2,2.8)","[0.34,0.42)",market_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=RUS|home|[2.2,2.8)",2017-05,diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,AVG_CLOSE
2017-05-08,RUS,Ural,Krylya Sovetov,home,away,2.55,"[2.2,2.8)","[0.34,0.42)",market_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=RUS|home|[2.2,2.8)",2017-05,diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,AVG_CLOSE
2017-05-14,RUS,Ufa,FK Anzi Makhackala,home,home,2.71,"[2.2,2.8)","[0.34,0.42)",market_favorite,1.0,True,1.71,"league|outcome|odds_bucket=RUS|home|[2.2,2.8)",2017-05,diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,AVG_CLOSE
2017-05-21,RUS,Amkar,Rubin Kazan,home,away,2.5,"[2.2,2.8)","[0.34,0.42)",market_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=RUS|home|[2.2,2.8)",2017-05,diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,AVG_CLOSE
2017-05-21,RUS,Ufa,Ural,home,home,2.76,"[2.2,2.8)","[0.28,0.34)",market_non_favorite,1.0,True,1.76,"league|outcome|odds_bucket=RUS|home|[2.2,2.8)",2017-05,diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,AVG_CLOSE
2017-05-25,RUS,Yenisey,Arsenal Tula,home,home,2.5,"[2.2,2.8)","[0.34,0.42)",market_favorite,1.0,True,1.5,"league|outcome|odds_bucket=RUS|home|[2.2,2.8)",2017-05,diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,AVG_CLOSE
2017-07-15,RUS,Tosno,Ufa,home,away,2.38,"[2.2,2.8)","[0.34,0.42)",market_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=RUS|home|[2.2,2.8)",2017-07,diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,AVG_CLOSE
