candidate_id,odds_source,window_start,window_end,bets,total_staked,profit,roi_pct,max_drawdown,active_bet_days,positive_months,negative_months,walk_forward_active_months,rule_contributions,active_rules,passes_window,fail_reasons
diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,AVG_CLOSE,2013-03,2014-02,0,0.0,0.0,0.0,0.0,0,0,0,0,[],0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,AVG_CLOSE,2013-09,2014-08,0,0.0,0.0,0.0,0.0,0,0,0,0,[],0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,AVG_CLOSE,2014-03,2015-02,0,0.0,0.0,0.0,0.0,0,0,0,0,[],0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,AVG_CLOSE,2014-09,2015-08,0,0.0,0.0,0.0,0.0,0,0,0,0,[],0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,AVG_CLOSE,2015-03,2016-02,0,0.0,0.0,0.0,0.0,0,0,0,0,[],0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,AVG_CLOSE,2015-09,2016-08,0,0.0,0.0,0.0,0.0,0,0,0,0,[],0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,AVG_CLOSE,2016-03,2017-02,2,20.0,4.2,21.0,10.0,2,1,0,1,"[{'rule_label': 'league|outcome|odds_bucket=RUS|home|[2.2,2.8)', 'bets': 2, 'profit': 4.2, 'roi_pct': 21.0}]",1,False,"['bets<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,AVG_CLOSE,2016-09,2017-08,14,140.0,-36.1,-25.79,50.0,12,2,1,3,"[{'rule_label': 'league|outcome|odds_bucket=RUS|home|[2.2,2.8)', 'bets': 14, 'profit': -36.1, 'roi_pct': -25.79}]",1,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,AVG_CLOSE,2017-03,2018-02,12,120.0,-40.3,-33.58,50.0,10,1,1,2,"[{'rule_label': 'league|outcome|odds_bucket=RUS|home|[2.2,2.8)', 'bets': 12, 'profit': -40.3, 'roi_pct': -33.58}]",1,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,AVG_CLOSE,2017-09,2018-08,0,0.0,0.0,0.0,0.0,0,0,0,0,[],0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,AVG_CLOSE,2018-03,2019-02,0,0.0,0.0,0.0,0.0,0,0,0,0,[],0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,AVG_CLOSE,2018-09,2019-08,0,0.0,0.0,0.0,0.0,0,0,0,0,[],0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,AVG_CLOSE,2019-03,2020-02,0,0.0,0.0,0.0,0.0,0,0,0,0,[],0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,AVG_CLOSE,2019-09,2020-08,0,0.0,0.0,0.0,0.0,0,0,0,0,[],0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,AVG_CLOSE,2020-03,2021-02,0,0.0,0.0,0.0,0.0,0,0,0,0,[],0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,AVG_CLOSE,2020-09,2021-08,0,0.0,0.0,0.0,0.0,0,0,0,0,[],0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,AVG_CLOSE,2021-03,2022-02,0,0.0,0.0,0.0,0.0,0,0,0,0,[],0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,AVG_CLOSE,2021-09,2022-08,0,0.0,0.0,0.0,0.0,0,0,0,0,[],0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,AVG_CLOSE,2022-03,2023-02,0,0.0,0.0,0.0,0.0,0,0,0,0,[],0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,AVG_CLOSE,2022-09,2023-08,0,0.0,0.0,0.0,0.0,0,0,0,0,[],0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,AVG_CLOSE,2023-03,2024-02,13,130.0,-8.4,-6.46,50.0,11,1,1,2,"[{'rule_label': 'league|outcome|odds_bucket=RUS|home|[2.2,2.8)', 'bets': 13, 'profit': -8.4, 'roi_pct': -6.46}]",1,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,AVG_CLOSE,2023-09,2024-08,13,130.0,-8.4,-6.46,50.0,11,1,1,2,"[{'rule_label': 'league|outcome|odds_bucket=RUS|home|[2.2,2.8)', 'bets': 13, 'profit': -8.4, 'roi_pct': -6.46}]",1,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,AVG_CLOSE,2024-03,2025-02,0,0.0,0.0,0.0,0.0,0,0,0,0,[],0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,AVG_CLOSE,2024-09,2025-08,0,0.0,0.0,0.0,0.0,0,0,0,0,[],0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,AVG_CLOSE,2025-03,2026-02,0,0.0,0.0,0.0,0.0,0,0,0,0,[],0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,PS_CLOSE,2013-03,2014-02,0,0.0,0.0,0.0,0.0,0,0,0,0,[],0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,PS_CLOSE,2013-09,2014-08,0,0.0,0.0,0.0,0.0,0,0,0,0,[],0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
diagnostic-league-outcome-odds-bucket-rus-home-2p2-2p8,PS_CLOSE,2014-03,2015-02,0,0.0,0.0,0.0,0.0,0,0,0,0,[],0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
