month,train_window,status,training_candidates,bets,active_days,staked,profit,roi_pct,available_capacity,test_candidates,alpha,safety_margin,estimator_profile,maximum_odds,validation_rmse_pct,outcome_probability_validation_brier,market_probability_validation_brier,outcome_probability_weight,positive_clv_validation_brier,minimum_positive_clv_probability,average_closing_edge_pct,positive_clv_rate,outcome_counts
2021-10,2021-01-01..2021-09-30,ABSTAIN_INNER_VALIDATION,902,0,0,0.0,0.0,0.0,3100.0,,,,,,,,,,,,,,
2021-11,2021-02-01..2021-10-31,ABSTAIN_INNER_VALIDATION,1470,0,0,0.0,0.0,0.0,3000.0,,,,,,,,,,,,,,
2021-12,2021-03-01..2021-11-30,FROZEN_MODEL_EVALUATED,1922,3,3,0.59,0.32,54.24,3100.0,507.0,1.0,0.5,ridge,5.0,8.0022,,,0.0,0.231331,0.0,2.6388,0.6667,"{'home': 2, 'away': 1}"
2022-01,2021-04-01..2021-12-31,FROZEN_MODEL_EVALUATED,2429,3,3,0.71,0.92,129.58,3100.0,451.0,100.0,0.25,ridge,5.0,7.5325,,,0.0,0.222506,0.0,16.5994,0.6667,"{'home': 2, 'away': 1}"
2022-02,2021-05-01..2022-01-31,FROZEN_MODEL_EVALUATED,2880,27,11,9.67,3.14,32.47,2800.0,645.0,100.0,0.0,ridge,5.0,8.2031,,,0.0,0.224197,0.0,0.9817,0.5556,"{'home': 13, 'draw': 9, 'away': 5}"
2022-03,2021-06-01..2022-02-28,FROZEN_MODEL_EVALUATED,3525,15,10,4.89,-1.19,-24.34,3100.0,489.0,100.0,0.25,ridge,5.0,8.361,,,0.0,0.226467,0.0,7.3407,0.8,"{'home': 10, 'away': 4, 'draw': 1}"
2022-04,2021-07-01..2022-03-31,FROZEN_MODEL_EVALUATED,4014,10,6,5.02,3.36,66.93,3000.0,677.0,1.0,0.25,ridge,5.0,8.5604,,,0.0,0.229076,0.0,7.4629,0.8,"{'home': 6, 'away': 4}"
2022-05,2021-08-01..2022-04-30,FROZEN_MODEL_EVALUATED,4654,5,3,2.26,-0.75,-33.19,3100.0,345.0,1.0,0.5,ridge,5.0,8.856,,,0.0,0.228198,0.0,4.5869,0.6,"{'home': 3, 'away': 2}"
2022-08,2021-11-01..2022-07-31,ABSTAIN_INNER_VALIDATION,3630,0,0,0.0,0.0,0.0,3100.0,,,,,,,,,,,,,,
2022-09,2021-12-01..2022-08-31,FROZEN_MODEL_EVALUATED,3747,14,6,2.59,-2.02,-77.99,3000.0,423.0,10.0,0.0,ridge,5.0,8.6029,,,0.0,0.231942,0.0,1.883,0.5714,"{'away': 7, 'draw': 3, 'home': 4}"
