label,bets,wins,hit_rate,wilson_hit_rate_lower_95,avg_odds,avg_implied_probability,edge_vs_implied_probability,conservative_edge_vs_implied,staked,profit,roi_pct,decision,decision_reasons
2025-26,289,101,0.3495,0.2968,3.1111,0.3221,0.0273,-0.0253,2679.65,253.02,9.44,POSITIVE_EDGE_BUT_NOT_CONSERVATIVE,['wilson_lower<=average_implied_probability']
2024-25,120,39,0.325,0.2478,3.0699,0.3368,-0.0118,-0.089,899.91,-21.89,-2.43,NO_CALIBRATED_EDGE,"['hit_rate<=average_implied_probability', 'wilson_lower<=average_implied_probability', 'roi<=0']"
2023-24,110,52,0.4727,0.3819,2.4452,0.4759,-0.0032,-0.094,1069.97,-36.08,-3.37,NO_CALIBRATED_EDGE,"['hit_rate<=average_implied_probability', 'wilson_lower<=average_implied_probability', 'roi<=0']"
