test_month,candidate_id,source_file,source_row,date,league,home_team,away_team,outcome,probability,conservative_probability,odds,raw_odds,conservative_ev_pct,reference_dispersion,reference_bookmakers,execution_cost_rate,execution_bookmaker,odds_band,source_type,implied_probability,price_ratio,probability_uncertainty,relative_dispersion,log_odds,probability_squared,odds_probability_interaction,reference_depth_inverse,raw_net_odds_gap_pct,outcome_odds_band,outcome_source_type,source_odds_band,direct_predicted_clv_pct,direct_lower_clv_pct,direct_staking_probability,direct_market_staking_probability,staking_probability_profile,decision_frozen_before_closing_and_result,movement_predicted_clv_pct,movement_lower_clv_pct,movement_staking_probability,movement_market_staking_probability,predicted_closing_edge_pct,model_disagreement_pct,lower_closing_edge_pct,staking_probability,minimum_lower_clv_staking_probability,stake_multiplier,stake,stake_policy,horizon_role,direct_unshrunk_market_staking_probability,direct_market_calibration_weight,direct_market_logistic_staking_probability,direct_validated_market_residual_staking_probability,outcome_probability_weight,movement_market_logistic_staking_probability,movement_validated_market_residual_staking_probability,movement_unshrunk_market_staking_probability,movement_market_calibration_weight,profit,closing_fair_odds,positive_clv,closing_probability,closing_edge_pct,actual_outcome,won
2021-12,data\historical_csv\football-data\2122\B1.csv:153,data\historical_csv\football-data\2122\B1.csv,153,2021-12-05,B1,Standard,Charleroi,draw,0.2705801500737049,0.2539979153803977,4.038,4.1,2.564358230604613,0.0145822346933071,5,0.0,BW,4.0-5.0,sportsbook,0.2476473501733531,1.0926026459976204,0.0165822346933071,0.0538924776608151,1.3957495198906458,0.0732136176139086,0.3776621145573124,0.2,1.535413571074784,draw:4.0-5.0,draw:sportsbook,sportsbook:4.0-5.0,6.76514087639357,4.840709193668474,0.259635238221071,0.2588410084624207,lower_clv,True,6.905212016184392,4.8456017631991255,0.259647354539869,0.2588410084624207,6.8351764462889815,0.1400711397908223,4.840709193668474,0.2588410084624207,0.259635238221071,1.0,1.12,model_agreement_0.75_kelly,9m3m_core,,,,,,,,,,-1.12,3.595066851432493,True,0.2781589442770832,12.32058169908623,away,False
2021-12,data\historical_csv\football-data\2122\I2.csv:162,data\historical_csv\football-data\2122\I2.csv,162,2021-12-10,I2,Cremonese,Crotone,home,0.5471061763299465,0.5330356378786342,1.9604,1.98,4.49630644972745,0.0120705384513122,5,0.0,BW,1.5-2.0,sportsbook,0.5100999795960008,1.0725469480772272,0.0140705384513123,0.0220625154193705,0.6731485340532554,0.2993251681783745,0.3682837205679853,0.2,0.9997959600081652,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,6.86749950456019,4.943067821835093,0.5353145675465981,0.5527177388996904,lower_clv,True,7.7027435611320305,6.702827776101761,0.544291102714251,0.5527177388996904,7.2851215328461105,0.8352440565718409,4.943067821835093,0.5527177388996904,0.5353145675465981,1.0,6.52,model_agreement_0.75_kelly,9m3m_core,,,,,,,,,,6.26,1.8275045540839805,True,0.5471942588407068,7.271962503132157,home,True
2021-12,data\historical_csv\football-data\2122\B1.csv:158,data\historical_csv\football-data\2122\B1.csv,158,2021-12-11,B1,St Truiden,Cercle Brugge,away,0.3742291928140182,0.3680812060592269,2.862,2.9,5.3448411741507496,0.0041479867547913,5,0.0,WH,2.0-3.0,sportsbook,0.3494060097833683,1.0710439498337203,0.0061479867547913,0.0110840811845825,1.0515206811342592,0.1400474887542316,0.3935097357281205,0.2,1.327742837176782,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,5.683914594685907,3.75948291196081,0.3625418690145381,0.3679860747722739,lower_clv,True,6.328789090540998,4.869005894888745,0.366418608996816,0.3679860747722739,6.006351842613453,0.6448744958550909,3.75948291196081,0.3679860747722739,0.3625418690145381,1.0,2.14,model_agreement_0.75_kelly,9m3m_core,,,,,,,,,,3.98,2.668555614413742,True,0.3747345547526432,7.2490295702065,away,True
2021-12,data\historical_csv\football-data\2122\N1.csv:140,data\historical_csv\football-data\2122\N1.csv,140,2021-12-11,N1,Zwolle,For Sittard,home,0.5228425503533685,0.5068772830637751,1.98,2.0,0.3617020466274656,0.0139652672895933,5,0.0,BW,1.5-2.0,sportsbook,0.5050505050505051,1.0352282496996696,0.0159652672895933,0.0267102730643379,0.6830968447064438,0.2733643324600146,0.3571520964246559,0.2,1.0101010101010166,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,4.057453170251396,2.133021487526299,0.5158233408460924,0.5267866060211436,lower_clv,True,4.147620076020964,3.137707173368476,0.5208975109766084,0.5267866060211436,4.10253662313618,0.0901669057695677,2.133021487526299,0.5267866060211436,0.5158233408460924,1.0,3.29,model_agreement_0.75_kelly,9m3m_core,,,,,,,,,,-3.29,2.1971794303509165,False,0.4551289649750124,-9.884464934947534,away,False
2021-12,data\historical_csv\football-data\2122\B1.csv:162,data\historical_csv\football-data\2122\B1.csv,162,2021-12-12,B1,Gent,Genk,home,0.5207001905742764,0.5087468653108813,2.029,2.05,3.224738971577823,0.009953325263395,5,0.0,WH,2.0-3.0,sportsbook,0.4928536224741252,1.0565006866752067,0.011953325263395,0.0191152710207722,0.7075430608436777,0.2711286884640878,0.3684178066208098,0.2,1.0349926071956617,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,6.971487795427491,5.0470561127023945,0.5177282213538807,0.5244953400213775,lower_clv,True,6.77383586358733,5.738930166879297,0.5211381476928502,0.5244953400213775,6.87266182950741,0.197651931840161,5.0470561127023945,0.5244953400213775,0.5177282213538807,1.0,4.68,model_agreement_0.75_kelly,9m3m_core,,,,,,,,,,4.82,1.6777946634594878,True,0.5960204915290852,20.93255773125138,home,True
2021-12,data\historical_csv\football-data\2122\T1.csv:191,data\historical_csv\football-data\2122\T1.csv,191,2021-12-27,T1,Konyaspor,Besiktas,draw,0.2834178223434885,0.2749427582864788,3.8126,3.87,4.824676024302943,0.0064750640570096,4,0.0,PS,3.0-4.0,sportsbook,0.2622882022766616,1.0805587894667843,0.0084750640570096,0.0228463545569204,1.3383113710977392,0.0803256620219252,0.3793012944140496,0.25,1.5055342810680328,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,4.914053108174562,2.989621425449465,0.2701296265683509,0.2722207928489851,lower_clv,True,5.295501591470075,3.350858191140293,0.2710771079870437,0.2722207928489851,5.104777349822319,0.3814484832955136,2.989621425449465,0.2722207928489851,0.2701296265683509,0.5,0.5,model_agreement_0.75_kelly,9m3m_core,,,,,,,,,,-0.5,3.5415519488763585,True,0.2823620871401516,7.653369343054206,home,False
2022-01,data\historical_csv\football-data\2122\N1.csv:164,data\historical_csv\football-data\2122\N1.csv,164,2022-01-14,N1,Zwolle,Willem II,home,0.3123726560091148,0.3085295519898937,3.45,3.5,6.442695436513324,0.001843104019221,5,0.0,BW,3.0-4.0,sportsbook,0.2898550724637681,1.077685663231446,0.0038431040192211,0.0059003372534864,1.2383742310432684,0.0975766762221887,0.3868342476842309,0.2,1.4492753623188248,home:3.0-4.0,home:sportsbook,sportsbook:3.0-4.0,6.102862385134451,4.2047361918972905,0.3020427135997023,0.2949255707955616,lower_clv,True,7.011467514879333,5.250016205667052,0.3050725107410639,0.2949255707955616,6.557164950006891,0.908605129744882,4.2047361918972905,0.2949255707955616,0.3020427135997023,1.0,0.54,model_agreement_0.75_kelly,9m3m_core,,,,,,,,,,1.32,2.554000684227436,True,0.391542573256002,35.082187773320705,home,True
2022-02,data\historical_csv\football-data\2122\T1.csv:234,data\historical_csv\football-data\2122\T1.csv,234,2022-02-05,T1,Trabzonspor,Kasimpasa,draw,0.2656433253386424,0.259801151610176,3.9498,4.01,2.6162588629873307,0.0038421737284663,5,0.0,PS,3.0-4.0,sportsbook,0.2531773760696744,1.04923800642257,0.0058421737284664,0.0144636561960229,1.3736649447197489,0.0705663762969718,0.3649049238164765,0.2,1.5241278039394457,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,3.17653563603389,3.17653563603389,0.2612196456429032,0.2541881797302718,lower_clv,True,3.717039291920421,3.717039291920421,0.2625880786164373,0.2541881797302718,3.4467874639771554,0.540503655886531,3.17653563603389,0.2541881797302718,0.2612196456429032,1.0,0.1,model_agreement_0.75_kelly,9m3m_core,,,,,,,,,,-0.1,3.9290354443892896,True,0.2545153929390004,0.5284899030463697,home,False
2022-02,data\historical_csv\football-data\2122\SP2.csv:284,data\historical_csv\football-data\2122\SP2.csv,284,2022-02-06,SP2,Fuenlabrada,Valladolid,home,0.2701310785941815,0.2593515113072516,3.94,4.0,2.184495455057145,0.0087795672869298,5,0.0,WH,3.0-4.0,sportsbook,0.2538071065989847,1.064316449661075,0.0107795672869298,0.032501137346434,1.3711807233098423,0.0729707996224558,0.3703985277352377,0.2,1.522842639593902,home:3.0-4.0,home:sportsbook,sportsbook:3.0-4.0,4.911299343782526,4.911299343782526,0.2662723333598541,0.2588132874917302,lower_clv,True,5.919853257467178,5.919853257467178,0.2688321148666679,0.2588132874917302,5.415576300624852,1.0085539136846524,4.911299343782526,0.2588132874917302,0.2662723333598541,1.0,0.5,model_agreement_0.75_kelly,9m3m_core,,,,,,,,,,-0.5,4.030076720234471,False,0.2481342340157285,-2.235111797802969,draw,False
2022-02,data\historical_csv\football-data\2122\B1.csv:235,data\historical_csv\football-data\2122\B1.csv,235,2022-02-12,B1,Eupen,Gent,away,0.5487808885282728,0.5413274488873124,1.98,2.0,7.182834879687872,0.0054534396409603,5,0.0,WH,1.5-2.0,sportsbook,0.5050505050505051,1.08658615928598,0.0074534396409603,0.0099373716449663,0.6830968447064438,0.3011604636138805,0.3748704933888618,0.2,1.0101010101010166,away:1.5-2.0,away:sportsbook,sportsbook:1.5-2.0,7.217938190514625,7.217938190514625,0.5415047383359324,0.5520093735076086,lower_clv,True,8.600395066075151,8.600395066075151,0.5484868437680563,0.5520093735076086,7.909166628294888,1.3824568755605269,7.217938190514625,0.5520093735076086,0.5415047383359324,1.0,7.12,model_agreement_0.75_kelly,9m3m_core,,,,,,,,,,6.98,1.6223016043077598,True,0.6164081927458258,22.04882216367352,away,True
2022-02,data\historical_csv\football-data\2122\I2.csv:216,data\historical_csv\football-data\2122\I2.csv,216,2022-02-12,I2,Vicenza,Cosenza,draw,0.2881650845183673,0.2825315302114359,3.646,3.7,3.0109959150895538,0.0036335543069313,5,0.0,PS,3.0-4.0,sportsbook,0.274273176083379,1.0506498981539674,0.0056335543069314,0.0126092802429705,1.293630676256471,0.0830391159354778,0.3727791931589987,0.2,1.4810751508502529,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,3.3059470055487497,3.3059470055487497,0.283340501935131,0.27745259505481,lower_clv,True,3.9221646094576457,3.9221646094576457,0.2850306215289568,0.27745259505481,3.6140558075031977,0.616217603908896,3.3059470055487497,0.27745259505481,0.283340501935131,1.0,0.33,model_agreement_0.75_kelly,9m3m_core,,,,,,,,,,0.87,3.645419549038383,True,0.2743168479095328,0.0159227478156775,draw,True
2022-02,data\historical_csv\football-data\2122\B1.csv:240,data\historical_csv\football-data\2122\B1.csv,240,2022-02-13,B1,St. Gilloise,St Truiden,home,0.6812181510308626,0.6642446755720056,1.6076,1.62,6.783974044955632,0.0149734754588569,5,0.0,WH,1.5-2.0,sportsbook,0.6220452848967404,1.0951262995972149,0.0169734754588569,0.0219804411203637,0.4747423835929091,0.4640581692939071,0.323403128767146,0.2,0.771336153271962,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,9.91031614224234,9.91031614224234,0.6836919391779195,0.691292733943027,lower_clv,True,10.335110368001589,10.335110368001589,0.6863343516297684,0.691292733943027,10.122713255121964,0.4247942257592481,9.91031614224234,0.691292733943027,0.6836919391779195,1.0,11.05,model_agreement_0.75_kelly,9m3m_core,,,,,,,,,,-11.05,1.5408043039911443,True,0.6490116865650626,4.335118732199472,away,False
2022-02,data\historical_csv\football-data\2122\B1.csv:239,data\historical_csv\football-data\2122\B1.csv,239,2022-02-13,B1,Genk,Standard,home,0.5631690651038209,0.5510857689691911,1.8624,1.88,2.634213612822145,0.0100832961346298,5,0.0,WH,1.5-2.0,sportsbook,0.5369415807560138,1.048846066849356,0.0120832961346297,0.0179045632287543,0.6218659785549815,0.3171593958899117,0.3502156817626817,0.2,0.9450171821305808,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,5.22131411919804,5.22131411919804,0.5649769873238727,0.5672328745097021,lower_clv,True,5.626027292210356,5.626027292210356,0.5671500606325728,0.5672328745097021,5.423670705704199,0.4047131730123157,5.22131411919804,0.5672328745097021,0.5649769873238727,1.0,3.95,model_agreement_0.75_kelly,9m3m_core,,,,,,,,,,3.41,1.7599921770022209,True,0.5681843436959425,5.818652169932315,home,True
2022-02,data\historical_csv\football-data\2122\SP2.csv:299,data\historical_csv\football-data\2122\SP2.csv,299,2022-02-18,SP2,Cartagena,Valladolid,away,0.471618301895688,0.4550706829437315,2.4210000000000003,2.45,10.17261234067741,0.0145476189519564,5,0.0,WH,2.0-3.0,sportsbook,0.413052457662123,1.1417879088894607,0.0165476189519565,0.0308461713497584,0.8841806779559216,0.2224238226829722,0.4169957899065499,0.2,1.1978521272201448,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,9.736395915875685,9.736395915875685,0.4532688802803621,0.4702532359290259,lower_clv,True,11.71478633022527,11.71478633022527,0.4614406705089849,0.4702532359290259,10.725591123050478,1.978390414349585,9.736395915875685,0.4702532359290259,0.4532688802803621,1.0,7.31,model_agreement_0.75_kelly,9m3m_core,,,,,,,,,,10.39,2.325572676071715,True,0.4300016122003845,4.103390313713096,away,True
2022-02,data\historical_csv\football-data\2122\SP2.csv:300,data\historical_csv\football-data\2122\SP2.csv,300,2022-02-19,SP2,Zaragoza,Las Palmas,home,0.3794501867216367,0.3713135615228519,2.8326,2.87,5.178279436963051,0.0061366251987847,5,0.0,WH,2.0-3.0,sportsbook,0.3530325496010731,1.0748305989077085,0.0081366251987847,0.0161724131744506,1.041195017798159,0.1439824442030849,0.3950816439171493,0.2,1.3203417355080127,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,6.174108699371685,6.174108699371685,0.3748291629576067,0.3728502705325325,lower_clv,True,7.2132847584882365,7.2132847584882365,0.3784977926939498,0.3728502705325325,6.693696728929961,1.039176059116551,6.174108699371685,0.3728502705325325,0.3748291629576067,1.0,2.3,model_agreement_0.75_kelly,9m3m_core,,,,,,,,,,4.21,2.5476598997581723,True,0.3925170703102567,11.184385336083324,home,True
2022-02,data\historical_csv\football-data\2122\I2.csv:256,data\historical_csv\football-data\2122\I2.csv,256,2022-02-26,I2,Vicenza,Pordenone,home,0.4843215734089643,0.4764615677530101,2.274,2.3,8.347360507034484,0.0058600056559543,5,0.0,WH,2.0-3.0,sportsbook,0.4397537379067722,1.101347257931985,0.0078600056559542,0.0120994107586573,0.8215403953283443,0.2345673864693348,0.3978897368844463,0.2,1.1433597185575906,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,9.22551862186964,9.22551862186964,0.4803233008877293,0.4837146395079896,lower_clv,True,10.32196272968122,10.32196272968122,0.4851449548358892,0.4837146395079896,9.773740675775429,1.09644410781158,9.22551862186964,0.4837146395079896,0.4803233008877293,1.0,5.89,model_agreement_0.75_kelly,9m3m_core,,,,,,,,,,7.5,2.2149565943286,True,0.4514761158573048,2.665668745951111,home,True
2022-02,data\historical_csv\football-data\2122\I2.csv:254,data\historical_csv\football-data\2122\I2.csv,254,2022-02-26,I2,Parma,Spal,home,0.4780212498990455,0.4681725610155291,2.176,2.2,1.874349276979137,0.0078486888835163,5,0.0,WH,2.0-3.0,sportsbook,0.4595588235294117,1.040174239780323,0.0098486888835163,0.0164191212946578,0.7774883289936962,0.2285043153550457,0.371655942807487,0.2,1.1029411764705843,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,4.033275293135092,4.033275293135092,0.4780940960162457,0.4770379075181007,lower_clv,True,4.286326038455046,4.286326038455046,0.4792570130443706,0.4770379075181007,4.1598006657950695,0.2530507453199542,4.033275293135092,0.4770379075181007,0.4780940960162457,1.0,2.43,model_agreement_0.75_kelly,9m3m_core,,,,,,,,,,2.86,1.863772010980161,True,0.5365463125900781,16.752477619601013,home,True
2022-02,data\historical_csv\football-data\2122\I2.csv:252,data\historical_csv\football-data\2122\I2.csv,252,2022-02-26,I2,Como,Brescia,away,0.3988314743557221,0.3856239834137213,2.6660000000000004,2.7,2.807353978098104,0.0112074909420007,5,0.0,WH,2.0-3.0,sportsbook,0.3750937734433608,1.0632847106323553,0.0132074909420007,0.0281008186731137,0.980579221756517,0.159066544936759,0.3910858567357382,0.2,1.275318829707417,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,3.2818203379560664,3.2818203379560664,0.3874036771866319,0.3932718952994565,lower_clv,True,4.203837925065179,4.203837925065179,0.3908621077459308,0.3932718952994565,3.742829131510623,0.9220175871091127,3.2818203379560664,0.3932718952994565,0.3874036771866319,1.0,2.18,model_agreement_0.75_kelly,9m3m_core,,,,,,,,,,-2.18,2.3396648646634444,True,0.4274116413437049,13.947943582231748,draw,False
2022-03,data\historical_csv\football-data\2122\I2.csv:274,data\historical_csv\football-data\2122\I2.csv,274,2022-03-05,I2,Parma,Reggina,home,0.5693915641277388,0.5562253432573707,1.882,1.9,4.681609601037162,0.0111662208703681,5,0.0,WH,1.5-2.0,sportsbook,0.5313496280552604,1.0715949236884044,0.0131662208703681,0.0196107943528701,0.6323350411631878,0.3242067532998329,0.3600462381406856,0.2,0.9564293304994642,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,8.336532566827,6.245623798902872,0.5645357268804616,0.5815054976664074,lower_clv,True,7.583374897935946,6.543740264394127,0.5661197676110209,0.5815054976664074,7.959953732381473,0.7531576688910535,6.245623798902872,0.5815054976664074,0.5645357268804616,1.0,8.03,model_agreement_0.75_kelly,9m3m_core,,,,,,,,,,-8.03,1.599438412777757,True,0.6252194470328447,17.666299931581374,draw,False
2022-03,data\historical_csv\football-data\2122\SP2.csv:342,data\historical_csv\football-data\2122\SP2.csv,342,2022-03-13,SP2,Oviedo,Valladolid,away,0.3898485744784831,0.3784821604571512,2.8424,2.88,7.579769288340654,0.0093664140213319,5,0.0,WH,2.0-3.0,sportsbook,0.3518153672952435,1.1081055880976405,0.0113664140213319,0.0240257747097364,1.04464876572468,0.1519819110229054,0.4072548321484734,0.2,1.3228257810301347,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,8.003284425479405,5.912375657555278,0.3726160134307461,0.3840056088833416,lower_clv,True,8.157134217455031,6.586965523310884,0.3749893242446907,0.3840056088833416,8.080209321467219,0.1538497919756256,5.912375657555278,0.3840056088833416,0.3726160134307461,1.0,3.72,model_agreement_0.75_kelly,9m3m_core,,,,,,,,,,-3.72,2.521330992649795,True,0.3966159155284285,12.73410782980051,home,False
2022-03,data\historical_csv\football-data\2122\SP2.csv:340,data\historical_csv\football-data\2122\SP2.csv,340,2022-03-13,SP2,Sp Gijon,Tenerife,home,0.3700701946201881,0.3583544469822608,2.8424,2.88,1.858668010237796,0.0097157476379272,5,0.0,WH,2.0-3.0,sportsbook,0.3518153672952435,1.0518875211884224,0.0117157476379272,0.0262537966557905,1.04464876572468,0.1369519489462239,0.3865933720414716,0.2,1.3228257810301347,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,4.740183825189706,2.6492750572655783,0.3611359240686236,0.3623645324942142,lower_clv,True,4.381084565203031,2.810915871058905,0.3617046012913696,0.3623645324942142,4.560634195196368,0.3590992599866753,2.6492750572655783,0.3623645324942142,0.3611359240686236,1.0,1.22,model_agreement_0.75_kelly,9m3m_core,,,,,,,,,,-1.22,2.656478416000732,True,0.3764382175954124,6.998798969320008,away,False
