date,month,league,home_team,away_team,outcome,actual_result,odds,odds_bucket,market_probability,market_prob_bucket,favorite_relation,odds_source,won,unit_profit,rule_label,league_prior_matches,league_draw_rate,form_points_diff,form_goal_diff_delta,season_points_per_match_delta,season_goal_diff_per_match_delta,rest_days_delta,lambda_total,lambda_diff,bet_date,season,log_odds,is_draw,is_home,league_prior_matches_scaled,abs_form_points_diff,abs_form_goal_diff_delta,abs_season_points_per_match_delta,abs_season_goal_diff_per_match_delta,predicted_probability,predicted_ev
2022-08-13,2022-08,I2,Palermo,Perugia,draw,home,3.08,"[2.8,3.5)",0.30437076266820534,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,False,-1.0,AVG_CLOSE_rulesi2_train30_n120_ev0p02_top1_ridge10_cap0.08|I2_draw_2p8_3p5,381,0.309711,-1.0,-0.4,-0.526316,-0.210526,-14.0,2.387183,0.197463,2022-08-13,2022-23,1.1249295969854831,1.0,0.0,0.381,1.0,0.4,0.526316,0.210526,0.38437076266820536,0.18386194901807262
2022-08-14,2022-08,I2,Venezia,Genoa,draw,away,3.34,"[2.8,3.5)",0.281273277509293,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,False,-1.0,AVG_CLOSE_rulesi2_train30_n120_ev0p02_top1_ridge10_cap0.08|I2_draw_2p8_3p5,384,0.309896,-0.2,0.4,0.0,0.0,0.0,2.391263,0.230102,2022-08-14,2022-23,1.205970806988609,1.0,0.0,0.384,0.2,0.4,0.0,0.0,0.361273277509293,0.20665274688103863
2022-08-20,2022-08,I2,Perugia,Parma,draw,draw,3.12,"[2.8,3.5)",0.3006611921456872,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,True,2.12,AVG_CLOSE_rulesi2_train30_n120_ev0p02_top1_ridge10_cap0.08|I2_draw_2p8_3p5,391,0.306905,0.8,0.2,0.205128,0.025641,-1.0,2.405524,0.344193,2022-08-20,2022-23,1.1378330018213911,1.0,0.0,0.391,0.8,0.2,0.205128,0.025641,0.35629173080892707,0.1116302001238525
2022-08-21,2022-08,I2,Pisa,Como,draw,draw,3.42,"[2.8,3.5)",0.27399813606710155,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,True,2.42,AVG_CLOSE_rulesi2_train30_n120_ev0p02_top1_ridge10_cap0.08|I2_draw_2p8_3p5,394,0.312183,0.6,0.4,0.487179,0.435897,0.0,2.423572,0.488578,2022-08-21,2022-23,1.2296405510745139,1.0,0.0,0.394,0.6,0.4,0.487179,0.435897,0.35399813606710157,0.21067362534948741
2022-08-27,2022-08,I2,Palermo,Ascoli,draw,away,3.17,"[2.8,3.5)",0.2957725923883961,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,False,-1.0,AVG_CLOSE_rulesi2_train30_n120_ev0p02_top1_ridge10_cap0.08|I2_draw_2p8_3p5,400,0.31,-0.2,0.0,0.275,0.725,1.0,2.3858,0.186402,2022-08-27,2022-23,1.1537315878891892,1.0,0.0,0.4,0.2,0.0,0.275,0.725,0.3757725923883961,0.19119911787121557
2022-08-28,2022-08,I2,Pisa,Genoa,draw,away,3.35,"[2.8,3.5)",0.27977538105000443,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,False,-1.0,AVG_CLOSE_rulesi2_train30_n120_ev0p02_top1_ridge10_cap0.08|I2_draw_2p8_3p5,403,0.307692,-0.4,0.0,-0.3,-0.2,-1.0,2.445338,0.662706,2022-08-28,2022-23,1.208960345836975,1.0,0.0,0.403,0.4,0.0,0.3,0.2,0.35977538105000445,0.20524752651751488
2022-08-29,2022-08,I2,Como,Brescia,draw,away,3.29,"[2.8,3.5)",0.285693803228859,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,False,-1.0,AVG_CLOSE_rulesi2_train30_n120_ev0p02_top1_ridge10_cap0.08|I2_draw_2p8_3p5,409,0.305623,-0.4,-0.2,-0.5,-0.6,0.0,2.371508,0.072066,2022-08-29,2022-23,1.1908875647772805,1.0,0.0,0.409,0.4,0.2,0.5,0.6,0.365693803228859,0.20313261262294624
2022-09-03,2022-09,I2,Genoa,Parma,draw,draw,3.47,"[2.8,3.5)",0.2705837061062071,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,True,2.47,AVG_CLOSE_rulesi2_train30_n120_ev0p02_top1_ridge10_cap0.08|I2_draw_2p8_3p5,411,0.304136,-0.4,-0.8,1.01626,0.520325,0.0,2.366908,0.035262,2022-09-03,2022-23,1.244154593958768,1.0,0.0,0.411,0.4,0.8,1.01626,0.520325,0.3505837061062071,0.2165254601885387
2022-09-09,2022-09,I2,Palermo,Genoa,draw,home,3.27,"[2.8,3.5)",0.28700867034929795,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,False,-1.0,AVG_CLOSE_rulesi2_train30_n120_ev0p02_top1_ridge10_cap0.08|I2_draw_2p8_3p5,420,0.307143,-0.6,-0.7,-1.0,-1.0,0.0,2.42387,0.490961,2022-09-09,2022-23,1.184789984909162,1.0,0.0,0.42,0.6,0.7,1.0,1.0,0.3252536897226951,0.06357956539321297
2022-09-10,2022-09,I2,Benevento,Cagliari,draw,away,3.11,"[2.8,3.5)",0.30186136366481264,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,False,-1.0,AVG_CLOSE_rulesi2_train30_n120_ev0p02_top1_ridge10_cap0.08|I2_draw_2p8_3p5,421,0.306413,-0.2,-0.0,-0.083333,0.345238,-1.0,2.448813,0.690506,2022-09-10,2022-23,1.1346227261911428,1.0,0.0,0.421,0.2,0.0,0.083333,0.345238,0.38186136366481266,0.18758884099756723
