window_start,window_end,bets,staked,profit,roi_pct,max_drawdown,positive_months,negative_months,passes_window
2022-08,2023-07,80,800.0,60.2,7.52,68.9,4,6,False
2023-02,2024-01,85,850.0,38.0,4.47,113.7,5,5,False
2023-08,2024-07,79,790.0,35.3,4.47,113.7,5,5,False
2024-02,2025-01,81,810.0,169.7,20.95,96.0,7,3,True
2024-08,2025-07,89,890.0,141.2,15.87,115.8,7,3,True
2025-02,2026-01,89,890.0,199.9,22.46,86.6,6,4,True
