month,train_window,status,training_candidates,bets,active_days,staked,profit,roi_pct,available_capacity,test_candidates,alpha,safety_margin,maximum_odds,validation_rmse_pct,average_closing_edge_pct,positive_clv_rate,outcome_counts
2025-04,2024-07-01..2025-03-31,FROZEN_MODEL_EVALUATED,3889,1,1,0.12,-0.12,-100.0,3000.0,524.0,1.0,0.0,5.0,7.72,-0.8005,0.0,{'draw': 1}
2025-05,2024-08-01..2025-04-30,FROZEN_MODEL_EVALUATED,4407,1,1,0.11,0.39,354.55,3100.0,353.0,100.0,0.0,5.0,7.8516,16.1735,1.0,{'away': 1}
2025-08,2024-11-01..2025-07-31,ABSTAIN_INNER_VALIDATION,3409,0,0,0.0,0.0,0.0,3100.0,,,,,,,,
2025-09,2024-12-01..2025-08-31,ABSTAIN_INNER_VALIDATION,3435,0,0,0.0,0.0,0.0,3000.0,,,,,,,,
2025-10,2025-01-01..2025-09-30,FROZEN_MODEL_EVALUATED,3372,16,11,3.85,-0.74,-19.22,3100.0,482.0,10.0,0.25,5.0,8.9414,5.3282,0.6875,"{'away': 12, 'draw': 2, 'home': 2}"
2025-11,2025-02-01..2025-10-31,FROZEN_MODEL_EVALUATED,3355,3,3,1.35,-1.35,-100.0,3000.0,525.0,100.0,0.25,5.0,8.6869,19.4585,1.0,"{'away': 1, 'home': 2}"
2025-12,2025-03-01..2025-11-30,FROZEN_MODEL_EVALUATED,3361,7,6,1.04,0.76,73.08,3100.0,480.0,100.0,0.0,5.0,8.2426,3.6711,0.7143,"{'away': 6, 'home': 1}"
2026-01,2025-04-01..2025-12-31,FROZEN_MODEL_EVALUATED,3342,3,1,3.45,3.97,115.07,3100.0,541.0,1.0,0.0,5.0,8.2444,7.508,1.0,"{'away': 2, 'home': 1}"
2026-02,2025-05-01..2026-01-31,FROZEN_MODEL_EVALUATED,3359,2,2,0.77,1.38,179.22,2800.0,527.0,100.0,0.0,5.0,8.2127,-1.0503,0.0,{'away': 2}
2026-03,2025-06-01..2026-02-28,FROZEN_MODEL_EVALUATED,3533,0,0,0.0,0.0,0.0,3100.0,471.0,100.0,0.25,5.0,8.1174,,,{}
2026-04,2025-07-01..2026-03-31,FROZEN_MODEL_EVALUATED,3997,3,3,0.78,0.34,43.59,3000.0,429.0,100.0,0.0,5.0,8.2306,8.5993,0.6667,"{'away': 2, 'home': 1}"
