date,month,league,home_team,away_team,outcome,actual_result,odds,odds_bucket,market_probability,market_prob_bucket,favorite_relation,odds_source,won,unit_profit
2021-08-13,2021-08,N1,Go Ahead Eagles,Heerenveen,home,away,2.7,"[2.2,2.8)",0.35051546391752575,"[0.34,0.42)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-13,2021-08,N1,Go Ahead Eagles,Heerenveen,draw,away,3.4,"[2.8,3.5)",0.27835051546391754,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-13,2021-08,N1,Go Ahead Eagles,Heerenveen,away,away,2.55,"[2.2,2.8)",0.3711340206185567,"[0.34,0.42)",market_favorite,B365_OPEN,True,1.5499999999999998
2021-08-14,2021-08,N1,Waalwijk,AZ Alkmaar,home,home,7.5,"[7.0,inf)",0.12698412698412698,"[0.00,0.20)",market_non_favorite,B365_OPEN,True,6.5
2021-08-14,2021-08,N1,Waalwijk,AZ Alkmaar,draw,home,4.5,"[4.0,5.0)",0.21164021164021163,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,N1,Waalwijk,AZ Alkmaar,away,home,1.44,"[1.0,1.8)",0.6613756613756613,"[0.55,1.00]",market_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,N1,Heracles,PSV Eindhoven,home,away,5.5,"[5.0,7.0)",0.1672985202396967,"[0.00,0.20)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,N1,Heracles,PSV Eindhoven,draw,away,4.75,"[4.0,5.0)",0.19371407606701724,"[0.00,0.20)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,N1,Heracles,PSV Eindhoven,away,away,1.44,"[1.0,1.8)",0.638987403693286,"[0.55,1.00]",market_favorite,B365_OPEN,True,0.43999999999999995
2021-08-14,2021-08,N1,For Sittard,Twente,home,home,2.62,"[2.2,2.8)",0.35739313244569026,"[0.34,0.42)",market_non_favorite,B365_OPEN,True,1.62
2021-08-14,2021-08,N1,For Sittard,Twente,draw,home,3.4,"[2.8,3.5)",0.2754029432375613,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,N1,For Sittard,Twente,away,home,2.55,"[2.2,2.8)",0.3672039243167485,"[0.34,0.42)",market_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,N1,Ajax,Nijmegen,home,home,1.1,"[1.0,1.8)",0.8425110132158591,"[0.55,1.00]",market_favorite,B365_OPEN,True,0.10000000000000009
2021-08-14,2021-08,N1,Ajax,Nijmegen,draw,home,9.0,"[7.0,inf)",0.10297356828193832,"[0.00,0.20)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,N1,Ajax,Nijmegen,away,home,17.0,"[7.0,inf)",0.054515418502202644,"[0.00,0.20)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-15,2021-08,N1,Utrecht,Sparta Rotterdam,home,home,1.55,"[1.0,1.8)",0.6057427559984266,"[0.55,1.00]",market_favorite,B365_OPEN,True,0.55
2021-08-15,2021-08,N1,Utrecht,Sparta Rotterdam,draw,home,4.2,"[4.0,5.0)",0.2235479218565622,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-15,2021-08,N1,Utrecht,Sparta Rotterdam,away,home,5.5,"[5.0,7.0)",0.17070932214501117,"[0.00,0.20)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-15,2021-08,N1,Willem II,Feyenoord,home,away,4.2,"[4.0,5.0)",0.2247191011235955,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-15,2021-08,N1,Willem II,Feyenoord,draw,away,4.0,"[4.0,5.0)",0.23595505617977527,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-15,2021-08,N1,Willem II,Feyenoord,away,away,1.75,"[1.0,1.8)",0.5393258426966292,"[0.42,0.55)",market_favorite,B365_OPEN,True,0.75
