date,month,league,home_team,away_team,outcome,actual_result,odds,odds_bucket,market_probability,market_prob_bucket,favorite_relation,odds_source,won,unit_profit
2012-07-20,2012-07,ROU,CS Turnu Severin,Din. Bucuresti,home,away,4.45,"[4.0,5.0)",0.20438491013177867,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-20,2012-07,ROU,CS Turnu Severin,Din. Bucuresti,draw,away,3.37,"[2.8,3.5)",0.2698851187200044,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-20,2012-07,ROU,CS Turnu Severin,Din. Bucuresti,away,away,1.73,"[1.0,1.8)",0.5257299711482168,"[0.42,0.55)",market_favorite,AVG_CLOSE,True,0.73
2012-07-20,2012-07,ROU,Pandurii,U. Cluj,home,home,1.47,"[1.0,1.8)",0.620950608396397,"[0.55,1.00]",market_favorite,AVG_CLOSE,True,0.47
2012-07-20,2012-07,ROU,Pandurii,U. Cluj,draw,home,3.85,"[3.5,4.0)",0.23709023229680612,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-20,2012-07,ROU,Pandurii,U. Cluj,away,home,6.43,"[5.0,7.0)",0.14195915930679684,"[0.00,0.20)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-21,2012-07,ROU,CFR Cluj,Gaz Metan Medias,home,draw,1.5,"[1.0,1.8)",0.6075736794928561,"[0.55,1.00]",market_favorite,AVG_CLOSE,False,-1.0
2012-07-21,2012-07,ROU,CFR Cluj,Gaz Metan Medias,draw,draw,3.86,"[3.5,4.0)",0.2361037614609545,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,True,2.86
2012-07-21,2012-07,ROU,CFR Cluj,Gaz Metan Medias,away,draw,5.83,"[5.0,7.0)",0.15632255904618939,"[0.00,0.20)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-21,2012-07,ROU,Petrolul,Ceahlaul,home,home,1.43,"[1.0,1.8)",0.6378501227638603,"[0.55,1.00]",market_favorite,AVG_CLOSE,True,0.42999999999999994
2012-07-21,2012-07,ROU,Petrolul,Ceahlaul,draw,home,3.99,"[3.5,4.0)",0.22860292620358902,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-21,2012-07,ROU,Petrolul,Ceahlaul,away,home,6.83,"[5.0,7.0)",0.13354695103255054,"[0.00,0.20)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-22,2012-07,ROU,Bistrita,Astra,home,away,2.41,"[2.2,2.8)",0.37635434744976537,"[0.34,0.42)",market_favorite,AVG_CLOSE,False,-1.0
2012-07-22,2012-07,ROU,Bistrita,Astra,draw,away,3.05,"[2.8,3.5)",0.2973816319193229,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-22,2012-07,ROU,Bistrita,Astra,away,away,2.78,"[2.2,2.8)",0.3262640206309118,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,True,1.7799999999999998
2012-07-22,2012-07,ROU,FC Rapid Bucuresti,Vaslui,home,draw,2.23,"[2.2,2.8)",0.4076794628874988,"[0.34,0.42)",market_favorite,AVG_CLOSE,False,-1.0
2012-07-22,2012-07,ROU,FC Rapid Bucuresti,Vaslui,draw,draw,3.1,"[2.8,3.5)",0.29326619427068457,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,True,2.1
2012-07-22,2012-07,ROU,FC Rapid Bucuresti,Vaslui,away,draw,3.04,"[2.8,3.5)",0.29905434284181653,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-22,2012-07,ROU,Poli Iasi,Otelul,home,away,3.59,"[3.5,4.0)",0.2532068113446421,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-22,2012-07,ROU,Poli Iasi,Otelul,draw,away,3.11,"[2.8,3.5)",0.2922869622917252,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-22,2012-07,ROU,Poli Iasi,Otelul,away,away,2.0,"[1.8,2.2)",0.4545062263636326,"[0.42,0.55)",market_favorite,AVG_CLOSE,True,1.0
2012-07-23,2012-07,ROU,Viitorul Constanta,FC Brasov,home,draw,2.93,"[2.8,3.5)",0.3116420658598123,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-23,2012-07,ROU,Viitorul Constanta,FC Brasov,draw,draw,3.08,"[2.8,3.5)",0.2964646925224838,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,True,2.08
2012-07-23,2012-07,ROU,Viitorul Constanta,FC Brasov,away,draw,2.33,"[2.2,2.8)",0.3918932416177039,"[0.34,0.42)",market_favorite,AVG_CLOSE,False,-1.0
2012-07-23,2012-07,ROU,FCSB,Concordia,home,home,1.3,"[1.0,1.8)",0.7069364039273066,"[0.55,1.00]",market_favorite,AVG_CLOSE,True,0.30000000000000004
2012-07-23,2012-07,ROU,FCSB,Concordia,draw,home,4.81,"[4.0,5.0)",0.19106389295332615,"[0.00,0.20)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-23,2012-07,ROU,FCSB,Concordia,away,home,9.01,"[7.0,inf)",0.10199970311936724,"[0.00,0.20)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-27,2012-07,ROU,Ceahlaul,CFR Cluj,home,draw,4.68,"[4.0,5.0)",0.1950933054939319,"[0.00,0.20)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-27,2012-07,ROU,Ceahlaul,CFR Cluj,draw,draw,3.45,"[2.8,3.5)",0.2646483100613337,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,True,2.45
2012-07-27,2012-07,ROU,Ceahlaul,CFR Cluj,away,draw,1.69,"[1.0,1.8)",0.5402583844447345,"[0.42,0.55)",market_favorite,AVG_CLOSE,False,-1.0
2012-07-27,2012-07,ROU,FC Brasov,CS Turnu Severin,home,home,1.66,"[1.0,1.8)",0.5479364830579039,"[0.42,0.55)",market_favorite,AVG_CLOSE,True,0.6599999999999999
2012-07-27,2012-07,ROU,FC Brasov,CS Turnu Severin,draw,home,3.39,"[2.8,3.5)",0.26831108019944555,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-27,2012-07,ROU,FC Brasov,CS Turnu Severin,away,home,4.95,"[4.0,5.0)",0.18375243674265057,"[0.00,0.20)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-28,2012-07,ROU,Astra,FCSB,home,away,3.66,"[3.5,4.0)",0.2503772906934962,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-28,2012-07,ROU,Astra,FCSB,draw,away,3.12,"[2.8,3.5)",0.29371182177506283,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-28,2012-07,ROU,Astra,FCSB,away,away,2.01,"[1.8,2.2)",0.45591088753144093,"[0.42,0.55)",market_favorite,AVG_CLOSE,True,1.0099999999999998
2012-07-28,2012-07,ROU,Gaz Metan Medias,Pandurii,home,away,2.37,"[2.2,2.8)",0.38344550724765264,"[0.34,0.42)",market_favorite,AVG_CLOSE,False,-1.0
2012-07-28,2012-07,ROU,Gaz Metan Medias,Pandurii,draw,away,3.1,"[2.8,3.5)",0.2931502748957861,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-28,2012-07,ROU,Gaz Metan Medias,Pandurii,away,away,2.81,"[2.8,3.5)",0.3234042178565612,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,True,1.81
2012-07-28,2012-07,ROU,Vaslui,Petrolul,home,home,1.99,"[1.8,2.2)",0.4587495926258232,"[0.42,0.55)",market_favorite,AVG_CLOSE,True,0.99
2012-07-28,2012-07,ROU,Vaslui,Petrolul,draw,home,3.23,"[2.8,3.5)",0.2826351979335568,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-28,2012-07,ROU,Vaslui,Petrolul,away,home,3.53,"[3.5,4.0)",0.25861520944061994,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-29,2012-07,ROU,U. Cluj,Bistrita,home,home,2.4,"[2.2,2.8)",0.3787529275035659,"[0.34,0.42)",market_favorite,AVG_CLOSE,True,1.4
2012-07-29,2012-07,ROU,U. Cluj,Bistrita,draw,home,3.14,"[2.8,3.5)",0.2894926834422159,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-29,2012-07,ROU,U. Cluj,Bistrita,away,home,2.74,"[2.2,2.8)",0.3317543890542182,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-29,2012-07,ROU,Din. Bucuresti,Poli Iasi,home,home,1.33,"[1.0,1.8)",0.6881280345261643,"[0.55,1.00]",market_favorite,AVG_CLOSE,True,0.33000000000000007
2012-07-29,2012-07,ROU,Din. Bucuresti,Poli Iasi,draw,home,4.46,"[4.0,5.0)",0.20520409998201763,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-29,2012-07,ROU,Din. Bucuresti,Poli Iasi,away,home,8.58,"[7.0,inf)",0.10666786549181802,"[0.00,0.20)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-30,2012-07,ROU,Otelul,FC Rapid Bucuresti,home,draw,2.63,"[2.2,2.8)",0.34740029353301805,"[0.34,0.42)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-30,2012-07,ROU,Otelul,FC Rapid Bucuresti,draw,draw,3.02,"[2.8,3.5)",0.3025373417191515,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,True,2.02
2012-07-30,2012-07,ROU,Otelul,FC Rapid Bucuresti,away,draw,2.61,"[2.2,2.8)",0.3500623647478304,"[0.34,0.42)",market_favorite,AVG_CLOSE,False,-1.0
2012-07-30,2012-07,ROU,Concordia,Viitorul Constanta,home,draw,2.41,"[2.2,2.8)",0.37840552692181156,"[0.34,0.42)",market_favorite,AVG_CLOSE,False,-1.0
2012-07-30,2012-07,ROU,Concordia,Viitorul Constanta,draw,draw,3.07,"[2.8,3.5)",0.2970545015900867,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,True,2.07
2012-07-30,2012-07,ROU,Concordia,Viitorul Constanta,away,draw,2.81,"[2.8,3.5)",0.3245399714881018,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-08-03,2012-08,ROU,Bistrita,Gaz Metan Medias,home,draw,2.67,"[2.2,2.8)",0.3413586086772,"[0.34,0.42)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-08-03,2012-08,ROU,Bistrita,Gaz Metan Medias,draw,draw,3.04,"[2.8,3.5)",0.2998116727526724,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,True,2.04
2012-08-03,2012-08,ROU,Bistrita,Gaz Metan Medias,away,draw,2.54,"[2.2,2.8)",0.3588297185701276,"[0.34,0.42)",market_favorite,AVG_CLOSE,False,-1.0
2012-08-03,2012-08,ROU,Pandurii,Ceahlaul,home,home,1.4,"[1.0,1.8)",0.651336898395722,"[0.55,1.00]",market_favorite,AVG_CLOSE,True,0.3999999999999999
2012-08-03,2012-08,ROU,Pandurii,Ceahlaul,draw,home,4.06,"[4.0,5.0)",0.22459893048128346,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-08-03,2012-08,ROU,Pandurii,Ceahlaul,away,home,7.35,"[7.0,inf)",0.12406417112299467,"[0.00,0.20)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-08-04,2012-08,ROU,CFR Cluj,Vaslui,home,home,2.36,"[2.2,2.8)",0.3862601291991923,"[0.34,0.42)",market_favorite,AVG_CLOSE,True,1.3599999999999999
2012-08-04,2012-08,ROU,CFR Cluj,Vaslui,draw,home,3.09,"[2.8,3.5)",0.29500773621685883,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-08-04,2012-08,ROU,CFR Cluj,Vaslui,away,home,2.86,"[2.8,3.5)",0.3187321345839489,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-08-04,2012-08,ROU,CS Turnu Severin,Concordia,home,away,2.3,"[2.2,2.8)",0.3955809291379761,"[0.34,0.42)",market_favorite,AVG_CLOSE,False,-1.0
2012-08-04,2012-08,ROU,CS Turnu Severin,Concordia,draw,away,3.13,"[2.8,3.5)",0.29068247189052554,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-08-04,2012-08,ROU,CS Turnu Severin,Concordia,away,away,2.9,"[2.8,3.5)",0.3137365989714983,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,True,1.9
2012-08-04,2012-08,ROU,Petrolul,Otelul,home,home,1.75,"[1.0,1.8)",0.5208880062415774,"[0.42,0.55)",market_favorite,AVG_CLOSE,True,0.75
2012-08-04,2012-08,ROU,Petrolul,Otelul,draw,home,3.4,"[2.8,3.5)",0.2681041208596355,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-08-04,2012-08,ROU,Petrolul,Otelul,away,home,4.32,"[4.0,5.0)",0.21100787289878714,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-08-05,2012-08,ROU,FCSB,U. Cluj,home,home,1.23,"[1.0,1.8)",0.742659557579348,"[0.55,1.00]",market_favorite,AVG_CLOSE,True,0.22999999999999998
2012-08-05,2012-08,ROU,FCSB,U. Cluj,draw,home,5.25,"[5.0,7.0)",0.1739945249185901,"[0.00,0.20)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-08-05,2012-08,ROU,FCSB,U. Cluj,away,home,10.96,"[7.0,inf)",0.08334591750206187,"[0.00,0.20)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-08-05,2012-08,ROU,Viitorul Constanta,Astra,home,draw,2.51,"[2.2,2.8)",0.3634378302219091,"[0.34,0.42)",market_favorite,AVG_CLOSE,False,-1.0
2012-08-05,2012-08,ROU,Viitorul Constanta,Astra,draw,draw,3.08,"[2.8,3.5)",0.2961782317717506,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,True,2.08
2012-08-05,2012-08,ROU,Viitorul Constanta,Astra,away,draw,2.68,"[2.2,2.8)",0.3403839380063402,"[0.34,0.42)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-08-06,2012-08,ROU,FC Brasov,Din. Bucuresti,home,draw,2.8,"[2.8,3.5)",0.32656822548810294,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-08-06,2012-08,ROU,FC Brasov,Din. Bucuresti,draw,draw,3.11,"[2.8,3.5)",0.29401640879957824,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,True,2.11
2012-08-06,2012-08,ROU,FC Brasov,Din. Bucuresti,away,draw,2.41,"[2.2,2.8)",0.37941536571231876,"[0.34,0.42)",market_favorite,AVG_CLOSE,False,-1.0
2012-08-06,2012-08,ROU,FC Rapid Bucuresti,Poli Iasi,home,home,1.29,"[1.0,1.8)",0.7059572726032174,"[0.55,1.00]",market_favorite,AVG_CLOSE,True,0.29000000000000004
2012-08-06,2012-08,ROU,FC Rapid Bucuresti,Poli Iasi,draw,home,4.8,"[4.0,5.0)",0.1897260170121147,"[0.00,0.20)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-08-06,2012-08,ROU,FC Rapid Bucuresti,Poli Iasi,away,home,8.73,"[7.0,inf)",0.10431671038466786,"[0.00,0.20)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-08-10,2012-08,ROU,Astra,CS Turnu Severin,home,draw,1.61,"[1.0,1.8)",0.5669501919713257,"[0.55,1.00]",market_favorite,AVG_CLOSE,False,-1.0
2012-08-10,2012-08,ROU,Astra,CS Turnu Severin,draw,draw,3.54,"[3.5,4.0)",0.2578502285519307,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,True,2.54
2012-08-10,2012-08,ROU,Astra,CS Turnu Severin,away,draw,5.21,"[5.0,7.0)",0.17519957947674367,"[0.00,0.20)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-08-10,2012-08,ROU,Poli Iasi,Petrolul,home,draw,4.08,"[4.0,5.0)",0.22359799259275492,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-08-10,2012-08,ROU,Poli Iasi,Petrolul,draw,draw,3.42,"[2.8,3.5)",0.26674848239135673,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,True,2.42
2012-08-10,2012-08,ROU,Poli Iasi,Petrolul,away,draw,1.79,"[1.0,1.8)",0.5096535250158883,"[0.42,0.55)",market_favorite,AVG_CLOSE,False,-1.0
2012-08-12,2012-08,ROU,Gaz Metan Medias,FCSB,home,draw,3.45,"[2.8,3.5)",0.2643440606239544,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-08-12,2012-08,ROU,Gaz Metan Medias,FCSB,draw,draw,3.16,"[2.8,3.5)",0.28860348390906404,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,True,2.16
2012-08-12,2012-08,ROU,Gaz Metan Medias,FCSB,away,draw,2.04,"[1.8,2.2)",0.44705245546698164,"[0.42,0.55)",market_favorite,AVG_CLOSE,False,-1.0
2012-08-12,2012-08,ROU,U. Cluj,Viitorul Constanta,home,home,2.53,"[2.2,2.8)",0.359533287092057,"[0.34,0.42)",market_favorite,AVG_CLOSE,True,1.5299999999999998
2012-08-12,2012-08,ROU,U. Cluj,Viitorul Constanta,draw,home,3.13,"[2.8,3.5)",0.29061316816067223,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-08-12,2012-08,ROU,U. Cluj,Viitorul Constanta,away,home,2.6,"[2.2,2.8)",0.34985354474727076,"[0.34,0.42)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-08-12,2012-08,ROU,Vaslui,Pandurii,home,draw,1.81,"[1.8,2.2)",0.5030631541013572,"[0.42,0.55)",market_favorite,AVG_CLOSE,False,-1.0
2012-08-12,2012-08,ROU,Vaslui,Pandurii,draw,draw,3.36,"[2.8,3.5)",0.270995330036743,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,True,2.36
2012-08-12,2012-08,ROU,Vaslui,Pandurii,away,draw,4.03,"[4.0,5.0)",0.22594151586189984,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-08-13,2012-08,ROU,Otelul,CFR Cluj,home,away,2.72,"[2.2,2.8)",0.3345815522662239,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-08-13,2012-08,ROU,Otelul,CFR Cluj,draw,away,3.08,"[2.8,3.5)",0.29547461758575616,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-08-13,2012-08,ROU,Otelul,CFR Cluj,away,away,2.46,"[2.2,2.8)",0.3699438301480199,"[0.34,0.42)",market_favorite,AVG_CLOSE,True,1.46
2012-08-13,2012-08,ROU,Ceahlaul,Bistrita,home,home,1.64,"[1.0,1.8)",0.5547592761174276,"[0.55,1.00]",market_favorite,AVG_CLOSE,True,0.6399999999999999
2012-08-13,2012-08,ROU,Ceahlaul,Bistrita,draw,home,3.5,"[3.5,4.0)",0.25994434652359466,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,False,-1.0
