test_month,candidate_id,source_file,source_row,date,league,home_team,away_team,outcome,probability,conservative_probability,odds,raw_odds,conservative_ev_pct,reference_dispersion,reference_bookmakers,execution_cost_rate,execution_bookmaker,odds_band,source_type,implied_probability,price_ratio,probability_uncertainty,relative_dispersion,log_odds,probability_squared,odds_probability_interaction,reference_depth_inverse,raw_net_odds_gap_pct,outcome_odds_band,outcome_source_type,source_odds_band,direct_predicted_clv_pct,direct_lower_clv_pct,direct_staking_probability,staking_probability_profile,decision_frozen_before_closing_and_result,movement_predicted_clv_pct,movement_lower_clv_pct,movement_staking_probability,predicted_closing_edge_pct,model_disagreement_pct,lower_closing_edge_pct,staking_probability,stake_multiplier,stake,stake_policy,actual_outcome,closing_edge_pct,positive_clv,closing_probability,closing_fair_odds,won,profit
2021-12,data\historical_csv\football-data\2122\B1.csv:153,data\historical_csv\football-data\2122\B1.csv,153,2021-12-05,B1,Standard,Charleroi,draw,0.2705801500737049,0.2539979153803977,4.038,4.1,2.564358230604613,0.0145822346933071,5,0.0,BW,4.0-5.0,sportsbook,0.2476473501733531,1.0926026459976204,0.0165822346933071,0.0538924776608151,1.3957495198906458,0.0732136176139086,0.3776621145573124,0.2,1.535413571074784,draw:4.0-5.0,draw:sportsbook,sportsbook:4.0-5.0,6.76514087639357,4.840709193668474,0.2588410084624207,training_market_platt,True,6.905212016184392,4.8456017631991255,0.2588410084624207,6.8351764462889815,0.1400711397908223,4.840709193668474,0.2588410084624207,1.0,1.12,model_agreement_0.75_kelly,away,12.32058169908623,True,0.2781589442770832,3.595066851432493,False,-1.12
2021-12,data\historical_csv\football-data\2122\I2.csv:162,data\historical_csv\football-data\2122\I2.csv,162,2021-12-10,I2,Cremonese,Crotone,home,0.5471061763299465,0.5330356378786342,1.9604,1.98,4.49630644972745,0.0120705384513122,5,0.0,BW,1.5-2.0,sportsbook,0.5100999795960008,1.0725469480772272,0.0140705384513123,0.0220625154193705,0.6731485340532554,0.2993251681783745,0.3682837205679853,0.2,0.9997959600081652,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,6.86749950456019,4.943067821835093,0.5527177388996904,training_market_platt,True,7.7027435611320305,6.702827776101761,0.5527177388996904,7.2851215328461105,0.8352440565718409,4.943067821835093,0.5527177388996904,1.0,6.52,model_agreement_0.75_kelly,home,7.271962503132157,True,0.5471942588407068,1.8275045540839805,True,6.26
2021-12,data\historical_csv\football-data\2122\B1.csv:158,data\historical_csv\football-data\2122\B1.csv,158,2021-12-11,B1,St Truiden,Cercle Brugge,away,0.3742291928140182,0.3680812060592269,2.862,2.9,5.3448411741507496,0.0041479867547913,5,0.0,WH,2.0-3.0,sportsbook,0.3494060097833683,1.0710439498337203,0.0061479867547913,0.0110840811845825,1.0515206811342592,0.1400474887542316,0.3935097357281205,0.2,1.327742837176782,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,5.683914594685907,3.75948291196081,0.3679860747722739,training_market_platt,True,6.328789090540998,4.869005894888745,0.3679860747722739,6.006351842613453,0.6448744958550909,3.75948291196081,0.3679860747722739,1.0,2.14,model_agreement_0.75_kelly,away,7.2490295702065,True,0.3747345547526432,2.668555614413742,True,3.98
2021-12,data\historical_csv\football-data\2122\N1.csv:140,data\historical_csv\football-data\2122\N1.csv,140,2021-12-11,N1,Zwolle,For Sittard,home,0.5228425503533685,0.5068772830637751,1.98,2.0,0.3617020466274656,0.0139652672895933,5,0.0,BW,1.5-2.0,sportsbook,0.5050505050505051,1.0352282496996696,0.0159652672895933,0.0267102730643379,0.6830968447064438,0.2733643324600146,0.3571520964246559,0.2,1.0101010101010166,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,4.057453170251396,2.133021487526299,0.5267866060211436,training_market_platt,True,4.147620076020964,3.137707173368476,0.5267866060211436,4.10253662313618,0.09016690576956776,2.133021487526299,0.5267866060211436,1.0,3.29,model_agreement_0.75_kelly,away,-9.884464934947534,False,0.4551289649750124,2.1971794303509165,False,-3.29
2021-12,data\historical_csv\football-data\2122\B1.csv:162,data\historical_csv\football-data\2122\B1.csv,162,2021-12-12,B1,Gent,Genk,home,0.5207001905742764,0.5087468653108813,2.029,2.05,3.224738971577823,0.009953325263395,5,0.0,WH,2.0-3.0,sportsbook,0.4928536224741252,1.0565006866752067,0.011953325263395,0.0191152710207722,0.7075430608436777,0.2711286884640878,0.3684178066208098,0.2,1.0349926071956617,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,6.971487795427491,5.0470561127023945,0.5244953400213775,training_market_platt,True,6.77383586358733,5.738930166879297,0.5244953400213775,6.87266182950741,0.19765193184016105,5.0470561127023945,0.5244953400213775,1.0,4.68,model_agreement_0.75_kelly,home,20.93255773125138,True,0.5960204915290852,1.6777946634594878,True,4.82
2021-12,data\historical_csv\football-data\2122\T1.csv:191,data\historical_csv\football-data\2122\T1.csv,191,2021-12-27,T1,Konyaspor,Besiktas,draw,0.2834178223434885,0.2749427582864788,3.8126,3.87,4.824676024302943,0.0064750640570096,4,0.0,PS,3.0-4.0,sportsbook,0.2622882022766616,1.0805587894667843,0.0084750640570096,0.0228463545569204,1.3383113710977392,0.0803256620219252,0.3793012944140496,0.25,1.5055342810680328,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,4.914053108174562,2.989621425449465,0.2722207928489851,training_market_platt,True,5.295501591470075,3.350858191140293,0.2722207928489851,5.104777349822319,0.3814484832955136,2.989621425449465,0.2722207928489851,0.5,0.5,model_agreement_0.75_kelly,home,7.653369343054206,True,0.2823620871401516,3.5415519488763585,False,-0.5
2022-02,data\historical_csv\football-data\2122\B1.csv:235,data\historical_csv\football-data\2122\B1.csv,235,2022-02-12,B1,Eupen,Gent,away,0.5487808885282728,0.5413274488873124,1.98,2.0,7.182834879687872,0.0054534396409603,5,0.0,WH,1.5-2.0,sportsbook,0.5050505050505051,1.08658615928598,0.0074534396409603,0.0099373716449663,0.6830968447064438,0.3011604636138805,0.3748704933888618,0.2,1.0101010101010166,away:1.5-2.0,away:sportsbook,sportsbook:1.5-2.0,7.217938190514625,7.217938190514625,0.5520093735076086,training_market_platt,True,8.600395066075151,8.600395066075151,0.5520093735076086,7.909166628294888,1.3824568755605267,7.217938190514625,0.5520093735076086,1.0,7.12,model_agreement_0.75_kelly,away,22.04882216367352,True,0.6164081927458258,1.6223016043077598,True,6.98
2022-02,data\historical_csv\football-data\2122\B1.csv:240,data\historical_csv\football-data\2122\B1.csv,240,2022-02-13,B1,St. Gilloise,St Truiden,home,0.6812181510308626,0.6642446755720056,1.6076,1.62,6.783974044955632,0.0149734754588569,5,0.0,WH,1.5-2.0,sportsbook,0.6220452848967404,1.0951262995972149,0.0169734754588569,0.0219804411203637,0.4747423835929091,0.4640581692939071,0.323403128767146,0.2,0.771336153271962,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,9.91031614224234,9.91031614224234,0.691292733943027,training_market_platt,True,10.335110368001589,10.335110368001589,0.691292733943027,10.122713255121965,0.4247942257592481,9.91031614224234,0.691292733943027,1.0,13.74,model_agreement_0.75_kelly,away,4.335118732199472,True,0.6490116865650626,1.5408043039911443,False,-13.74
2022-02,data\historical_csv\football-data\2122\B1.csv:239,data\historical_csv\football-data\2122\B1.csv,239,2022-02-13,B1,Genk,Standard,home,0.5631690651038209,0.5510857689691911,1.8624,1.88,2.634213612822145,0.0100832961346298,5,0.0,WH,1.5-2.0,sportsbook,0.5369415807560138,1.048846066849356,0.0120832961346297,0.0179045632287543,0.6218659785549815,0.3171593958899117,0.3502156817626817,0.2,0.9450171821305808,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,5.22131411919804,5.22131411919804,0.5672328745097021,training_market_platt,True,5.626027292210356,5.626027292210356,0.5672328745097021,5.423670705704199,0.4047131730123157,5.22131411919804,0.5672328745097021,1.0,4.91,model_agreement_0.75_kelly,home,5.818652169932315,True,0.5681843436959425,1.7599921770022209,True,4.23
2022-02,data\historical_csv\football-data\2122\SP2.csv:299,data\historical_csv\football-data\2122\SP2.csv,299,2022-02-18,SP2,Cartagena,Valladolid,away,0.471618301895688,0.4550706829437315,2.4210000000000003,2.45,10.17261234067741,0.0145476189519564,5,0.0,WH,2.0-3.0,sportsbook,0.413052457662123,1.1417879088894607,0.0165476189519565,0.0308461713497584,0.8841806779559216,0.2224238226829722,0.4169957899065499,0.2,1.1978521272201448,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,9.736395915875685,9.736395915875685,0.4702532359290259,training_market_platt,True,11.71478633022527,11.71478633022527,0.4702532359290259,10.725591123050478,1.978390414349585,9.736395915875685,0.4702532359290259,1.0,7.31,model_agreement_0.75_kelly,away,4.103390313713096,True,0.4300016122003845,2.325572676071715,True,10.39
