test_month,candidate_id,source_file,source_row,date,league,home_team,away_team,outcome,probability,conservative_probability,odds,raw_odds,conservative_ev_pct,reference_dispersion,reference_bookmakers,execution_cost_rate,execution_bookmaker,odds_band,source_type,implied_probability,price_ratio,probability_uncertainty,relative_dispersion,log_odds,probability_squared,odds_probability_interaction,reference_depth_inverse,raw_net_odds_gap_pct,outcome_odds_band,outcome_source_type,source_odds_band,predicted_closing_edge_pct,lower_closing_edge_pct,predicted_closing_probability,stake,estimated_probability_from_lower_clv,decision_frozen_before_closing_and_result,closing_probability,closing_fair_odds,closing_edge_pct,positive_clv,actual_outcome,won,profit
2024-11,data\historical_csv\football-data\2425\I1.csv:109,data\historical_csv\football-data\2425\I1.csv,109,2024-11-04,I1,Parma,Genoa,draw,0.27279536319837533,0.25835737438362977,3.8322000000000003,3.89,-0.9922869887053931,0.012437988814745568,6,0.0,1XB,3.0-4.0,sportsbook,0.26094671468086217,1.045406390848814,0.014437988814745562,0.045594575614911495,1.3434390508134615,0.0744173101825335,0.3664839438015388,0.16666666666666666,1.5082720108553715,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,5.286371772796228,3.0282907478101917,0.27474132814779034,0.11,0.26884893989825737,True,0.25903971547125076,3.8604118993135006,-0.7308002371072764,False,away,False,-0.11
2024-11,data\historical_csv\football-data\2425\SP2.csv:142,data\historical_csv\football-data\2425\SP2.csv,142,2024-11-09,SP2,Mirandes,Cadiz,draw,0.36184329433103946,0.3458700687056695,2.96,3.0,2.377540336878181,0.01397322562536994,6,0.0,WH,2.0-3.0,sportsbook,0.33783783783783783,1.0710561512198769,0.015973225625369958,0.03861678755496367,1.085189268335969,0.13093056965233926,0.39266845982737736,0.16666666666666666,1.3513513513513598,draw:2.0-3.0,draw:sportsbook,sportsbook:2.0-3.0,8.284708183387245,6.54056126152549,0.36582671683576773,0.33,0.35993432858623475,True,0.3493856261994927,2.8621669725732177,3.4181453550498286,True,draw,True,0.65
2024-11,data\historical_csv\football-data\2425\SP2.csv:144,data\historical_csv\football-data\2425\SP2.csv,144,2024-11-09,SP2,Huesca,Zaragoza,draw,0.34958235784527764,0.3393754583371273,2.96,3.0,0.4551356677896745,0.008206899508150322,6,0.0,WH,2.0-3.0,sportsbook,0.33783783783783783,1.034763779222022,0.010206899508150347,0.02347629771346365,1.085189268335969,0.12220782491666375,0.37936302313327974,0.16666666666666666,1.3513513513513598,draw:2.0-3.0,draw:sportsbook,sportsbook:2.0-3.0,4.659617518364656,2.9154705965029004,0.35357978891339414,0.15,0.34768740066386117,True,0.36414256392643524,2.74617718186337,7.78619892222483,True,draw,True,0.29
2024-11,data\historical_csv\football-data\2425\I1.csv:119,data\historical_csv\football-data\2425\I1.csv,119,2024-11-10,I1,Monza,Lazio,home,0.21640796476439866,0.2077121683250314,4.92,5.0,2.194386815915439,0.006695796439367275,6,0.0,BF,4.0-5.0,sportsbook,0.2032520325203252,1.0647271866408414,0.00869579643936727,0.030940619245030682,1.5933085305042167,0.046832407213469214,0.34480465632817237,0.16666666666666666,1.6260162601626105,home:4.0-5.0,home:sportsbook,sportsbook:4.0-5.0,7.169271099410102,4.270216080639866,0.2178237217467685,0.11,0.2119313334972355,True,0.180738293644351,5.532861796115862,-11.076759526979307,False,away,False,-0.11
2025-01,data\historical_csv\football-data\2425\E0.csv:196,data\historical_csv\football-data\2425\E0.csv,196,2025-01-04,E0,Southampton,Brentford,home,0.346951425215404,0.33671444260618855,2.96,3.0,-0.3325249885681947,0.008236982609215432,6,0.0,B365,2.0-3.0,sportsbook,0.33783783783783783,1.026976218637596,0.010236982609215461,0.023741025430581587,1.085189268335969,0.12037529145900008,0.3765079632776259,0.16666666666666666,1.3513513513513598,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,3.759181394557176,3.759181394557176,0.3505377749816121,0.19,0.3505377749816121,True,0.28800707915207446,3.472136875746643,-14.749904570985962,False,away,False,-0.19
2025-01,data\historical_csv\football-data\2425\F1.csv:143,data\historical_csv\football-data\2425\F1.csv,143,2025-01-05,F1,Lens,Toulouse,draw,0.27766072072216624,0.27076720178695657,3.6754,3.73,-0.4822226552219866,0.00489351893520966,6,0.0,1XB,3.0-4.0,sportsbook,0.27207922947162216,1.0205142129422498,0.006893518935209675,0.017624095055584866,1.301661970279187,0.0770954758319528,0.361420400804354,0.16666666666666666,1.4855525929150515,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,2.898775404883014,2.898775404883014,0.27996619525734073,0.11,0.27996619525734073,True,0.2749016392243673,3.637664740092099,1.0373484805239475,True,away,False,-0.11
2025-01,data\historical_csv\football-data\2425\T1.csv:162,data\historical_csv\football-data\2425\T1.csv,162,2025-01-05,T1,Bodrumspor,Kayserispor,draw,0.2847443584901064,0.27374807856045563,3.5676,3.62,-2.33763549277185,0.00899627992965075,6,0.0,1XB,3.0-4.0,sportsbook,0.28030048211682923,1.0158539733493035,0.010996279929650743,0.03159423413111565,1.2718931008099152,0.08107934969194222,0.3621643850581115,0.16666666666666666,1.4687745262921936,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,2.837350201862887,2.837350201862887,0.2882535884119937,0.11,0.2882535884119937,True,0.28923725325782423,3.457369300588007,3.1882824722613723,True,draw,True,0.28
2025-01,data\historical_csv\football-data\2425\I2.csv:205,data\historical_csv\football-data\2425\I2.csv,205,2025-01-12,I2,Palermo,Modena,away,0.24369292391044592,0.22956266035852763,4.43,4.5,1.696258538827733,0.012130263551918303,6,0.0,B365,4.0-5.0,sportsbook,0.22573363431151244,1.0795596529232754,0.014130263551918293,0.04977683946365231,1.4883995840570443,0.059386241164022385,0.36271244658595264,0.16666666666666666,1.5801354401805856,away:4.0-5.0,away:sportsbook,sportsbook:4.0-5.0,7.740871944744332,7.740871944744332,0.24320738587978405,0.23,0.24320738587978405,True,0.258024407860914,3.875602344329541,14.304812682384904,True,home,False,-0.23
2025-01,data\historical_csv\football-data\2425\I1.csv:197,data\historical_csv\football-data\2425\I1.csv,197,2025-01-14,I1,Como,Milan,draw,0.27126827059292086,0.26753954159879645,3.7734,3.83,0.953370626889849,0.0017287289941243975,6,0.0,1XB,3.0-4.0,sportsbook,0.26501298563629616,1.0236036922553275,0.0037287289941244084,0.006372765197882716,1.3279764517953756,0.07358647463047413,0.36023787546665487,0.16666666666666666,1.4999734987014346,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,2.9935018294509286,2.9935018294509286,0.2729461542096012,0.11,0.2729461542096012,True,0.26881922893769244,3.719971982479655,1.4362478473488594,True,away,False,-0.11
2025-01,data\historical_csv\football-data\2425\F1.csv:156,data\historical_csv\football-data\2425\F1.csv,156,2025-01-17,F1,Lille,Nice,draw,0.27965272143303155,0.27590703619675955,3.6754,3.73,1.4068720837570048,0.0017456852362720187,6,0.0,1XB,3.0-4.0,sportsbook,0.27207922947162216,1.0278356123549641,0.0037456852362720006,0.006242332373261234,1.301661970279187,0.07820564460490075,0.36401331237445644,0.16666666666666666,1.4855525929150515,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,3.3268080813176892,3.3268080813176892,0.28113078326527097,0.12,0.28113078326527097,True,0.2804354943235666,3.565882423022385,3.071261583683671,True,home,False,-0.12
2025-01,data\historical_csv\football-data\2425\T1.csv:175,data\historical_csv\football-data\2425\T1.csv,175,2025-01-18,T1,Gaziantep,Bodrumspor,draw,0.28725199868146534,0.2787524712021582,3.6557999999999997,3.71,1.9063284220849797,0.006499527479307134,6,0.0,1XB,3.0-4.0,sportsbook,0.2735379397122381,1.050135856779701,0.008499527479307156,0.022626570081813357,1.2963149475003666,0.08251371074649656,0.3723690595901391,0.16666666666666666,1.4825756332403461,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,5.912296457848365,5.912296457848365,0.28971031363271615,0.22,0.28971031363271615,True,0.29354093896939765,3.4066798434008296,7.312696468432378,True,draw,True,0.58
2025-01,data\historical_csv\football-data\2425\F1.csv:157,data\historical_csv\football-data\2425\F1.csv,157,2025-01-18,F1,Lens,Paris SG,draw,0.2363409161776228,0.22758428528251495,4.381,4.45,-0.29532461773019714,0.006756630895107828,6,0.0,1XB,4.0-5.0,sportsbook,0.2282583884957772,1.0354095537741654,0.008756630895107836,0.028588494131206038,1.4772770088317615,0.05585702865967812,0.34914100171543666,0.16666666666666666,1.5749828806208566,draw:4.0-5.0,draw:sportsbook,sportsbook:4.0-5.0,3.685902886034853,3.685902886034853,0.23667177102495973,0.11,0.2366717710249597,True,0.2492333202947077,4.012304610063947,9.189117621111453,True,away,False,-0.11
