test_month,candidate_id,source_file,source_row,date,league,home_team,away_team,outcome,probability,conservative_probability,odds,raw_odds,conservative_ev_pct,reference_dispersion,reference_bookmakers,execution_cost_rate,execution_bookmaker,odds_band,source_type,predicted_closing_edge_pct,lower_closing_edge_pct,stake,estimated_probability_from_lower_clv,decision_frozen_before_closing_and_result,closing_probability,closing_fair_odds,closing_edge_pct,positive_clv,actual_outcome,won,profit
2025-01,data\historical_csv\football-data\2425\I2.csv:205,data\historical_csv\football-data\2425\I2.csv,205,2025-01-12,I2,Palermo,Modena,away,0.24369292391044592,0.22956266035852763,4.43,4.5,1.696258538827733,0.012130263551918303,6,0.0,B365,4.0-5.0,sportsbook,5.622652059920647,3.565282172639644,0.1,0.23378167533327238,True,0.258024407860914,3.875602344329541,14.304812682384904,True,home,False,-0.1
2025-01,data\historical_csv\football-data\2425\T1.csv:175,data\historical_csv\football-data\2425\T1.csv,175,2025-01-18,T1,Gaziantep,Bodrumspor,draw,0.28725199868146534,0.2787524712021582,3.6557999999999997,3.71,1.9063284220849797,0.006499527479307134,6,0.0,1XB,3.0-4.0,sportsbook,5.788321200636849,3.7309513133558467,0.14,0.2837435070664584,True,0.29354093896939765,3.4066798434008296,7.312696468432378,True,draw,True,0.37
2025-02,data\historical_csv\football-data\2425\P1.csv:175,data\historical_csv\football-data\2425\P1.csv,175,2025-02-01,P1,Santa Clara,Casa Pia,away,0.24656547367959247,0.2422690597690615,4.2585,4.5,3.1702791026548383,0.0022964139105309677,6,0.05,BFE,4.0-5.0,exchange,3.361021842877849,3.361021842877849,0.1,0.24271697039539242,True,0.2342654956429889,4.268661064470029,-0.23803868043318355,False,home,False,-0.1
2025-02,data\historical_csv\football-data\2425\E0.csv:237,data\historical_csv\football-data\2425\E0.csv,237,2025-02-02,E0,Brentford,Tottenham,draw,0.24297231796310126,0.23753859510877923,4.2634,4.33,1.2722046386769215,0.0034337228543220417,6,0.0,1XB,4.0-5.0,sportsbook,4.319603016644435,4.319603016644435,0.13,0.24468640760107996,True,0.235792255706017,4.241021389806747,0.5276702977032866,True,away,False,-0.13
2025-02,data\historical_csv\football-data\2425\SP1.csv:218,data\historical_csv\football-data\2425\SP1.csv,218,2025-02-02,SP1,Valencia,Celta,draw,0.3058379980076529,0.2991060465859152,3.3324,3.38,-0.32590103570961926,0.004731951421737681,6,0.0,1XB,3.0-4.0,sportsbook,2.6800317883258074,2.6800317883258074,0.11,0.3081263707487871,True,0.3121006216567876,3.204094867518992,4.004411160907884,True,home,False,-0.11
2025-02,data\historical_csv\football-data\2425\I1.csv:230,data\historical_csv\football-data\2425\I1.csv,230,2025-02-06,I1,Fiorentina,Inter,draw,0.2718794036819876,0.2684945257528818,3.7538,3.81,0.7874750771167616,0.0013848779291057974,6,0.0,1XB,3.0-4.0,sportsbook,2.843207224557003,2.843207224557003,0.1,0.27397092872437795,True,0.2754741472560756,3.6301047120418843,3.4074853969856544,True,home,False,-0.1
2025-02,data\historical_csv\football-data\2425\D2.csv:184,data\historical_csv\football-data\2425\D2.csv,184,2025-02-08,D2,Darmstadt,Elversberg,draw,0.27688209971282457,0.25869852317646574,3.7636,3.82,-2.636223817305361,0.016183576536358844,6,0.0,1XB,3.0-4.0,sportsbook,4.237191301263001,4.237191301263001,0.15,0.27696139680429116,True,0.2748628553871536,3.6381780236964585,3.4473842535091226,True,away,False,-0.15
2025-02,data\historical_csv\football-data\2425\D1.csv:183,data\historical_csv\football-data\2425\D1.csv,183,2025-02-08,D1,Dortmund,Stuttgart,draw,0.24453731092689904,0.23964014785124416,4.204599999999999,4.27,0.7590965655341009,0.0028971630756548915,6,0.0,1XB,4.0-5.0,sportsbook,3.64164530332244,3.64164530332244,0.11,0.2464958505049766,True,0.24936685434233835,4.010156051562369,4.848787576779556,True,away,False,-0.11
2025-02,data\historical_csv\football-data\2425\D1.csv:187,data\historical_csv\football-data\2425\D1.csv,187,2025-02-08,D1,Wolfsburg,Leverkusen,draw,0.25340737743101055,0.24534447906137344,4.038,4.1,-0.929899355017394,0.006062898369637121,6,0.0,1XB,4.0-5.0,sportsbook,2.9699606588579424,2.9699606588579424,0.1,0.25500237904620593,True,0.28910319145058033,3.4589725384299026,16.739868707744353,True,draw,True,0.3
2025-02,data\historical_csv\football-data\2425\F1.csv:184,data\historical_csv\football-data\2425\F1.csv,184,2025-02-08,F1,Nice,Lens,draw,0.28224123052615663,0.2739961643455746,3.6166,3.67,-0.9065472027794841,0.00624506618058202,6,0.0,1XB,3.0-4.0,sportsbook,2.707705232751629,2.707705232751629,0.1,0.2839896732642582,True,0.278367432354337,3.5923742642676997,0.6743655852695207,True,home,False,-0.1
