test_month,candidate_id,source_file,source_row,date,league,home_team,away_team,outcome,probability,conservative_probability,odds,raw_odds,conservative_ev_pct,reference_dispersion,reference_bookmakers,execution_cost_rate,execution_bookmaker,odds_band,source_type,implied_probability,price_ratio,probability_uncertainty,relative_dispersion,log_odds,probability_squared,odds_probability_interaction,reference_depth_inverse,raw_net_odds_gap_pct,outcome_odds_band,outcome_source_type,source_odds_band,direct_predicted_clv_pct,direct_lower_clv_pct,decision_frozen_before_closing_and_result,movement_predicted_clv_pct,movement_lower_clv_pct,predicted_closing_edge_pct,model_disagreement_pct,lower_closing_edge_pct,stake,stake_policy,actual_outcome,closing_edge_pct,positive_clv,closing_probability,closing_fair_odds,won,profit
2021-11,data\historical_csv\football-data\2122\SP2.csv:156,data\historical_csv\football-data\2122\SP2.csv,156,2021-11-05,SP2,Huesca,Leganes,away,0.3409449986821152,0.3357782187900153,3.646,3.7,22.4247385708396,0.0031667798920998,5,0.0,WH,3.0-4.0,sportsbook,0.274273176083379,1.243085465194992,0.0051667798920998,0.0092882426911691,1.293630676256471,0.1162434921263475,0.4410569092114064,0.2,1.4810751508502529,away:3.0-4.0,away:sportsbook,sportsbook:3.0-4.0,16.513689055165035,14.54293506161588,True,17.417576437974837,15.534387067443545,16.965632746569938,0.9038873828098026,14.54293506161588,2.75,model_agreement_half_kelly,away,24.356726042290862,True,0.3410771421894977,2.9318880578764026,True,7.28
2021-11,data\historical_csv\football-data\2122\B1.csv:119,data\historical_csv\football-data\2122\B1.csv,119,2021-11-05,B1,Oud-Heverlee Leuven,Oostende,home,0.4970961823934177,0.4903947771720581,2.225,2.25,9.112837920782924,0.0047014052213596,5,0.0,WH,2.0-3.0,sportsbook,0.449438202247191,1.1060390058253544,0.0067014052213595,0.0094577375322483,0.7997569156182036,0.2471046145501099,0.3975561095965437,0.2,1.1235955056179805,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,10.496029437391048,8.525275443841892,True,11.21612828428904,10.066897250434923,10.856078860840043,0.7200988468979919,8.525275443841892,3.48,model_agreement_half_kelly,home,20.630505225180308,True,0.5421595740457542,1.844475405161078,True,4.26
2021-11,data\historical_csv\football-data\2122\SP2.csv:158,data\historical_csv\football-data\2122\SP2.csv,158,2021-11-06,SP2,Oviedo,Las Palmas,home,0.4454368932038835,0.4157838345792394,2.323,2.35,-3.4134152272426777,0.027653058624644,5,0.0,WH,2.0-3.0,sportsbook,0.4304778303917348,1.0347499029126217,0.029653058624644,0.06208075497686,0.8428594537882721,0.1984140258271279,0.3754406965029701,0.2,1.162290142057687,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,3.4769322839116583,1.5061782903625025,True,2.4791786293900886,1.2793297792134115,2.9780554566508735,0.9977536545215697,1.2793297792134115,0.48,model_agreement_half_kelly,draw,3.3205895416615228,True,0.4447722322068942,2.248341797414257,False,-0.48
2021-11,data\historical_csv\football-data\2122\SP2.csv:163,data\historical_csv\football-data\2122\SP2.csv,163,2021-11-07,SP2,Almeria,Burgos,home,0.6294575586352333,0.616145259982506,1.7153999999999998,1.73,5.693557897399071,0.0113122986527272,5,0.0,WH,1.5-2.0,sportsbook,0.5829544129649062,1.0797714960828793,0.0133122986527273,0.0179715033961212,0.5396462895741839,0.3962168181230282,0.339684435961928,0.2,0.8511134429287637,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,7.738527998219061,5.767774004669905,True,8.123364922091337,7.237346533114541,7.930946460155199,0.3848369238722764,5.767774004669905,4.03,model_agreement_half_kelly,home,15.50384484233538,True,0.6733347606525323,1.4851453666685717,True,2.88
2021-11,data\historical_csv\football-data\2122\SP2.csv:186,data\historical_csv\football-data\2122\SP2.csv,186,2021-11-21,SP2,Ponferradina,Sp Gijon,home,0.3703682237114331,0.3623412473809267,2.715,2.75,-1.6243513360784,0.0060269763305063,5,0.0,WH,2.0-3.0,sportsbook,0.3683241252302026,1.0055497273765408,0.0080269763305064,0.0162729304099323,0.9987919533858988,0.1371726211351621,0.3699208016328078,0.2,1.2891344383057168,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,4.449380524905425,2.4786265313562685,True,4.079508588843206,2.67718847337628,4.264444556874315,0.3698719360622187,2.4786265313562685,0.72,model_agreement_half_kelly,home,17.10517369788038,True,0.4313266066220272,2.318428737405256,True,1.23
2021-11,data\historical_csv\football-data\2122\SP2.csv:189,data\historical_csv\football-data\2122\SP2.csv,189,2021-11-26,SP2,Alcorcon,Lugo,home,0.4253901364163305,0.4139378549031113,2.47,2.5,2.2426501610684824,0.0094522815132192,5,0.0,WH,2.0-3.0,sportsbook,0.4048582995951417,1.0507136369483363,0.0114522815132192,0.0222202648910699,0.9042181506398858,0.1809567681603043,0.3846454824508231,0.2,1.2145748987854257,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,6.71840778353171,4.747653789982554,True,6.530644645990602,5.254869071330082,6.624526214761156,0.18776313754110774,4.747653789982554,1.61,model_agreement_half_kelly,draw,0.4685282243982014,True,0.4067551749975636,2.458481321119,False,-1.61
2021-12,data\historical_csv\football-data\2122\B1.csv:146,data\historical_csv\football-data\2122\B1.csv,146,2021-12-03,B1,St Truiden,St. Gilloise,home,0.2491322587215617,0.2396076089949381,4.43,4.5,6.146170784757588,0.0075246497266235,5,0.0,WH,4.0-5.0,sportsbook,0.2257336343115124,1.1036559061365183,0.0095246497266235,0.0302034339721269,1.4883995840570443,0.0620668823357071,0.3708083502563644,0.2,1.5801354401805856,home:4.0-5.0,home:sportsbook,sportsbook:4.0-5.0,11.23948626565217,9.432668435260233,True,12.5276619339594,10.355863396994325,11.883574099805784,1.2881756683072307,9.432668435260233,1.38,model_agreement_half_kelly,away,-6.604669092081794,False,0.210824674735707,4.743277803006764,False,-1.38
2021-12,data\historical_csv\football-data\2122\D2.csv:139,data\historical_csv\football-data\2122\D2.csv,139,2021-12-04,D2,Hansa Rostock,Ingolstadt,home,0.6345145420320519,0.6093168669209921,1.8134,1.83,10.493520647452703,0.0231976751110598,5,0.0,B365,1.5-2.0,sportsbook,0.5514503143266791,1.150628670520923,0.0251976751110598,0.03655972176267,0.5952035362298188,0.4026087040501446,0.3776652992067213,0.2,0.9154075217822744,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,7.801394727482835,5.994576897090898,True,11.68294099407201,10.79392531304888,9.742167860777423,3.881546266589176,5.994576897090898,3.68,model_agreement_half_kelly,draw,9.98131770374988,True,0.6064923221779523,1.6488254895114527,False,-3.68
2021-12,data\historical_csv\football-data\2122\B1.csv:153,data\historical_csv\football-data\2122\B1.csv,153,2021-12-05,B1,Standard,Charleroi,draw,0.2705801500737049,0.2539979153803977,4.038,4.1,2.564358230604613,0.0145822346933071,5,0.0,BW,4.0-5.0,sportsbook,0.2476473501733531,1.0926026459976204,0.0165822346933071,0.0538924776608151,1.3957495198906458,0.0732136176139086,0.3776621145573124,0.2,1.535413571074784,draw:4.0-5.0,draw:sportsbook,sportsbook:4.0-5.0,6.943728357759463,5.136910527367526,True,6.58834047893635,4.608719148853968,6.766034418347907,0.3553878788231133,4.608719148853968,0.76,model_agreement_half_kelly,away,12.32058169908623,True,0.2781589442770832,3.595066851432493,False,-0.76
2021-12,data\historical_csv\football-data\2122\D2.csv:147,data\historical_csv\football-data\2122\D2.csv,147,2021-12-10,D2,Schalke 04,Nurnberg,away,0.3021902208825318,0.2878940552661994,3.842,3.9,10.60889603327382,0.0122961656163324,5,0.0,BW,3.0-4.0,sportsbook,0.2602811035918792,1.1610148286306874,0.0142961656163324,0.0406901506621295,1.345993064346365,0.0913189295970333,0.4067459414211839,0.2,1.5096304008328951,away:3.0-4.0,away:sportsbook,sportsbook:3.0-4.0,8.578955557571254,6.772137727179317,True,8.325945330819495,6.442412604178438,8.452450444195375,0.25301022675175844,6.442412604178438,1.13,model_agreement_half_kelly,home,4.67176791284869,True,0.2724408326726931,3.670521742977445,False,-1.13
