date,bets,staked,profit,cumulative_profit,drawdown
2021-12-03,1,2.4,-2.4,-2.4,2.4
2021-12-05,1,2.5,-2.5,-4.9,4.9
2021-12-10,1,8.1,7.78,2.88,0.0
2021-12-11,2,6.3,2.34,5.22,0.0
2021-12-12,1,7.48,7.7,12.92,0.0
2021-12-27,1,0.8,-0.8,12.12,0.8
2022-01-14,1,2.7,6.62,18.74,0.0
2022-02-05,1,1.62,-1.62,17.12,1.62
2022-02-06,1,2.5,-2.5,14.62,4.12
2022-02-12,2,12.98,15.85,30.47,0.0
2022-02-13,5,17.4,-10.4,20.07,10.4
2022-02-18,1,10.8,15.35,35.42,0.0
2022-02-19,2,7.1,7.74,43.16,0.0
2022-02-20,1,0.98,-0.98,42.18,0.98
2022-02-25,1,1.04,-1.04,41.14,2.02
2022-02-26,3,15.0,13.54,54.68,0.0
2022-02-27,1,0.96,2.56,57.24,0.0
2022-03-05,1,15.0,-15.0,42.24,15.0
2022-03-13,2,10.18,-10.18,32.06,25.18
2022-03-15,2,13.28,0.57,32.63,24.61
2022-03-19,1,13.86,-13.86,18.77,38.47
2022-03-20,1,5.46,-5.46,13.31,43.93
2022-03-26,2,15.0,1.81,15.12,42.12
2022-03-27,1,7.98,12.12,27.24,30.0
2022-03-28,1,5.42,6.91,34.15,23.09
2022-04-09,2,16.96,15.08,49.23,8.01
2022-04-10,3,15.0,-3.77,45.46,11.78
2022-04-25,1,0.54,-0.54,44.92,12.32
2022-04-29,1,15.0,12.5,57.42,0.0
2022-04-30,2,15.0,16.37,73.79,0.0
2022-05-01,1,15.0,17.64,91.43,0.0
2022-05-07,1,3.98,-3.98,87.45,3.98
2022-05-21,3,15.0,-6.39,81.06,10.37
2022-08-14,1,3.8,6.33,87.39,4.04
2022-08-28,1,1.36,2.07,89.46,1.97
2022-09-17,1,0.36,-0.36,89.1,2.33
2022-09-24,1,2.44,-2.44,86.66,4.77
2022-09-25,1,0.86,-0.86,85.8,5.63
2022-10-08,2,1.88,-0.15,85.65,5.78
2022-10-19,1,1.42,-1.42,84.23,7.2
2022-10-21,1,15.0,16.17,100.4,0.0
2022-10-31,1,2.34,-2.34,98.06,2.34
2022-11-05,2,2.4,0.4,98.46,1.94
2022-11-11,1,1.0,-1.0,97.46,2.94
2022-12-11,1,1.14,-1.14,96.32,4.08
2023-01-15,1,1.04,-1.04,95.28,5.12
2023-02-04,1,0.98,-0.98,94.3,6.1
2023-02-11,1,1.92,-1.92,92.38,8.02
2023-02-17,1,1.66,-1.66,90.72,9.68
2023-02-19,1,0.96,-0.96,89.76,10.64
2023-02-20,1,1.08,-1.08,88.68,11.72
2023-02-21,1,1.68,-1.68,87.0,13.4
2023-02-25,1,1.06,-1.06,85.94,14.46
2023-02-27,1,1.6,-1.6,84.34,16.06
2023-02-28,2,2.74,9.84,94.18,6.22
2023-03-18,3,1.6,-1.6,92.58,7.82
2023-03-26,2,15.0,-15.0,77.58,22.82
2023-03-27,1,1.04,-1.04,76.54,23.86
2023-03-31,1,15.0,13.96,90.5,9.9
2023-04-01,3,20.12,25.96,116.46,0.0
2023-04-05,1,1.6,-1.6,114.86,1.6
2023-04-08,2,1.28,-1.28,113.58,2.88
2023-04-15,2,1.48,-1.48,112.1,4.36
2023-04-18,1,15.0,12.05,124.15,0.0
2023-04-21,1,2.26,1.99,126.14,0.0
2023-04-22,1,0.56,-0.56,125.58,0.56
2023-04-25,1,1.3,-1.3,124.28,1.86
2023-04-29,1,15.0,-15.0,109.28,16.86
2023-04-30,1,1.8,4.41,113.69,12.45
2023-05-06,1,8.1,-8.1,105.59,20.55
2023-05-08,1,2.2,-2.2,103.39,22.75
2023-05-13,1,15.0,19.11,122.5,3.64
2023-08-30,1,0.72,1.76,124.26,1.88
2023-10-21,1,3.1,2.01,126.27,0.0
2023-12-17,1,2.34,-2.34,123.93,2.34
2024-02-03,1,0.6,1.88,125.81,0.46
2024-02-17,1,0.44,1.29,127.1,0.0
2024-03-12,1,0.36,1.13,128.23,0.0
2024-04-09,2,0.88,0.23,128.46,0.0
2024-05-05,1,0.36,-0.36,128.1,0.36
2024-05-18,1,1.24,2.31,130.41,0.0
2024-08-03,1,0.72,-0.72,129.69,0.72
2024-08-10,1,1.32,-1.32,128.37,2.04
2024-08-11,1,0.84,2.37,130.74,0.0
2024-08-18,1,0.72,-0.72,130.02,0.72
2024-08-23,1,0.64,-0.64,129.38,1.36
2024-08-24,1,0.68,1.56,130.94,0.0
2024-08-25,3,1.96,0.15,131.09,0.0
2024-08-27,2,2.88,-2.88,128.21,2.88
2024-08-31,3,2.14,-0.12,128.09,3.0
2024-09-20,1,0.68,-0.68,127.41,3.68
