label,bets,wins,hit_rate,wilson_hit_rate_lower_95,avg_odds,avg_implied_probability,edge_vs_implied_probability,conservative_edge_vs_implied,staked,profit,roi_pct,decision,decision_reasons
"league|outcome|market_prob_bucket=BRA|home|[0.42,0.55)",114,57,0.5,0.4097,1.9765,0.5092,-0.0092,-0.0994,114.0,-2.49,-2.18,NO_CALIBRATED_EDGE,"['bets<minimum', 'hit_rate<=average_implied_probability', 'wilson_lower<=average_implied_probability', 'roi<=0']"
"league|outcome|odds_bucket=BRA|home|[1.8,2.2)",68,33,0.4853,0.3705,1.985,0.5057,-0.0204,-0.1352,68.0,-3.14,-4.62,NO_CALIBRATED_EDGE,"['bets<minimum', 'hit_rate<=average_implied_probability', 'wilson_lower<=average_implied_probability', 'roi<=0']"
