test_month,date,bets,staked,profit,cumulative_profit,drawdown,cash_reserved
2022-05,2022-05-01,1,0.52,0.61,0.61,0.0,99.48
2022-05,2022-05-02,0,0.0,0.0,0.61,0.0,100.0
2022-05,2022-05-03,0,0.0,0.0,0.61,0.0,100.0
2022-05,2022-05-04,0,0.0,0.0,0.61,0.0,100.0
2022-05,2022-05-05,0,0.0,0.0,0.61,0.0,100.0
2022-05,2022-05-06,0,0.0,0.0,0.61,0.0,100.0
2022-05,2022-05-07,1,0.17,-0.17,0.44,0.17,99.83
2022-05,2022-05-08,0,0.0,0.0,0.44,0.17,100.0
2022-05,2022-05-09,0,0.0,0.0,0.44,0.17,100.0
2022-05,2022-05-10,0,0.0,0.0,0.44,0.17,100.0
2022-05,2022-05-11,0,0.0,0.0,0.44,0.17,100.0
2022-05,2022-05-12,0,0.0,0.0,0.44,0.17,100.0
2022-05,2022-05-13,0,0.0,0.0,0.44,0.17,100.0
2022-05,2022-05-14,0,0.0,0.0,0.44,0.17,100.0
2022-05,2022-05-15,0,0.0,0.0,0.44,0.17,100.0
2022-05,2022-05-16,0,0.0,0.0,0.44,0.17,100.0
2022-05,2022-05-17,0,0.0,0.0,0.44,0.17,100.0
2022-05,2022-05-18,0,0.0,0.0,0.44,0.17,100.0
2022-05,2022-05-19,0,0.0,0.0,0.44,0.17,100.0
2022-05,2022-05-20,0,0.0,0.0,0.44,0.17,100.0
2022-05,2022-05-21,3,2.17,-1.21,-0.77,1.38,97.83
2022-05,2022-05-22,0,0.0,0.0,-0.77,1.38,100.0
2022-05,2022-05-23,0,0.0,0.0,-0.77,1.38,100.0
2022-05,2022-05-24,0,0.0,0.0,-0.77,1.38,100.0
2022-05,2022-05-25,0,0.0,0.0,-0.77,1.38,100.0
2022-05,2022-05-26,0,0.0,0.0,-0.77,1.38,100.0
2022-05,2022-05-27,0,0.0,0.0,-0.77,1.38,100.0
2022-05,2022-05-28,0,0.0,0.0,-0.77,1.38,100.0
2022-05,2022-05-29,0,0.0,0.0,-0.77,1.38,100.0
2022-05,2022-05-30,0,0.0,0.0,-0.77,1.38,100.0
2022-05,2022-05-31,0,0.0,0.0,-0.77,1.38,100.0
