test_month,candidate_id,source_file,source_row,date,league,home_team,away_team,outcome,probability,conservative_probability,odds,raw_odds,conservative_ev_pct,reference_dispersion,reference_bookmakers,execution_cost_rate,execution_bookmaker,odds_band,source_type,implied_probability,price_ratio,probability_uncertainty,relative_dispersion,log_odds,probability_squared,odds_probability_interaction,reference_depth_inverse,raw_net_odds_gap_pct,outcome_odds_band,outcome_source_type,source_odds_band,predicted_closing_edge_pct,lower_closing_edge_pct,stake,estimated_probability_from_lower_clv,estimated_probability_from_unshrunk_training_market,estimated_probability_from_training_market,market_calibration_weight,estimated_probability_from_training_market_logistic,estimated_probability_from_validated_market_residual,outcome_probability_weight,staking_probability_profile,decision_frozen_before_closing_and_result,closing_probability,closing_fair_odds,closing_edge_pct,positive_clv,actual_outcome,won,profit
2022-02,data\historical_csv\football-data\2122\SP2.csv:299,data\historical_csv\football-data\2122\SP2.csv,299,2022-02-18,SP2,Cartagena,Valladolid,away,0.471618301895688,0.4550706829437315,2.4210000000000003,2.45,10.17261234067741,0.014547618951956496,5,0.0,WH,2.0-3.0,sportsbook,0.41305245766212306,1.1417879088894607,0.0165476189519565,0.030846171349758436,0.8841806779559216,0.22242382268297228,0.4169957899065499,0.2,1.1978521272201448,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,6.468555898373874,6.468555898373874,0.46,0.43977098677560456,0.4702532359290259,0.452898021321421,0.4306452086178512,,,0.0,lower_clv,True,0.4300016122003845,2.325572676071715,4.103390313713096,True,away,True,0.65
2022-02,data\historical_csv\football-data\2122\SP2.csv:300,data\historical_csv\football-data\2122\SP2.csv,300,2022-02-19,SP2,Zaragoza,Las Palmas,home,0.3794501867216367,0.37131356152285194,2.8326000000000002,2.87,5.178279436963051,0.0061366251987847705,5,0.0,WH,2.0-3.0,sportsbook,0.35303254960107316,1.0748305989077083,0.008136625198784775,0.016172413174450687,1.041195017798159,0.14398244420308498,0.39508164391714934,0.2,1.3203417355080127,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,8.616601276412219,8.616601276412219,0.47,0.38345195677614985,0.3728502705325325,0.37888639139206626,0.4306452086178512,,,0.0,lower_clv,True,0.3925170703102567,2.5476598997581723,11.184385336083324,True,home,True,0.86
2022-02,data\historical_csv\football-data\2122\I2.csv:234,data\historical_csv\football-data\2122\I2.csv,234,2022-02-19,I2,Parma,Ternana,away,0.26118877962373693,0.25179751189772315,4.067399999999999,4.13,2.4161199892798857,0.00739126772601377,5,0.0,PS,4.0-5.0,sportsbook,0.24585730442051437,1.0623592422415875,0.009391267726013786,0.0282985652624951,1.4030039746828378,0.06821957860133701,0.3664488959546627,0.2,1.5390667256724333,away:4.0-5.0,away:sportsbook,sportsbook:4.0-5.0,2.9521571928889196,2.9521571928889196,0.1,0.25311539851720743,0.24960280051559464,0.25160271501801224,0.4306452086178512,,,0.0,lower_clv,True,0.2385978978924459,4.191151761323462,-2.9526910112265714,False,away,True,0.31
2022-02,data\historical_csv\football-data\2122\I2.csv:232,data\historical_csv\football-data\2122\I2.csv,232,2022-02-19,I2,Ascoli,Alessandria,draw,0.3208522091227121,0.30977385240619226,3.205,3.25,-0.7174803038153765,0.009078356716519872,5,0.0,WH,3.0-4.0,sportsbook,0.31201248049922,1.0283313302382924,0.011078356716519855,0.028294512109928446,1.1647120903726333,0.10294614009892458,0.37370044718799134,0.2,1.4040561622464809,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,2.395404035621331,2.395404035621331,0.11,0.3194864400487405,0.31143254768877776,0.31601806989319864,0.4306452086178512,,,0.0,lower_clv,True,0.31778423369625863,3.1467892172265852,1.8498468996508866,True,home,False,-0.11
2022-02,data\historical_csv\football-data\2122\G1.csv:162,data\historical_csv\football-data\2122\G1.csv,162,2022-02-20,G1,AEK,Giannina,draw,0.2515139418766103,0.2477002236817007,4.2144,4.28,4.390782268415938,0.0018137181949096093,5,0.0,PS,4.0-5.0,sportsbook,0.23728170083523156,1.0599803566447865,0.00381371819490961,0.007211203408355778,1.438507232566825,0.0632592629583109,0.36180462448089595,0.2,1.5565679574791158,draw:4.0-5.0,draw:sportsbook,sportsbook:4.0-5.0,4.4427505704585135,4.4427505704585135,0.14,0.24782353495268247,0.23966336621342899,0.2443093973836098,0.4306452086178512,,,0.0,lower_clv,True,0.2011690033990145,4.970944743492718,-15.219335207519325,False,home,False,-0.14
2022-02,data\historical_csv\football-data\2122\SP2.csv:304,data\historical_csv\football-data\2122\SP2.csv,304,2022-02-20,SP2,Fuenlabrada,Alcorcon,away,0.23763687025040894,0.2254549079556142,4.5868,4.66,3.4116571810811402,0.010181962294794742,5,0.0,PS,4.0-5.0,sportsbook,0.21801691811284554,1.0899927964645757,0.012181962294794735,0.042846727799711964,1.5231826131820123,0.056471282102409696,0.3619643490164127,0.2,1.595883840586021,away:4.0-5.0,away:sportsbook,sportsbook:4.0-5.0,4.1695511414810476,4.1695511414810476,0.12,0.2271072450106415,0.22545603713964088,0.22639616025256304,0.4306452086178512,,,0.0,lower_clv,True,0.21423005077730373,4.667879209156886,-1.7369603094663177,False,draw,False,-0.12
2022-02,data\historical_csv\football-data\2122\SP1.csv:245,data\historical_csv\football-data\2122\SP1.csv,245,2022-02-20,SP1,Espanol,Sevilla,home,0.280418036295713,0.27360349629565,3.646,3.7,-0.2441652506060099,0.004814540000062989,5,0.0,BW,3.0-4.0,sportsbook,0.27427317608337903,1.0224041603341696,0.006814540000062985,0.017169152397122727,1.2936306762564713,0.0786342750799438,0.36275737392773494,0.2,1.4810751508502529,home:3.0-4.0,home:sportsbook,sportsbook:3.0-4.0,2.6147384082817533,2.6147384082817533,0.1,0.28144470216204537,0.26943534830395477,0.27627293146446236,0.4306452086178512,,,0.0,lower_clv,True,0.25800826839570357,3.8758447789987662,-5.930185342926486,False,draw,False,-0.1
2022-02,data\historical_csv\football-data\2122\I2.csv:246,data\historical_csv\football-data\2122\I2.csv,246,2022-02-22,I2,Spal,Ternana,away,0.34835531539404974,0.3436512706140707,2.96,3.0,1.7207761017649315,0.002704044779979017,5,0.0,WH,2.0-3.0,sportsbook,0.33783783783783783,1.0311317335663872,0.004704044779979044,0.0077623181288916975,1.085189268335969,0.12135142576328786,0.3780314498334145,0.2,1.3513513513513598,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,3.2214339444643056,3.2214339444643056,0.16,0.3487210606231902,0.3401896327836435,0.34504704210142045,0.4306452086178512,,,0.0,lower_clv,True,0.3107357721940808,3.2181682621832657,-8.022211430552096,False,home,False,-0.16
2022-02,data\historical_csv\football-data\2122\I2.csv:256,data\historical_csv\football-data\2122\I2.csv,256,2022-02-26,I2,Vicenza,Pordenone,home,0.48432157340896437,0.4764615677530101,2.274,2.3,8.347360507034484,0.005860005655954303,5,0.0,WH,2.0-3.0,sportsbook,0.4397537379067722,1.101347257931985,0.007860005655954294,0.012099410758657399,0.8215403953283443,0.23456738646933487,0.39788973688444634,0.2,1.1433597185575906,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,9.05017641995917,9.05017641995917,0.71,0.4795522270007,0.48371463950798965,0.4813447500032553,0.4306452086178512,,,0.0,lower_clv,True,0.4514761158573048,2.2149565943285996,2.665668745951111,True,home,True,0.9
2022-02,data\historical_csv\football-data\2122\I2.csv:254,data\historical_csv\football-data\2122\I2.csv,254,2022-02-26,I2,Parma,Spal,home,0.4780212498990455,0.4681725610155291,2.176,2.2,1.874349276979137,0.007848688883516362,5,0.0,WH,2.0-3.0,sportsbook,0.45955882352941174,1.040174239780323,0.009848688883516366,0.016419121294657814,0.7774883289936962,0.2285043153550457,0.371655942807487,0.2,1.1029411764705843,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,6.17413766055364,6.17413766055364,0.53,0.4879326179253384,0.47703790751810077,0.48324086308918246,0.4306452086178512,,,0.0,lower_clv,True,0.5365463125900781,1.863772010980161,16.752477619601013,True,home,True,0.62
2022-02,data\historical_csv\football-data\2122\I2.csv:252,data\historical_csv\football-data\2122\I2.csv,252,2022-02-26,I2,Como,Brescia,away,0.3988314743557221,0.3856239834137213,2.6660000000000004,2.7,2.807353978098104,0.011207490942000771,5,0.0,WH,2.0-3.0,sportsbook,0.3750937734433608,1.0632847106323553,0.013207490942000799,0.028100818673113773,0.980579221756517,0.159066544936759,0.39108585673573826,0.2,1.275318829707417,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,5.814475290738591,5.814475290738591,0.35,0.396903508217324,0.39327189529945655,0.3953395715146897,0.4306452086178512,,,0.0,lower_clv,True,0.42741164134370496,2.3396648646634444,13.947943582231748,True,draw,False,-0.35
2022-02,data\historical_csv\football-data\2122\D2.csv:213,data\historical_csv\football-data\2122\D2.csv,213,2022-02-26,D2,Karlsruhe,Schalke 04,home,0.29613506318426525,0.2881542823472492,3.4989999999999997,3.55,0.8251833933024866,0.005980780837016021,5,0.0,IW,3.0-4.0,sportsbook,0.2857959416976279,1.036176586081744,0.007980780837016033,0.020196125283869465,1.2524772133855508,0.08769597564714877,0.37090241872278257,0.2,1.457559302657896,home:3.0-4.0,home:sportsbook,sportsbook:3.0-4.0,2.429085464644024,2.429085464644024,0.1,0.2927381693759475,0.2857157475428948,0.28971399706065,0.4306452086178512,,,0.0,lower_clv,True,0.3202954182746198,3.1221177167842113,12.071366854289467,True,draw,False,-0.1
2022-03,data\historical_csv\football-data\2122\I2.csv:274,data\historical_csv\football-data\2122\I2.csv,274,2022-03-05,I2,Parma,Reggina,home,0.5693915641277388,0.5562253432573707,1.882,1.9,4.681609601037162,0.011166220870368171,5,0.0,WH,1.5-2.0,sportsbook,0.5313496280552604,1.0715949236884044,0.013166220870368117,0.019610794352870164,0.6323350411631878,0.32420675329983295,0.36004623814068565,0.2,0.9564293304994642,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,8.944630319838616,8.944630319838616,1.01,0.5788768879906409,0.5815054976664074,0.5814259873918833,0.969751966122202,,,0.0,lower_clv,True,0.6252194470328447,1.599438412777757,17.666299931581374,True,draw,False,-1.01
2022-03,data\historical_csv\football-data\2122\SP2.csv:322,data\historical_csv\football-data\2122\SP2.csv,322,2022-03-05,SP2,Fuenlabrada,Burgos,home,0.3910810389105317,0.38366094509402277,2.568,2.6,-1.4758692998549483,0.005420093816508954,5,0.0,WH,2.0-3.0,sportsbook,0.3894080996884735,1.0042961079222454,0.0074200938165089325,0.013859260043923833,0.9431273858277147,0.1529443789953408,0.36883923787447653,0.2,1.2461059190031154,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,1.9637190696338904,1.9637190696338904,0.13,0.397054980800755,0.3853564186230905,0.385710277128162,0.969751966122202,,,0.0,lower_clv,True,0.4514349523805059,2.215158562106904,15.928495771313923,True,away,False,-0.13
2022-03,data\historical_csv\football-data\2122\G1.csv:178,data\historical_csv\football-data\2122\G1.csv,178,2022-03-06,G1,Aris,Olympiakos,home,0.3045699358734045,0.29342402805445483,3.45,3.5,1.2312896787869176,0.00914590781894962,5,0.0,B365,3.0-4.0,sportsbook,0.2898550724637681,1.0507662787632455,0.01114590781894964,0.030028925188306004,1.2383742310432684,0.09276284583792971,0.37717156013612485,0.2,1.4492753623188248,home:3.0-4.0,home:sportsbook,sportsbook:3.0-4.0,2.9997281472137147,2.9997281472137147,0.12,0.2985499366585905,0.2913570672310597,0.2915746373891822,0.969751966122202,,,0.0,lower_clv,True,0.2911035425567803,3.4352038151680966,0.4307221820891938,True,home,True,0.29
2022-03,data\historical_csv\football-data\2122\SP2.csv:330,data\historical_csv\football-data\2122\SP2.csv,330,2022-03-06,SP2,Girona,Oviedo,home,0.46153846153846156,0.4522475766558143,2.176,2.2,-1.5909273196948015,0.0072908848826472895,5,0.0,WH,2.0-3.0,sportsbook,0.45955882352941174,1.0043076923076923,0.009290884882647288,0.015796917245735793,0.7774883289936962,0.21301775147928997,0.35884076722785985,0.2,1.1029411764705843,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,2.0081622041716263,2.0081622041716263,0.17,0.4687875101294651,0.4628680200219003,0.4630470729592132,0.969751966122202,,,0.0,lower_clv,True,0.4695957191941542,2.129491303106514,2.1840284966479606,True,home,True,0.2
2022-03,data\historical_csv\football-data\2122\E2.csv:429,data\historical_csv\football-data\2122\E2.csv,429,2022-03-08,E2,Milton Keynes Dons,Cheltenham,draw,0.26966867046978216,0.26198332220951953,3.842,3.9,0.6539923928974067,0.005685348260262647,5,0.0,BW,3.0-4.0,sportsbook,0.2602811035918792,1.036067031944903,0.0076853482602626255,0.021082716988808387,1.345993064346365,0.07272119183293996,0.36297216012383215,0.2,1.5096304008328953,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,3.1048430163421643,3.1048430163421643,0.11,0.26836242325961,0.2540943802633934,0.2545259605113129,0.969751966122202,,,0.0,lower_clv,True,0.2750847202546684,3.6352437135520224,5.6875495218436045,True,home,False,-0.11
2022-03,data\historical_csv\football-data\2122\SP2.csv:333,data\historical_csv\football-data\2122\SP2.csv,333,2022-03-12,SP2,Ibiza,Leganes,home,0.439010889282371,0.4235636528070371,2.372,2.4,0.46929844582919156,0.013447236475333847,5,0.0,WH,2.0-3.0,sportsbook,0.4215851602023609,1.0413338293777838,0.015447236475333859,0.030630758378944467,0.863733481135479,0.1927305609084982,0.3791884036562446,0.2,1.180438448566612,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,5.744317336724212,5.744317336724212,0.42,0.4458023496489216,0.4380407695740082,0.43827554211105946,0.969751966122202,,,0.0,lower_clv,True,0.4123552568723969,2.425093371149745,-2.1893330698674607,False,draw,False,-0.42
2022-03,data\historical_csv\football-data\2122\F2.csv:272,data\historical_csv\football-data\2122\F2.csv,272,2022-03-12,F2,Ajaccio,Bastia,draw,0.3304886393849185,0.32149396622795184,3.205,3.25,3.0388161760585675,0.006994673156966671,5,0.0,B365,3.0-4.0,sportsbook,0.31201248049922,1.059216089228664,0.00899467315696667,0.021164640242958575,1.1647120903726333,0.10922274076249472,0.38492411402241583,0.2,1.4040561622464809,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,3.508016584767586,3.508016584767586,0.16,0.32295793006167733,0.31931137612837707,0.31942167721528875,0.969751966122202,,,0.0,lower_clv,True,0.32058441360245404,3.119303239863889,2.7473045595865164,True,away,False,-0.16
2022-03,data\historical_csv\football-data\2122\D2.csv:230,data\historical_csv\football-data\2122\D2.csv,230,2022-03-12,D2,Paderborn,Fortuna Dusseldorf,home,0.5008495951997904,0.48711002337360526,2.0780000000000003,2.1,1.2214628570351937,0.011739571826185166,5,0.0,B365,2.0-3.0,sportsbook,0.4812319538017324,1.0407654588251647,0.013739571826185182,0.023439315792003815,0.7314058926770358,0.25085031701179394,0.36632434527403474,0.2,1.0587102983637964,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,3.489560219224181,3.489560219224181,0.32,0.4980248326237929,0.5062057653110565,0.5059583081819803,0.969751966122202,,,0.0,lower_clv,True,0.4667041015611789,2.1426852617212595,-3.0188876955870025,False,draw,False,-0.32
2022-03,data\historical_csv\football-data\2122\SP2.csv:336,data\historical_csv\football-data\2122\SP2.csv,336,2022-03-12,SP2,Las Palmas,Girona,home,0.46724630654210986,0.4512088044483905,2.176,2.2,-1.8169641520302204,0.014037502093719342,5,0.0,WH,2.0-3.0,sportsbook,0.45955882352941174,1.0167279630356312,0.016037502093719347,0.030043045599664326,0.7774883289936962,0.2183191109772433,0.36327855010190135,0.2,1.1029411764705843,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,2.268591788351594,2.268591788351594,0.19,0.46998433726264516,0.4691611641956819,0.4691860635624987,0.969751966122202,,,0.0,lower_clv,True,0.4562521734938962,2.1917703807133275,-0.7195270477281857,False,away,False,-0.19
2022-03,data\historical_csv\football-data\2122\SP2.csv:340,data\historical_csv\football-data\2122\SP2.csv,340,2022-03-13,SP2,Sp Gijon,Tenerife,home,0.3700701946201881,0.3583544469822608,2.8423999999999996,2.88,1.8586680102377962,0.009715747637927263,5,0.0,WH,2.0-3.0,sportsbook,0.3518153672952435,1.0518875211884224,0.011715747637927265,0.02625379665579058,1.0446487657246801,0.1369519489462239,0.38659337204147165,0.2,1.3228257810301347,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,6.678102252575417,6.678102252575417,0.36,0.37530995726349364,0.36236453249421424,0.36275610614119785,0.969751966122202,,,0.0,lower_clv,True,0.3764382175954124,2.656478416000732,6.998798969320008,True,away,False,-0.36
2022-03,data\historical_csv\football-data\2122\SP2.csv:342,data\historical_csv\football-data\2122\SP2.csv,342,2022-03-13,SP2,Oviedo,Valladolid,away,0.38984857447848315,0.3784821604571512,2.8423999999999996,2.88,7.579769288340654,0.009366414021331936,5,0.0,WH,2.0-3.0,sportsbook,0.3518153672952435,1.1081055880976403,0.011366414021331928,0.024025774709736422,1.0446487657246801,0.15198191102290542,0.40725483214847347,0.2,1.3228257810301347,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,6.376422395399895,6.376422395399895,0.35,0.3742486011659158,0.3840056088833416,0.383710478583359,0.969751966122202,,,0.0,lower_clv,True,0.39661591552842856,2.521330992649795,12.73410782980051,True,home,False,-0.35
2022-03,data\historical_csv\football-data\2122\SP2.csv:341,data\historical_csv\football-data\2122\SP2.csv,341,2022-03-13,SP2,Alcorcon,Huesca,away,0.41302118744477245,0.40741067326195823,2.4699999999999998,2.5,0.6304362957036735,0.0036105141828141935,5,0.0,WH,2.0-3.0,sportsbook,0.40485829959514175,1.0201623329885878,0.005610514182814219,0.00874171662996581,0.9042181506398858,0.17058650127828986,0.37346125428640176,0.2,1.2145748987854255,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,2.469359731218645,2.469359731218645,0.17,0.4148557074138407,0.4094405547214222,0.40960435244351595,0.969751966122202,,,0.0,lower_clv,True,0.4220522938668092,2.3693746356359786,4.246916585101856,True,home,False,-0.17
2022-03,data\historical_csv\football-data\2122\B1.csv:277,data\historical_csv\football-data\2122\B1.csv,277,2022-03-13,B1,Anderlecht,Antwerp,home,0.5781710914454278,0.5662051184673387,1.7349999999999999,1.75,-1.7634119459167485,0.009965972978089084,5,0.0,WH,1.5-2.0,sportsbook,0.5763688760806917,1.0031268436578171,0.011965972978089101,0.017237065508021423,0.5510074133988224,0.3342818109831972,0.3185765575993192,0.2,0.8645533141210526,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,1.5431522102639548,1.5431522102639548,0.21,0.5852631251312044,0.5911015595026834,0.5909249583420216,0.969751966122202,,,0.0,lower_clv,True,0.6090531358064841,1.6418928681416924,5.670719062424978,True,home,True,0.15
2022-03,data\historical_csv\football-data\2122\P1.csv:235,data\historical_csv\football-data\2122\P1.csv,235,2022-03-14,P1,Moreirense,Sp Lisbon,away,0.6645990004672724,0.6512353252942025,1.5194,1.53,-1.0513046747988697,0.011363675173069878,5,0.0,WH,1.5-2.0,sportsbook,0.6581545346847439,1.0097917213099736,0.013363675173069911,0.017098543881468677,0.41831552008698425,0.4416918314220975,0.27801207652975696,0.2,0.6976438067658242,away:1.5-2.0,away:sportsbook,sportsbook:1.5-2.0,1.073139015758671,1.073139015758671,0.21,0.6652174477804309,0.6845411719001951,0.6839566672383752,0.969751966122202,,,0.0,lower_clv,True,0.6646213094099,1.5046162165457408,0.9825617517402296,True,away,True,0.11
