outcome,probability,uncertainty,lower_ev,odds,row_index,league,date,odds_bucket,actual_result,won,unit_profit,bet_key,fav_relation,market_shape,model_delta,pure_delta,model_delta_bucket,pure_delta_bucket,strength_gap,goal_env,league_draw_rate_bucket,draw_market_prob_bucket,month
away,0.6874209586515695,0.021046279572009705,-0.0004379813806603128,1.5,4,D1,2022-08-05,"[1.0,1.8)",away,True,0.5,4|away,market_favorite,heavy_favorite,0.04225966832898875,-0.21149420705303695,strong_model_edge,pure_disagrees,large_gap,normal_goal,low_draw_league,low_draw_prob,2022-08
home,0.5939998772848802,0.016580552453198946,-0.0183871477861417,1.7,13,E2,2022-08-06,"[1.0,1.8)",home,True,0.7,13|home,market_favorite,heavy_favorite,0.03129891265465512,-0.05686729500210752,medium_model_edge,pure_disagrees,moderate_gap,normal_goal,normal_draw_league,low_draw_prob,2022-08
away,0.6447356541137904,0.01888618545879341,0.007617644534545276,1.61,27,E0,2022-08-06,"[1.0,1.8)",away,True,0.6100000000000001,27|away,market_favorite,heavy_favorite,0.05484424775905117,-0.16083633352132198,strong_model_edge,pure_disagrees,large_gap,normal_goal,low_draw_league,low_draw_prob,2022-08
draw,0.323357600875129,0.015617047990090458,-0.015230230767876662,3.2,41,E2,2022-08-06,"[2.8,3.5)",home,False,-1.0,41|draw,market_non_favorite,clear_favorite,0.026233000236151383,-0.023710189846792906,medium_model_edge,pure_disagrees,even_strength,normal_goal,normal_draw_league,mid_draw_prob,2022-08
draw,0.37463898643458743,0.018804582523434813,-0.0036636690487726886,2.8,69,F2,2022-08-06,"[2.8,3.5)",away,False,-1.0,69|draw,market_non_favorite,balanced,0.04712806940401976,-0.044736387891506635,strong_model_edge,pure_disagrees,even_strength,normal_goal,normal_draw_league,mid_draw_prob,2022-08
home,0.6168242615328522,0.016580552453198946,-0.003595442927775583,1.66,188,E3,2022-08-13,"[1.0,1.8)",home,True,0.6599999999999999,188|home,market_favorite,heavy_favorite,0.04441441608351049,-0.1328987144306249,strong_model_edge,pure_disagrees,even_strength,normal_goal,normal_draw_league,low_draw_prob,2022-08
away,0.6163536681451277,0.02045330729164232,-0.016764404591749105,1.65,237,B1,2022-08-14,"[1.0,1.8)",away,True,0.6499999999999999,237|away,market_favorite,heavy_favorite,0.0463210948552254,-0.1757879554959204,strong_model_edge,pure_disagrees,large_gap,normal_goal,low_draw_league,low_draw_prob,2022-08
draw,0.3357826636176155,0.017255101133547796,-0.012564556299390017,3.1,275,SP2,2022-08-14,"[2.8,3.5)",home,False,-1.0,275|draw,market_non_favorite,balanced,0.024807053861517936,-0.04919384151538175,medium_model_edge,pure_disagrees,moderate_gap,normal_goal,high_draw_league,mid_draw_prob,2022-08
home,0.6735484898156502,0.016595271100085945,0.005138424634813177,1.53,295,E1,2022-08-16,"[1.0,1.8)",draw,False,-1.0,295|home,market_favorite,heavy_favorite,0.05545744024950261,-0.21691344697589748,strong_model_edge,pure_disagrees,even_strength,normal_goal,normal_draw_league,low_draw_prob,2022-08
away,0.6254425169882779,0.015502312825038377,0.012500738910977693,1.66,301,E2,2022-08-16,"[1.0,1.8)",away,True,0.6599999999999999,301|away,market_favorite,heavy_favorite,0.055002463232523446,-0.14768268826895375,strong_model_edge,pure_disagrees,large_gap,normal_goal,normal_draw_league,low_draw_prob,2022-08
draw,0.32378582310992593,0.015630911328808048,-0.013904282300422732,3.2,303,E1,2022-08-16,"[2.8,3.5)",draw,True,2.2,303|draw,market_non_favorite,balanced,0.02498104223343195,-0.004929585149064775,medium_model_edge,pure_disagrees,moderate_gap,normal_goal,normal_draw_league,mid_draw_prob,2022-08
home,0.6838992536799341,0.020199785165901016,-0.004450797228950476,1.5,334,SP1,2022-08-19,"[1.0,1.8)",draw,False,-1.0,334|home,market_favorite,heavy_favorite,0.054141468212806076,-0.21409857765361817,strong_model_edge,pure_disagrees,even_strength,normal_goal,normal_draw_league,low_draw_prob,2022-08
draw,0.32398022931379944,0.015630911328808048,-0.01328218244802759,3.2,365,E1,2022-08-20,"[2.8,3.5)",away,False,-1.0,365|draw,market_non_favorite,clear_favorite,0.024433788769528064,-0.011797418519203628,medium_model_edge,pure_disagrees,even_strength,normal_goal,normal_draw_league,mid_draw_prob,2022-08
home,0.5931571491689381,0.016580552453198946,-0.019819785583243266,1.7,377,E2,2022-08-20,"[1.0,1.8)",home,True,0.7,377|home,market_favorite,heavy_favorite,0.03367540594161189,-0.1346420259469434,medium_model_edge,pure_disagrees,even_strength,normal_goal,normal_draw_league,low_draw_prob,2022-08
draw,0.4206859814853924,0.018804582523434813,0.12526791709348117,2.8,399,F2,2022-08-20,"[2.8,3.5)",draw,True,1.7999999999999998,399|draw,market_non_favorite,balanced,0.08932503473983028,-0.04186036478046762,strong_model_edge,pure_disagrees,even_strength,normal_goal,normal_draw_league,mid_draw_prob,2022-08
away,0.6097901785563886,0.01888618545879341,-0.01909937145799201,1.66,423,SP1,2022-08-20,"[1.0,1.8)",away,True,0.6599999999999999,423|away,market_favorite,heavy_favorite,0.04293756023715156,-0.14468801282335997,strong_model_edge,pure_disagrees,large_gap,normal_goal,normal_draw_league,low_draw_prob,2022-08
away,0.6741496775391631,0.01888618545879341,0.002553142882965709,1.53,440,E0,2022-08-21,"[1.0,1.8)",home,False,-1.0,440|away,market_favorite,heavy_favorite,0.051518383548908586,-0.1897686823724558,strong_model_edge,pure_disagrees,large_gap,normal_goal,low_draw_league,low_draw_prob,2022-08
