validation_start,validation_end,rule_key,odds_source,rule_label,bets,profit,roi_pct,active_months,positive_months,negative_months,latest_month,latest_profit,score
2018-01,2018-12,"PS_CLOSE::league|outcome|odds_bucket=BRA|home|[1.8,2.2)",PS_CLOSE,"league|outcome|odds_bucket=BRA|home|[1.8,2.2)",383,36.49,9.53,33,22,11,2017-12,0.18,31.6227
2019-01,2019-12,"PS_CLOSE::league|outcome|odds_bucket=BRA|home|[1.8,2.2)",PS_CLOSE,"league|outcome|odds_bucket=BRA|home|[1.8,2.2)",380,31.28,8.23,33,20,13,2018-12,0.18,22.3139
2020-01,2020-12,"PS_CLOSE::league|outcome|odds_bucket=BRA|draw|[3.5,4.0)",PS_CLOSE,"league|outcome|odds_bucket=BRA|draw|[3.5,4.0)",377,12.27,3.25,34,19,15,2019-12,0.04,11.2872
2023-01,2023-12,"PS_CLOSE::league|outcome|odds_bucket=BRA|home|[2.2,2.8)",PS_CLOSE,"league|outcome|odds_bucket=BRA|home|[2.2,2.8)",331,23.8,7.19,32,18,14,2022-11,2.5,15.2622
