league,odds_source,rule_spec,label,candidate_count,selected_candidates,train_months,min_train_rows,min_predicted_ev,ridge,bets,profit,roi_pct,max_drawdown,positive_months,negative_months,positive_seasons,negative_seasons,latest_season,latest_season_bets,latest_season_profit,window_count,passed_windows,active_window_count,active_passed_windows,active_pass_rate,decision_reasons,decision
SWE,AVG_CLOSE,SWE_away_odds2p2_2p8,AVG_CLOSE_rulesswe_train30_n120_ev0p02_top1_ridge10_cap0.08,621,206,30,120,0.02,10.0,206,262.1,12.72,145.0,37,29,6,5,2025-26,18,39.9,19,8,19,8,0.4211,"['latest_season_bets<20', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
SWE,MAX_CLOSE,SWE_away_odds2p2_2p8,MAX_CLOSE_rulesswe_train30_n120_ev0p02_top1_ridge10_cap0.08,588,211,30,120,0.02,10.0,211,261.0,12.37,250.4,34,27,7,4,2025-26,15,41.7,19,6,19,6,0.3158,"['latest_season_bets<20', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
SWE,MAX_CLOSE,SWE_home_prob0p55_1p00,MAX_CLOSE_rulesswe_train30_n120_ev0p02_top1_ridge10_cap0.08,1033,322,30,120,0.02,10.0,322,48.4,1.5,92.5,39,31,7,4,2025-26,14,3.3,19,4,19,4,0.2105,"['roi<3%', 'drawdown>profit', 'latest_season_bets<20', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
SWE,AVG_CLOSE,SWE_home_prob0p55_1p00,AVG_CLOSE_rulesswe_train30_n120_ev0p02_top1_ridge10_cap0.08,968,249,30,120,0.02,10.0,249,27.6,1.11,94.0,37,28,4,6,2025-26,12,-5.9,19,4,19,4,0.2105,"['roi<3%', 'drawdown>profit', 'positive_seasons<=negative_seasons', 'latest_season_bets<20', 'latest_season_profit<0', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
SWE,AVG_CLOSE,SWE_draw_odds2p8_3p5,AVG_CLOSE_rulesswe_train30_n120_ev0p02_top1_ridge10_cap0.08,1476,345,30,120,0.02,10.0,345,1.7,0.05,238.1,34,34,6,5,2025-26,3,2.1,19,4,19,4,0.2105,"['roi<3%', 'drawdown>profit', 'positive_months<=negative_months', 'latest_season_bets<20', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
SWE,AVG_CLOSE,SWE_away_prob0p28_0p34,AVG_CLOSE_rulesswe_train30_n120_ev0p02_top1_ridge10_cap0.08,482,149,30,120,0.02,10.0,149,-16.6,-1.11,266.9,24,30,2,9,2025-26,14,-18.1,19,2,18,2,0.1111,"['bets<150', 'profit<=0', 'roi<3%', 'drawdown>profit', 'positive_months<=negative_months', 'positive_seasons<=negative_seasons', 'latest_season_bets<20', 'latest_season_profit<0', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
SWE,MAX_CLOSE,SWE_away_prob0p28_0p34,MAX_CLOSE_rulesswe_train30_n120_ev0p02_top1_ridge10_cap0.08,488,188,30,120,0.02,10.0,188,49.7,2.64,168.3,29,32,4,7,2025-26,17,-17.1,19,2,19,2,0.1053,"['roi<3%', 'drawdown>profit', 'positive_months<=negative_months', 'positive_seasons<=negative_seasons', 'latest_season_bets<20', 'latest_season_profit<0', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
SWE,MAX_CLOSE,SWE_draw_odds2p8_3p5,MAX_CLOSE_rulesswe_train30_n120_ev0p02_top1_ridge10_cap0.08,604,193,30,120,0.02,10.0,193,44.1,2.28,214.7,26,31,6,5,2025-26,2,45.5,19,2,19,2,0.1053,"['roi<3%', 'drawdown>profit', 'positive_months<=negative_months', 'latest_season_bets<20', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
