date,month,league,home_team,away_team,outcome,actual_result,odds,odds_bucket,market_probability,market_prob_bucket,favorite_relation,odds_source,won,unit_profit,rule_label,league_prior_matches,league_draw_rate,form_points_diff,form_goal_diff_delta,season_points_per_match_delta,season_goal_diff_per_match_delta,rest_days_delta,lambda_total,lambda_diff,bet_date,season,log_odds,is_draw,is_home,league_prior_matches_scaled,abs_form_points_diff,abs_form_goal_diff_delta,abs_season_points_per_match_delta,abs_season_goal_diff_per_match_delta,predicted_probability,predicted_ev
2016-07-24,2016-07,SWE,Goteborg,Jonkopings,home,home,1.35,"[1.0,1.8)",0.6968973666498542,"[0.55,1.00]",market_favorite,AVG_CLOSE,True,0.3500000000000001,AVG_CLOSE_rulesswe_train30_n120_ev0p02_top1_ridge10_cap0.08|SWE_home_prob0p55_1p00,1083,0.263158,1.2,1.6,0.482942,0.702559,1.0,2.458353,0.766825,2016-07-24,2016,0.30010459245033816,0.0,1.0,1.083,1.2,1.6,0.482942,0.702559,0.7577220537730939,0.022924772593676757
2016-07-31,2016-07,SWE,Hacken,Helsingborg,home,draw,1.51,"[1.0,1.8)",0.6230154949567496,"[0.55,1.00]",market_favorite,AVG_CLOSE,False,-1.0,AVG_CLOSE_rulesswe_train30_n120_ev0p02_top1_ridge10_cap0.08|SWE_home_prob0p55_1p00,1091,0.262145,1.6,2.6,0.111111,0.237037,0.0,2.435641,0.585132,2016-07-31,2016,0.412109650826833,0.0,1.0,1.091,1.6,2.6,0.111111,0.237037,0.6802693357569998,0.027206696993069768
2016-08-07,2016-08,SWE,Norrkoping,Orebro,home,home,1.51,"[1.0,1.8)",0.6224415285553072,"[0.55,1.00]",market_favorite,AVG_CLOSE,True,0.51,AVG_CLOSE_rulesswe_train30_n120_ev0p02_top1_ridge10_cap0.08|SWE_home_prob0p55_1p00,1099,0.262056,1.2,1.2,0.404967,0.402053,2.0,2.43932,0.614559,2016-08-07,2016,0.412109650826833,0.0,1.0,1.099,1.2,1.2,0.404967,0.402053,0.6825197420249948,0.030604810457742104
2016-08-22,2016-08,SWE,Malmo FF,Jonkopings,home,home,1.27,"[1.0,1.8)",0.7388872012630684,"[0.55,1.00]",market_favorite,AVG_CLOSE,True,0.27,AVG_CLOSE_rulesswe_train30_n120_ev0p02_top1_ridge10_cap0.08|SWE_home_prob0p55_1p00,1118,0.26297,0.2,0.0,0.707729,0.700483,1.0,2.466497,0.831979,2016-08-22,2016,0.23901690047049992,0.0,1.0,1.118,0.2,0.0,0.707729,0.700483,0.8188872012630684,0.03998674560409676
2016-09-11,2016-09,SWE,Norrkoping,Jonkopings,home,home,1.49,"[1.0,1.8)",0.6320850013094392,"[0.55,1.00]",market_favorite,AVG_CLOSE,True,0.49,AVG_CLOSE_rulesswe_train30_n120_ev0p02_top1_ridge10_cap0.08|SWE_home_prob0p55_1p00,1129,0.262179,1.0,0.6,0.392857,0.307143,1.0,2.458001,0.764008,2016-09-11,2016,0.3987761199573678,0.0,1.0,1.129,1.0,0.6,0.392857,0.307143,0.7120850013094392,0.06100665195106436
2016-09-18,2016-09,SWE,AIK,Gefle,home,home,1.31,"[1.0,1.8)",0.7157377114130675,"[0.55,1.00]",market_favorite,AVG_CLOSE,True,0.31000000000000005,AVG_CLOSE_rulesswe_train30_n120_ev0p02_top1_ridge10_cap0.08|SWE_home_prob0p55_1p00,1139,0.262511,0.8,0.6,0.78163,1.043396,1.0,2.487975,1.003803,2016-09-18,2016,0.2700271372130602,0.0,1.0,1.139,0.8,0.6,0.78163,1.043396,0.7957377114130675,0.0424164019511184
2016-09-21,2016-09,SWE,Kalmar,Falkenbergs,home,home,1.38,"[1.0,1.8)",0.6795134377641738,"[0.55,1.00]",market_favorite,AVG_CLOSE,True,0.3799999999999999,AVG_CLOSE_rulesswe_train30_n120_ev0p02_top1_ridge10_cap0.08|SWE_home_prob0p55_1p00,1144,0.262238,1.4,2.2,0.502515,0.632964,1.0,2.451067,0.708533,2016-09-21,2016,0.3220834991691132,0.0,1.0,1.144,1.4,2.2,0.502515,0.632964,0.7595134377641738,0.0481285441145598
2016-09-25,2016-09,SWE,Malmo FF,Helsingborg,home,home,1.31,"[1.0,1.8)",0.7154540227138538,"[0.55,1.00]",market_favorite,AVG_CLOSE,True,0.31000000000000005,AVG_CLOSE_rulesswe_train30_n120_ev0p02_top1_ridge10_cap0.08|SWE_home_prob0p55_1p00,1153,0.260191,1.8,2.0,0.622378,0.706294,-1.0,2.48722,0.997758,2016-09-25,2016,0.2700271372130602,0.0,1.0,1.153,1.8,2.0,0.622378,0.706294,0.7954540227138538,0.04204476975514848
2016-10-01,2016-10,SWE,Ostersunds,Falkenbergs,home,home,1.29,"[1.0,1.8)",0.7269810162548941,"[0.55,1.00]",market_favorite,AVG_CLOSE,True,0.29000000000000004,AVG_CLOSE_rulesswe_train30_n120_ev0p02_top1_ridge10_cap0.08|SWE_home_prob0p55_1p00,1161,0.260982,0.6,1.2,0.447674,0.313953,0.0,2.449888,0.699104,2016-10-01,2016,0.25464221837358075,0.0,1.0,1.161,0.6,1.2,0.447674,0.313953,0.806981016254894,0.04100551096881344
2016-10-02,2016-10,SWE,Djurgarden,Orebro,home,home,1.56,"[1.0,1.8)",0.6009586965166643,"[0.55,1.00]",market_favorite,AVG_CLOSE,True,0.56,AVG_CLOSE_rulesswe_train30_n120_ev0p02_top1_ridge10_cap0.08|SWE_home_prob0p55_1p00,1164,0.260309,1.2,0.6,0.17617,0.272295,0.0,2.404119,0.332949,2016-10-02,2016,0.44468582126144574,0.0,1.0,1.164,1.2,0.6,0.17617,0.272295,0.6809586965166643,0.06229556656599633
