bet_date,settlement_date,league,home_team,away_team,outcome,actual_result,odds,stake,won,profit,rule_label,month,season
2016-07-24,2016-07-25,SWE,Goteborg,Jonkopings,home,home,1.35,10.0,True,3.5,AVG_CLOSE_rulesswe_train30_n120_ev0p02_top1_ridge10_cap0.08|SWE_home_prob0p55_1p00,2016-07,2016-17
2016-07-31,2016-08-01,SWE,Hacken,Helsingborg,home,draw,1.51,10.0,False,-10.0,AVG_CLOSE_rulesswe_train30_n120_ev0p02_top1_ridge10_cap0.08|SWE_home_prob0p55_1p00,2016-07,2016-17
2016-08-07,2016-08-08,SWE,Norrkoping,Orebro,home,home,1.51,10.0,True,5.1,AVG_CLOSE_rulesswe_train30_n120_ev0p02_top1_ridge10_cap0.08|SWE_home_prob0p55_1p00,2016-08,2016-17
2016-08-22,2016-08-23,SWE,Malmo FF,Jonkopings,home,home,1.27,10.0,True,2.7,AVG_CLOSE_rulesswe_train30_n120_ev0p02_top1_ridge10_cap0.08|SWE_home_prob0p55_1p00,2016-08,2016-17
2016-09-11,2016-09-12,SWE,Norrkoping,Jonkopings,home,home,1.49,10.0,True,4.9,AVG_CLOSE_rulesswe_train30_n120_ev0p02_top1_ridge10_cap0.08|SWE_home_prob0p55_1p00,2016-09,2016-17
2016-09-18,2016-09-19,SWE,AIK,Gefle,home,home,1.31,10.0,True,3.1,AVG_CLOSE_rulesswe_train30_n120_ev0p02_top1_ridge10_cap0.08|SWE_home_prob0p55_1p00,2016-09,2016-17
2016-09-21,2016-09-22,SWE,Kalmar,Falkenbergs,home,home,1.38,10.0,True,3.8,AVG_CLOSE_rulesswe_train30_n120_ev0p02_top1_ridge10_cap0.08|SWE_home_prob0p55_1p00,2016-09,2016-17
2016-09-25,2016-09-26,SWE,Malmo FF,Helsingborg,home,home,1.31,10.0,True,3.1,AVG_CLOSE_rulesswe_train30_n120_ev0p02_top1_ridge10_cap0.08|SWE_home_prob0p55_1p00,2016-09,2016-17
2016-10-01,2016-10-02,SWE,Ostersunds,Falkenbergs,home,home,1.29,10.0,True,2.9,AVG_CLOSE_rulesswe_train30_n120_ev0p02_top1_ridge10_cap0.08|SWE_home_prob0p55_1p00,2016-10,2016-17
2016-10-02,2016-10-03,SWE,Djurgarden,Orebro,home,home,1.56,10.0,True,5.6,AVG_CLOSE_rulesswe_train30_n120_ev0p02_top1_ridge10_cap0.08|SWE_home_prob0p55_1p00,2016-10,2016-17
