row_index,date,month,league,home_team,away_team,outcome,actual_result,probability,market_probability,model_market_delta,uncertainty,lower_ev,odds,odds_bucket,won,unit_profit,bucket_id
6903,2022-08-06,2022-08,E2,Exeter,Port Vale,draw,home,0.3230476084663648,0.2971246006389776,0.025923007827387212,0.013779849844751111,-0.010343172410836043,3.2,"[2.8,3.5)",False,-1.0,"E2|draw|[2.8,3.5)"
7036,2022-08-13,2022-08,E2,Lincoln,Forest Green,draw,draw,0.30255999283509755,0.2772377072324634,0.025322285602634165,0.013779849844751111,-0.018147513832822204,3.4,"[2.8,3.5)",True,2.4,"E2|draw|[2.8,3.5)"
10296,2023-01-21,2023-01,E2,Oxford,Ipswich,draw,home,0.2967625686929518,0.26911203922280735,0.027650529470144458,0.011344954427690946,-0.0010383500715870353,3.5,"[3.5,4.0)",False,-1.0,"E2|draw|[3.5,4.0)"
10388,2023-01-24,2023-01,E2,Milton Keynes Dons,Shrewsbury,draw,away,0.31774928350080156,0.2971246006389776,0.02062468286182395,0.011344954427690946,-0.019506146966046023,3.2,"[2.8,3.5)",False,-1.0,"E2|draw|[2.8,3.5)"
11028,2023-02-18,2023-02,E2,Lincoln,Portsmouth,away,draw,0.38954247581040624,0.3664921465968586,0.02305032921354766,0.010977971753351811,-0.015732289451658388,2.6,"[2.2,2.8)",False,-1.0,"E2|away|[2.2,2.8)"
11204,2023-02-25,2023-02,E2,Charlton,Sheffield Weds,draw,away,0.296088807402922,0.26911203922280735,0.02697676818011463,0.011028204789880782,-0.0022878908543557674,3.5,"[3.5,4.0)",False,-1.0,"E2|draw|[3.5,4.0)"
11396,2023-03-04,2023-03,E2,Lincoln,Oxford,draw,home,0.328208702264219,0.30719219829337663,0.02101650397084237,0.010950647648411457,-0.016500030690996592,3.1,"[2.8,3.5)",False,-1.0,"E2|draw|[2.8,3.5)"
11523,2023-03-07,2023-03,E2,Plymouth,Derby,away,home,0.39763188875754263,0.3718712753277712,0.02576061342977143,0.010925133784234457,-0.013897774818064201,2.55,"[2.2,2.8)",False,-1.0,"E2|away|[2.2,2.8)"
11585,2023-03-11,2023-03,E2,Forest Green,Bristol Rvs,away,away,0.3975709598416062,0.37281553398058254,0.02475542586102364,0.010925133784234457,-0.01405314355370213,2.55,"[2.2,2.8)",True,1.5499999999999998,"E2|away|[2.2,2.8)"
11767,2023-03-18,2023-03,E2,Cheltenham,Exeter,away,home,0.3969294681564631,0.3693322341302556,0.027597234026207507,0.010925133784234457,-0.01568894735081694,2.55,"[2.2,2.8)",False,-1.0,"E2|away|[2.2,2.8)"
