row_index,date,month,league,home_team,away_team,outcome,actual_result,probability,market_probability,model_market_delta,uncertainty,lower_ev,odds,odds_bucket,won,unit_profit,bucket_id
7354,2022-08-22,2022-08,SP1,Girona,Getafe,draw,home,0.375759306461541,0.32941176470588235,0.04634754175565864,0.01678774017138638,0.04101754224144827,2.9,"[2.8,3.5)",False,-1.0,"SP1|draw|[2.8,3.5)"
9885,2022-12-30,2022-12,SP1,Getafe,Mallorca,draw,home,0.42462908887798717,0.3463687150837989,0.07826037379418826,0.01431024707754154,0.12837681495122544,2.75,"[2.2,2.8)",False,-1.0,"SP1|draw|[2.2,2.8)"
10273,2023-01-20,2023-01,SP1,Mallorca,Celta,draw,home,0.4156187936637659,0.3449691991786448,0.07064959448512109,0.014188683007689726,0.10393280430420959,2.75,"[2.2,2.8)",False,-1.0,"SP1|draw|[2.2,2.8)"
10494,2023-01-28,2023-01,SP1,Cadiz,Mallorca,draw,home,0.40949454307309935,0.34039778284969024,0.0690967602234091,0.014188683007689726,0.1068564081831469,2.8,"[2.8,3.5)",False,-1.0,"SP1|draw|[2.8,3.5)"
10495,2023-01-28,2023-01,SP1,Getafe,Betis,draw,away,0.4042818001114692,0.3338834581693538,0.07039834194211542,0.014188683007689726,0.12346817725888481,2.88,"[2.8,3.5)",False,-1.0,"SP1|draw|[2.8,3.5)"
10757,2023-02-05,2023-02,SP1,Mallorca,Real Madrid,draw,home,0.2951671666618107,0.2685918335662164,0.02657533309559429,0.013711277240106044,-0.014904387024033738,3.5,"[3.5,4.0)",False,-1.0,"SP1|draw|[3.5,4.0)"
11543,2023-03-10,2023-03,SP1,Cadiz,Getafe,draw,draw,0.3554765197403705,0.3306083193075258,0.024868200432844656,0.013534514115122315,-0.01520702379928529,2.88,"[2.8,3.5)",True,1.88,"SP1|draw|[2.8,3.5)"
11679,2023-03-12,2023-03,SP1,Mallorca,Sociedad,draw,draw,0.356458950272759,0.3281853281853282,0.028273622087430783,0.013534514115122315,-0.005519135142853626,2.9,"[2.8,3.5)",True,1.9,"SP1|draw|[2.8,3.5)"
11933,2023-03-31,2023-03,SP1,Mallorca,Osasuna,draw,draw,0.35788415504414506,0.32660829843928435,0.03127585660486071,0.013534514115122315,-0.0013860413058339738,2.9,"[2.8,3.5)",True,1.9,"SP1|draw|[2.8,3.5)"
12209,2023-04-08,2023-04,SP1,Espanol,Ath Bilbao,away,away,0.4599970926227038,0.4317656129529684,0.028231479669735382,0.013544952212846718,-0.017805291098314413,2.2,"[2.2,2.8)",True,1.2000000000000002,"SP1|away|[2.2,2.8)"
12670,2023-04-23,2023-04,SP1,Mallorca,Getafe,draw,home,0.3639143701998345,0.3311067603362893,0.03280760986354525,0.013611748896558825,0.008871549353433927,2.88,"[2.8,3.5)",False,-1.0,"SP1|draw|[2.8,3.5)"
12891,2023-05-03,2023-05,SP1,Getafe,Celta,draw,home,0.3451560734790544,0.3180446590223295,0.027111414456724936,0.013439365508126102,-0.004849876087214988,3.0,"[2.8,3.5)",False,-1.0,"SP1|draw|[2.8,3.5)"
13059,2023-05-12,2023-05,SP1,Mallorca,Cadiz,draw,home,0.36966459579132954,0.3253262719878949,0.044338323803434665,0.013439365508126102,0.033053167821289975,2.9,"[2.8,3.5)",False,-1.0,"SP1|draw|[2.8,3.5)"
13313,2023-05-24,2023-05,SP1,Elche,Sevilla,away,draw,0.5276054941017859,0.5033134804127171,0.02429201368906886,0.013433371675065779,-0.017931246164964554,1.91,"[1.8,2.2)",False,-1.0,"SP1|away|[1.8,2.2)"
14043,2023-08-28,2023-08,SP1,Getafe,Alaves,draw,home,0.35678017524588573,0.32605304212168484,0.03072713312420089,0.013916448037256411,-0.01255246563914758,2.88,"[2.8,3.5)",False,-1.0,"SP1|draw|[2.8,3.5)"
14396,2023-09-17,2023-09,SP1,Getafe,Osasuna,draw,home,0.34658682751351166,0.31840193704600483,0.02818489046750683,0.014035180382359852,-0.002345058606544548,3.0,"[2.8,3.5)",False,-1.0,"SP1|draw|[2.8,3.5)"
16022,2023-12-01,2023-12,SP1,Las Palmas,Getafe,draw,home,0.35675335896376764,0.32558139534883723,0.03117196361493041,0.014265971888758305,-0.006786577482472911,2.9,"[2.8,3.5)",False,-1.0,"SP1|draw|[2.8,3.5)"
16205,2023-12-08,2023-12,SP1,Getafe,Valencia,draw,home,0.3542904548310166,0.3277755185034567,0.026514936327559913,0.014265971888758305,-0.013928999467450964,2.9,"[2.8,3.5)",False,-1.0,"SP1|draw|[2.8,3.5)"
16586,2023-12-21,2023-12,SP1,Mallorca,Osasuna,draw,home,0.3547852614445084,0.3185060847671003,0.0362791766774081,0.014265971888758305,-0.012494060288324893,2.9,"[2.8,3.5)",False,-1.0,"SP1|draw|[2.8,3.5)"
17364,2024-01-29,2024-01,SP1,Getafe,Granada,home,home,0.5604208268621953,0.5240103828682673,0.03641044399392801,0.014747085194985528,-0.0177872649990225,1.8,"[1.8,2.2)",True,0.8,"SP1|home|[1.8,2.2)"
17686,2024-02-10,2024-02,SP1,Las Palmas,Valencia,draw,home,0.34584898579298917,0.3199598796389167,0.025889106154072472,0.013323700890576124,-0.0024241452927608043,3.0,"[2.8,3.5)",False,-1.0,"SP1|draw|[2.8,3.5)"
18126,2024-02-25,2024-02,SP1,Las Palmas,Osasuna,draw,draw,0.3581116981781755,0.3281853281853282,0.029926369992847313,0.013323700890576124,-0.0001148078659617413,2.9,"[2.8,3.5)",True,1.9,"SP1|draw|[2.8,3.5)"
18875,2024-03-31,2024-03,SP1,Alaves,Sociedad,draw,away,0.3690471416760842,0.3281853281853282,0.040861813490756016,0.013228972865193705,0.0318726895515824,2.9,"[2.8,3.5)",False,-1.0,"SP1|draw|[2.8,3.5)"
19681,2024-04-28,2024-04,SP1,Cadiz,Mallorca,draw,draw,0.3595681332742254,0.32613126783530366,0.033436865438921715,0.013155498036262304,0.0045966421900929255,2.9,"[2.8,3.5)",True,1.9,"SP1|draw|[2.8,3.5)"
19990,2024-05-14,2024-05,SP1,Osasuna,Mallorca,draw,draw,0.3807870432387526,0.32865992826866647,0.05212711497008615,0.01346166087606163,0.0652436088518038,2.9,"[2.8,3.5)",True,1.9,"SP1|draw|[2.8,3.5)"
20116,2024-05-19,2024-05,SP1,Betis,Sociedad,draw,away,0.3229495597998393,0.29708737864077667,0.025862181159062636,0.01346166087606163,-0.009638723443911479,3.2,"[2.8,3.5)",False,-1.0,"SP1|draw|[2.8,3.5)"
20326,2024-08-16,2024-08,SP1,Las Palmas,Sevilla,draw,draw,0.321844880176492,0.2944245647002379,0.027420315476254065,0.013625619854531026,0.0017125960463730827,3.25,"[2.8,3.5)",True,2.25,"SP1|draw|[2.8,3.5)"
20558,2024-08-24,2024-08,SP1,Osasuna,Mallorca,draw,home,0.33104561252269216,0.30625,0.024795612522692134,0.013625619854531026,-0.015998022728700545,3.1,"[2.8,3.5)",False,-1.0,"SP1|draw|[2.8,3.5)"
20632,2024-08-28,2024-08,SP1,Valladolid,Leganes,draw,draw,0.34417423209131126,0.3187066974595843,0.025467534631726962,0.013625619854531026,-0.008354163289659322,3.0,"[2.8,3.5)",True,2.0,"SP1|draw|[2.8,3.5)"
20794,2024-09-01,2024-09,SP1,Osasuna,Celta,draw,home,0.3206463558208682,0.2932668329177058,0.027379522903162423,0.01373997982714953,-0.0025542780204143023,3.25,"[2.8,3.5)",False,-1.0,"SP1|draw|[2.8,3.5)"
20795,2024-09-01,2024-09,SP1,Getafe,Sociedad,draw,draw,0.3668773998720265,0.3281853281853282,0.038692071686698304,0.01373997982714953,0.024098518130143187,2.9,"[2.8,3.5)",True,1.9,"SP1|draw|[2.8,3.5)"
21005,2024-09-17,2024-09,SP1,Mallorca,Sociedad,draw,home,0.4931681554081043,0.3490471414242728,0.14412101398383154,0.01373997982714953,0.3184274828476257,2.75,"[2.2,2.8)",False,-1.0,"SP1|draw|[2.2,2.8)"
21148,2024-09-22,2024-09,SP1,Getafe,Leganes,draw,draw,0.37846671296735285,0.33837199200764484,0.04009472095970801,0.01373997982714953,0.021234852792569203,2.8,"[2.8,3.5)",True,1.7999999999999998,"SP1|draw|[2.8,3.5)"
21213,2024-09-27,2024-09,SP1,Valladolid,Mallorca,draw,away,0.36470492539627997,0.3258041871412644,0.038900738255015554,0.01373997982714953,0.017798342150478152,2.9,"[2.8,3.5)",False,-1.0,"SP1|draw|[2.8,3.5)"
21292,2024-09-28,2024-09,SP1,Getafe,Alaves,draw,home,0.3756969597819255,0.32696364313190224,0.048733316650023284,0.01373997982714953,0.042436102269754805,2.88,"[2.8,3.5)",False,-1.0,"SP1|draw|[2.8,3.5)"
21418,2024-10-04,2024-10,SP1,Leganes,Valencia,draw,draw,0.37418354972945345,0.3309422888816433,0.04324126084781016,0.013543731037294207,0.03864267783341857,2.88,"[2.8,3.5)",True,1.88,"SP1|draw|[2.8,3.5)"
21495,2024-10-05,2024-10,SP1,Getafe,Osasuna,draw,draw,0.3700786496019303,0.32660829843928435,0.04347035116264597,0.013543731037294207,0.03395126383744462,2.9,"[2.8,3.5)",True,1.9,"SP1|draw|[2.8,3.5)"
22151,2024-11-04,2024-11,SP1,Celta,Getafe,draw,home,0.32827963235578483,0.29831718510963795,0.029962447246146884,0.013911595637075246,0.005977717499870749,3.2,"[2.8,3.5)",False,-1.0,"SP1|draw|[2.8,3.5)"
