date,bets,staked,profit,month
2022-12-28,0,0.0,0.0,2022-12
2023-01-11,0,0.0,0.0,2023-01
2023-04-09,0,0.0,0.0,2023-04
2023-08-25,0,0.0,0.0,2023-08
2023-10-01,0,0.0,0.0,2023-10
2024-01-28,0,0.0,0.0,2024-01
2024-12-18,0,0.0,0.0,2024-12
2025-01-31,0,0.0,0.0,2025-01
2025-04-05,0,0.0,0.0,2025-04
2025-08-15,0,0.0,0.0,2025-08
2025-08-16,0,0.0,0.0,2025-08
2025-08-17,0,0.0,0.0,2025-08
2025-08-18,0,0.0,0.0,2025-08
2025-08-19,0,0.0,0.0,2025-08
2025-08-20,0,0.0,0.0,2025-08
2025-08-21,0,0.0,0.0,2025-08
2025-08-22,0,0.0,0.0,2025-08
2025-08-23,0,0.0,0.0,2025-08
2025-08-24,0,0.0,0.0,2025-08
2025-09-26,0,0.0,0.0,2025-09
2025-10-19,1,1.0,0.8,2025-10
2025-11-21,1,1.0,0.91,2025-11
2025-12-14,1,1.0,0.8,2025-12
2026-04-05,1,1.0,-1.0,2026-04
