date,month,league,home_team,away_team,outcome,actual_result,bucket_id,probability,market_probability,model_market_delta,lower_ev,odds,stake,won,profit
2025-10-19,2025-10,F1,Nantes,Lille,away,away,"F1|away|[1.8,2.2)",0.571411,0.526316,0.045095,0.000172,1.8,1.0,True,0.8
2025-11-21,2025-11,F1,Nice,Marseille,away,away,"F1|away|[1.8,2.2)",0.533313,0.497027,0.036286,-0.011423,1.91,1.0,True,0.91
2025-12-14,2025-12,F1,Auxerre,Lille,away,away,"F1|away|[1.8,2.2)",0.571624,0.526316,0.045308,0.000867,1.8,1.0,True,0.8
2026-04-05,2026-04,F1,Angers,Lyon,away,draw,"F1|away|[1.8,2.2)",0.571021,0.526316,0.044705,0.001566,1.8,1.0,False,-1.0
