date,month,league,home_team,away_team,outcome,actual_result,bucket_id,probability,market_probability,model_market_delta,lower_ev,odds,stake,won,profit
2024-11-02,2024-11,E1,Oxford,Swansea,draw,away,"draw|[2.8,3.5)",0.323399,0.298613,0.024787,-0.004347,3.2,1.0,False,-1.0
2024-11-03,2024-11,T1,Bodrumspor,Alanyaspor,draw,draw,"draw|[2.8,3.5)",0.401729,0.333559,0.06817,0.084434,2.8,1.0,True,1.8
2024-11-03,2024-11,N1,Waalwijk,Almere City,draw,home,"draw|[2.8,3.5)",0.316348,0.288248,0.0281,-0.008005,3.3,1.0,False,-1.0
2024-11-04,2024-11,SP1,Celta,Getafe,draw,home,"draw|[2.8,3.5)",0.32828,0.298317,0.029962,0.005978,3.2,1.0,False,-1.0
2024-11-08,2024-11,F2,Ajaccio,Clermont,draw,home,"draw|[2.8,3.5)",0.372216,0.328162,0.044054,0.031016,2.88,1.0,False,-1.0
2024-11-10,2024-11,E0,Nott'm Forest,Newcastle,draw,away,"draw|[2.8,3.5)",0.314753,0.290323,0.024431,-0.008705,3.3,1.0,False,-1.0
2024-11-16,2024-11,SP2,Levante,Elche,draw,draw,"draw|[2.8,3.5)",0.324699,0.293152,0.031547,-0.002276,3.2,1.0,True,2.2
2024-11-23,2024-11,E1,Bristol City,Burnley,draw,away,"draw|[2.8,3.5)",0.320904,0.290745,0.030159,0.0031,3.25,1.0,False,-1.0
2024-11-23,2024-11,SP2,Granada,Cadiz,draw,draw,"draw|[2.8,3.5)",0.320589,0.287671,0.032918,-4.1e-05,3.25,1.0,True,2.25
2024-11-24,2024-11,SP2,La Coruna,Sp Gijon,draw,draw,"draw|[2.8,3.5)",0.320589,0.287671,0.032918,-4.1e-05,3.25,1.0,True,2.25
2024-11-30,2024-11,T1,Buyuksehyr,Goztep,draw,home,"draw|[2.8,3.5)",0.321321,0.289949,0.031372,-0.002607,3.25,1.0,False,-1.0
2024-11-30,2024-11,SP2,Cadiz,La Coruna,draw,away,"draw|[2.8,3.5)",0.322542,0.295101,0.027441,-0.009177,3.2,1.0,False,-1.0
2024-12-01,2024-12,E1,Derby,Sheffield Weds,draw,away,"draw|[2.8,3.5)",0.322493,0.294118,0.028375,-0.005923,3.2,1.0,False,-1.0
2024-12-06,2024-12,I2,Juve Stabia,Sudtirol,draw,home,"draw|[2.8,3.5)",0.394582,0.32932,0.065262,0.095263,2.88,1.0,False,-1.0
2024-12-07,2024-12,SP2,La Coruna,Zaragoza,draw,draw,"draw|[2.8,3.5)",0.320264,0.289822,0.030442,-0.001126,3.25,1.0,True,2.25
2024-12-07,2024-12,SP1,Valencia,Vallecano,draw,away,"draw|[2.8,3.5)",0.357515,0.32656,0.030955,-0.004392,2.9,1.0,False,-1.0
2024-12-08,2024-12,I1,Venezia,Como,draw,draw,"draw|[2.8,3.5)",0.319132,0.288248,0.030884,0.005868,3.3,1.0,True,2.3
2024-12-08,2024-12,SP2,Burgos,Eldense,draw,home,"draw|[2.8,3.5)",0.323366,0.295101,0.028265,-0.006569,3.2,1.0,False,-1.0
