date,bets,staked,profit,cumulative_profit,drawdown
2021-12-03,1,1.2,-1.2,-1.2,1.2
2021-12-05,1,1.25,-1.25,-2.45,2.45
2021-12-10,1,4.05,3.89,1.44,0.0
2021-12-11,2,3.15,1.17,2.61,0.0
2021-12-12,1,3.74,3.85,6.46,0.0
2021-12-27,1,0.4,-0.4,6.06,0.4
2022-01-14,1,1.35,3.31,9.37,0.0
2022-02-05,1,0.81,-0.81,8.56,0.81
2022-02-06,1,1.25,-1.25,7.31,2.06
2022-02-12,2,6.49,7.93,15.24,0.0
2022-02-13,5,16.2,-9.2,6.04,9.2
2022-02-18,1,5.4,7.67,13.71,1.53
2022-02-19,2,3.55,3.87,17.58,0.0
2022-02-20,1,0.49,-0.49,17.09,0.49
2022-02-25,1,0.52,-0.52,16.57,1.01
2022-02-26,3,9.75,8.8,25.37,0.0
2022-02-27,1,0.48,1.28,26.65,0.0
2022-03-03,1,0.91,1.07,27.72,0.0
2022-03-05,1,8.34,-8.34,19.38,8.34
2022-03-12,1,0.17,-0.17,19.21,8.51
2022-03-13,2,5.09,-5.09,14.12,13.6
2022-03-15,2,6.64,0.29,14.41,13.31
2022-03-19,2,7.35,-7.35,7.06,20.66
2022-03-20,1,2.73,-2.73,4.33,23.39
2022-03-26,2,10.35,1.25,5.58,22.14
2022-03-27,2,4.28,6.8,12.38,15.34
2022-03-28,1,2.71,3.45,15.83,11.89
2022-04-09,2,9.96,8.67,24.5,3.22
2022-04-10,3,9.92,-2.48,22.02,5.7
2022-04-16,1,0.41,0.88,22.9,4.82
2022-04-25,1,0.27,-0.27,22.63,5.09
2022-04-29,1,12.24,10.2,32.83,0.0
2022-04-30,2,15.0,16.37,49.2,0.0
2022-05-01,1,8.52,10.02,59.22,0.0
2022-05-07,1,1.99,-1.99,57.23,1.99
2022-05-21,3,15.0,-6.39,50.84,8.38
2022-08-14,1,1.9,3.17,54.01,5.21
2022-08-28,1,0.68,1.03,55.04,4.18
2022-09-17,1,0.18,-0.18,54.86,4.36
2022-09-24,1,1.22,-1.22,53.64,5.58
2022-09-25,1,0.43,-0.43,53.21,6.01
2022-10-08,2,0.94,-0.07,53.14,6.08
2022-10-19,1,0.71,-0.71,52.43,6.79
2022-10-21,1,10.29,11.09,63.52,0.0
2022-10-31,1,1.17,-1.17,62.35,1.17
2022-11-05,2,1.2,0.2,62.55,0.97
2022-11-11,1,0.5,-0.5,62.05,1.47
2022-11-19,1,0.13,-0.13,61.92,1.6
2022-12-11,1,0.57,-0.57,61.35,2.17
2023-01-15,1,0.52,-0.52,60.83,2.69
2023-01-28,1,0.14,0.45,61.28,2.24
2023-02-04,1,0.49,-0.49,60.79,2.73
2023-02-11,1,0.96,-0.96,59.83,3.69
2023-02-17,1,0.83,-0.83,59.0,4.52
2023-02-19,1,0.48,-0.48,58.52,5.0
2023-02-20,1,0.54,-0.54,57.98,5.54
2023-02-21,1,0.84,-0.84,57.14,6.38
2023-02-25,1,0.53,-0.53,56.61,6.91
2023-02-27,1,0.8,-0.8,55.81,7.71
2023-02-28,2,1.37,4.92,60.73,2.79
2023-03-18,3,0.8,-0.8,59.93,3.59
2023-03-26,2,10.68,-10.68,49.25,14.27
2023-03-27,1,0.52,-0.52,48.73,14.79
2023-03-31,1,11.66,10.86,59.59,3.93
2023-04-01,3,10.07,12.99,72.58,0.0
2023-04-05,1,0.8,-0.8,71.78,0.8
2023-04-08,2,0.64,-0.64,71.14,1.44
2023-04-15,2,0.74,-0.74,70.4,2.18
2023-04-18,1,15.0,12.05,82.45,0.0
2023-04-21,1,1.13,1.0,83.45,0.0
2023-04-22,1,0.28,-0.28,83.17,0.28
2023-04-25,1,0.65,-0.65,82.52,0.93
2023-04-29,1,7.53,-7.53,74.99,8.46
2023-04-30,1,0.9,2.21,77.2,6.25
2023-05-06,1,4.05,-4.05,73.15,10.3
2023-05-08,1,1.1,-1.1,72.05,11.4
2023-05-13,1,8.54,10.88,82.93,0.52
2023-08-30,1,0.36,0.88,83.81,0.0
2023-10-21,1,1.55,1.0,84.81,0.0
2023-12-17,1,1.17,-1.17,83.64,1.17
2024-02-03,1,0.3,0.94,84.58,0.23
