bet_date,settlement_date,league,home_team,away_team,outcome,actual_result,odds,stake,won,profit,rule_label,month,season
2023-05-01,2023-05-02,I2,Ascoli,Pisa,draw,home,3.03,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-05,2022-23
2023-05-01,2023-05-02,I2,Bari,Cittadella,draw,draw,3.1,10.0,True,21.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-05,2022-23
2023-05-01,2023-05-02,I2,Benevento,Parma,draw,draw,3.23,10.0,True,22.3,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-05,2022-23
2023-05-01,2023-05-02,I2,Brescia,Cosenza,draw,home,3.29,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-05,2022-23
2023-05-01,2023-05-02,I2,Venezia,Modena,draw,home,3.31,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-05,2022-23
2023-05-01,2023-05-02,I2,Sudtirol,Genoa,draw,draw,3.36,10.0,True,23.6,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-05,2022-23
2023-05-05,2023-05-06,I2,Perugia,Cagliari,draw,away,3.25,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-05,2022-23
2023-05-06,2023-05-07,I2,Reggina,Como,draw,home,3.05,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-05,2022-23
2023-05-06,2023-05-07,I2,Pisa,Frosinone,draw,away,3.11,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-05,2022-23
2023-05-06,2023-05-07,I2,Cosenza,Venezia,draw,draw,3.18,10.0,True,21.8,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-05,2022-23
2023-05-06,2023-05-07,I2,Modena,Bari,draw,draw,3.19,10.0,True,21.9,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-05,2022-23
2023-05-06,2023-05-07,I2,Cittadella,Benevento,draw,home,3.23,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-05,2022-23
2023-05-06,2023-05-07,I2,Ternana,Sudtirol,draw,away,3.28,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-05,2022-23
2023-05-07,2023-05-08,I2,Parma,Brescia,draw,home,3.45,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-05,2022-23
2023-05-13,2023-05-14,I2,Sudtirol,Cittadella,draw,draw,2.86,10.0,True,18.6,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-05,2022-23
2023-05-13,2023-05-14,I2,Bari,Reggina,draw,home,3.0,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-05,2022-23
2023-05-13,2023-05-14,I2,Frosinone,Genoa,draw,home,3.01,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-05,2022-23
2023-05-13,2023-05-14,I2,Brescia,Pisa,draw,draw,3.18,10.0,True,21.8,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-05,2022-23
2023-05-13,2023-05-14,I2,Benevento,Modena,draw,home,3.41,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-05,2022-23
2023-05-13,2023-05-14,I2,Ascoli,Cosenza,draw,draw,3.41,10.0,True,24.1,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-05,2022-23
2023-05-13,2023-05-14,I2,Como,Ternana,draw,home,3.46,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-05,2022-23
2023-05-19,2023-05-20,I2,Modena,Sudtirol,draw,home,3.24,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-05,2022-23
2023-05-19,2023-05-20,I2,Cittadella,Como,draw,draw,3.33,10.0,True,23.3,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-05,2022-23
2023-08-18,2023-08-19,I2,Bari,Palermo,draw,draw,3.05,10.0,True,20.5,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-08,2023-24
2023-08-19,2023-08-20,I2,Cosenza,Ascoli,draw,home,2.98,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-08,2023-24
2023-08-19,2023-08-20,I2,Ternana,Sampdoria,draw,away,3.27,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-08,2023-24
2023-08-19,2023-08-20,I2,Cremonese,Catanzaro,draw,draw,3.45,10.0,True,24.5,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-08,2023-24
2023-08-20,2023-08-21,I2,Sudtirol,Spezia,draw,draw,3.02,10.0,True,20.2,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-08,2023-24
2023-08-20,2023-08-21,I2,Cittadella,Reggiana,draw,home,3.28,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2023-08,2023-24
