date,month,league,home_team,away_team,outcome,actual_result,odds,odds_bucket,market_probability,market_prob_bucket,favorite_relation,odds_source,won,unit_profit
2012-07-13,2012-07,DNK,Aarhus,Aalborg,home,draw,2.18,"[1.8,2.2)",0.4274452531185954,"[0.42,0.55)",market_favorite,AVG_CLOSE,False,-1.0
2012-07-13,2012-07,DNK,Aarhus,Aalborg,draw,draw,3.25,"[2.8,3.5)",0.28671712363031937,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,True,2.25
2012-07-13,2012-07,DNK,Aarhus,Aalborg,away,draw,3.26,"[2.8,3.5)",0.2858376232510853,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-14,2012-07,DNK,Sonderjyske,Randers FC,home,home,2.4,"[2.2,2.8)",0.38788053635713665,"[0.34,0.42)",market_favorite,AVG_CLOSE,True,1.4
2012-07-14,2012-07,DNK,Sonderjyske,Randers FC,draw,home,3.21,"[2.8,3.5)",0.29000413933243857,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-14,2012-07,DNK,Sonderjyske,Randers FC,away,home,2.89,"[2.8,3.5)",0.3221153243104249,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-15,2012-07,DNK,Brondby,Odense,home,away,2.49,"[2.2,2.8)",0.3730943629772776,"[0.34,0.42)",market_favorite,AVG_CLOSE,False,-1.0
2012-07-15,2012-07,DNK,Brondby,Odense,draw,away,3.27,"[2.8,3.5)",0.28409937731297286,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-15,2012-07,DNK,Brondby,Odense,away,away,2.71,"[2.2,2.8)",0.3428062597097496,"[0.34,0.42)",market_non_favorite,AVG_CLOSE,True,1.71
2012-07-15,2012-07,DNK,Esbjerg,Silkeborg,home,away,2.26,"[2.2,2.8)",0.4116806543268678,"[0.34,0.42)",market_favorite,AVG_CLOSE,False,-1.0
2012-07-15,2012-07,DNK,Esbjerg,Silkeborg,draw,away,3.32,"[2.8,3.5)",0.2802404454152775,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-15,2012-07,DNK,Esbjerg,Silkeborg,away,away,3.02,"[2.8,3.5)",0.3080789002578547,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,True,2.02
2012-07-15,2012-07,DNK,FC Copenhagen,Midtjylland,home,home,1.8,"[1.8,2.2)",0.5172669632130471,"[0.42,0.55)",market_favorite,AVG_CLOSE,True,0.8
2012-07-15,2012-07,DNK,FC Copenhagen,Midtjylland,draw,home,3.37,"[2.8,3.5)",0.2762850248615682,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-15,2012-07,DNK,FC Copenhagen,Midtjylland,away,home,4.51,"[4.0,5.0)",0.20644801192538467,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-16,2012-07,DNK,Horsens,Nordsjaelland,home,away,2.56,"[2.2,2.8)",0.36313028493229377,"[0.34,0.42)",market_favorite,AVG_CLOSE,False,-1.0
2012-07-16,2012-07,DNK,Horsens,Nordsjaelland,draw,away,3.22,"[2.8,3.5)",0.28869985385921487,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-16,2012-07,DNK,Horsens,Nordsjaelland,away,away,2.67,"[2.2,2.8)",0.3481698612084914,"[0.34,0.42)",market_non_favorite,AVG_CLOSE,True,1.67
2012-07-20,2012-07,DNK,Silkeborg,Horsens,home,away,2.23,"[2.2,2.8)",0.4168958036272415,"[0.34,0.42)",market_favorite,AVG_CLOSE,False,-1.0
2012-07-20,2012-07,DNK,Silkeborg,Horsens,draw,away,3.39,"[2.8,3.5)",0.27424119235656297,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-20,2012-07,DNK,Silkeborg,Horsens,away,away,3.01,"[2.8,3.5)",0.3088630040161955,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,True,2.01
2012-07-21,2012-07,DNK,Midtjylland,Nordsjaelland,home,home,2.3,"[2.2,2.8)",0.4029085757146429,"[0.34,0.42)",market_favorite,AVG_CLOSE,True,1.2999999999999998
2012-07-21,2012-07,DNK,Midtjylland,Nordsjaelland,draw,home,3.3,"[2.8,3.5)",0.28081506792232686,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-21,2012-07,DNK,Midtjylland,Nordsjaelland,away,home,2.93,"[2.8,3.5)",0.3162763563630302,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-22,2012-07,DNK,Odense,Randers FC,home,away,1.75,"[1.0,1.8)",0.5342312192915464,"[0.42,0.55)",market_favorite,AVG_CLOSE,False,-1.0
