date,month,league,home_team,away_team,outcome,actual_result,odds,odds_bucket,market_probability,market_prob_bucket,favorite_relation,odds_source,won,unit_profit
2012-07-21,2012-07,AUT,Mattersburg,Neustadt,home,home,1.77,"[1.0,1.8)",0.5227256312102109,"[0.42,0.55)",market_favorite,AVG_CLOSE,True,0.77
2012-07-21,2012-07,AUT,Mattersburg,Neustadt,draw,home,3.51,"[3.5,4.0)",0.26359668582395246,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-21,2012-07,AUT,Mattersburg,Neustadt,away,home,4.33,"[4.0,5.0)",0.21367768296583675,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-21,2012-07,AUT,SK Rapid,Wacker Innsbruck,home,home,1.45,"[1.0,1.8)",0.6414217491611203,"[0.55,1.00]",market_favorite,AVG_CLOSE,True,0.44999999999999996
2012-07-21,2012-07,AUT,SK Rapid,Wacker Innsbruck,draw,home,4.09,"[4.0,5.0)",0.227398908626803,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-21,2012-07,AUT,SK Rapid,Wacker Innsbruck,away,home,7.09,"[7.0,inf)",0.13117934221207678,"[0.00,0.20)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-21,2012-07,AUT,Sturm Graz,Salzburg,home,away,2.96,"[2.8,3.5)",0.312951210503341,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-21,2012-07,AUT,Sturm Graz,Salzburg,draw,away,3.2,"[2.8,3.5)",0.2894798697155904,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-21,2012-07,AUT,Sturm Graz,Salzburg,away,away,2.33,"[2.2,2.8)",0.39756891978106845,"[0.34,0.42)",market_favorite,AVG_CLOSE,True,1.33
2012-07-22,2012-07,AUT,Admira,Ried,home,away,2.12,"[1.8,2.2)",0.43803336541546356,"[0.42,0.55)",market_favorite,AVG_CLOSE,False,-1.0
2012-07-22,2012-07,AUT,Admira,Ried,draw,away,3.29,"[2.8,3.5)",0.28225858196984277,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-22,2012-07,AUT,Admira,Ried,away,away,3.32,"[2.8,3.5)",0.2797080526146936,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,True,2.32
