columns,key,bets,profit,roi_pct,active_months,positive_months,negative_months,latest_month,latest_profit,score
outcome|odds_bucket,"away|[1.8,2.2)",320,16.66,5.21,120,66,53,2026-05,1.13,26.5727
league|outcome|odds_bucket,"AUT|away|[1.8,2.2)",320,16.66,5.21,120,66,53,2026-05,1.13,26.5727
outcome|odds_bucket|market_prob_bucket,"away|[1.8,2.2)|[0.42,0.55)",320,16.66,5.21,120,66,53,2026-05,1.13,26.5727
outcome|odds_bucket|favorite_relation,"away|[1.8,2.2)|market_favorite",320,16.66,5.21,120,66,53,2026-05,1.13,26.5727
outcome|market_prob_bucket,"away|[0.20,0.28)",541,33.65,6.22,132,67,65,2026-05,0.74,4.6842
league|outcome|market_prob_bucket,"AUT|away|[0.20,0.28)",541,33.65,6.22,132,67,65,2026-05,0.74,4.6842
outcome|market_prob_bucket|favorite_relation,"away|[0.20,0.28)|market_non_favorite",541,33.65,6.22,132,67,65,2026-05,0.74,4.6842
